sample,sample_uid,PC1,PC2,PC3,PC4,PC5,PC6,PC7,PC8,PC9,PC10,PC11,PC12,PC13,PC14,PC15,PC16,PC17,PC18,PC19,PC20,PC21,PC22,PC23,PC24,PC25,PC26,PC27,PC28,PC29,PC30,PC31,PC32,PC33,PC34,PC35,PC36,PC37,PC38,PC39,PC40,PC41,PC42,PC43,PC44,PC45,PC46,PC47,PC48,PC49,PC50,PC51,PC52,PC53,PC54,PC55,PC56,PC57,PC58,PC59,PC60,PC61,PC62,PC63,PC64,PC65,PC66,PC67,PC68,PC69,PC70,PC71,PC72,PC73,PC74,PC75,PC76,PC77,PC78,PC79,PC80,PC81,PC82,PC83
39_OFAV_001a,243580,0.30636862172578755,0.007535405150766341,0.040092572294195994,-0.15468241233380078,-0.13555391273879935,0.1401955512580929,-0.0028462097759267787,0.010746106301045846,0.04758359446868997,-0.010728954124100716,0.0371270059780671,-0.034713243929447905,-0.006378967355936596,0.0010323116092939653,0.0029758653343251113,0.004023956061516431,-0.006029144583791519,-0.004424158336102732,-0.05190437575237322,0.027038958740135018,-0.022548681353066327,0.041259111806119575,0.033968552242618764,0.010898321397713883,0.0036613755315778747,-0.030112105276427437,0.009618681664411542,0.0055210204671555674,0.014978750757093429,-0.008885284707444742,0.07697920367194988,-0.002288478167353437,0.03345633038867997,-0.06256616894748755,0.025617974477394573,-0.009413910219333115,0.01493963423005181,0.010913002825747378,0.001320223800582273,-0.014511728461418443,0.013893415848410296,-0.00723397688710551,0.0071636505335640095,0.0004179469068328656,-0.0018100893035522998,0.002381062915626625,-0.001581553225153272,0.0009030006055372274,0.0013463488095394717,-0.00179225177370075,0.00613963380344412,-0.001878832438263582,-0.00022253644318851655,0.0027967288163618827,-0.004560230861151946,-0.0008427662635796412,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4_OFAV_007,243588,0.31377139052495767,0.012263570381276187,0.1927143300380213,-0.03327756848715655,0.07146900679221033,0.10419009726533462,-0.07601418926600628,0.007084257091819307,-0.10147594998238321,0.007001111383477279,0.01989116217350124,-0.0058295189895696846,-0.0012255294065623562,0.010650901915156791,0.007892598555368635,0.030815668535030562,-0.0433233807499811,-0.0018025916638439168,0.025594390214265676,-0.02563166989739832,0.011422536499288993,-0.0008783585697221006,0.03238683168004258,0.004318759419880426,0.012171203451808223,0.0010704048196974341,-0.01023048117216968,-0.02791063229418511,0.01510780408851198,-0.05385448986114156,0.02385677595591324,-0.004029287364857195,-0.03872597533069973,-0.0018373631390736552,-0.016067150257140103,0.0019500869014609928,-0.027015022862720367,-0.02146570847548666,-0.015558301719095443,0.006635252910762668,0.023001849297896552,-0.014283425253082677,-0.0002005484667986972,0.0017505071269177481,-0.0087654672120038,0.00494317368897425,0.013331274373842494,-0.0029730231553603183,-0.004887020016675,-0.0038584541768149913,0.008823289943078867,-0.0050120367808475725,-0.0015685847218169981,0.0031600186370997815,-0.0031240947947789198,0.0013115159780225042,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
43_OFAV_011,243594,0.3337870520163254,0.013076543056085852,0.20198302563938314,0.026841780485642116,0.03137708083861664,0.014928687762000289,-0.020435848829689632,-0.006677444188466056,-0.05147776652077179,0.006477813152824369,-0.007841861939311327,0.028832034692874712,0.006824292195562475,-0.0005443939973420555,0.0014039286259097587,-0.0027403520737789102,0.011512018215753553,0.0028814819195058256,-0.01404835720220733,0.016546331013371603,-0.014906538780933471,0.009555913872852395,-0.010275006864204248,0.00606824667085772,-0.021336313014536885,-0.005190287395592281,-0.010564562660756546,-0.019220125811771266,0.005398567029345695,0.010961985423571291,-0.0051941906261671,-0.005829607191178457,0.021566292614994216,-0.036541896768877806,0.013951177544367864,-0.002292389182670081,-0.001016219208505579,-0.006313371239493195,0.034550643168164225,0.016958290253347347,-0.023056306360736512,-0.0063536566132140595,0.002416028394578715,0.017380199561535952,0.0011868282435205776,0.013995566544750006,0.0015312810837271827,-0.006928242176130402,-0.015359631410405469,-0.002592463954611358,-0.006147600651329956,0.00014825294625510187,-0.00844501503036781,-0.008706826708268075,-0.002190769131410814,0.003341786379073015,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ABE_OFAV_003,243608,0.33093854069065054,0.01252995321715736,0.18020172534526932,0.048726834432372856,-0.03561602810128105,-0.046438279486072306,0.038862229727052285,-0.03467998688650546,-0.012085501119205198,-0.0007979467400648984,0.028056674398882087,-0.009215938336358483,-0.005729372362508133,0.005587053494446604,-0.0022651323214834115,0.004123299846297432,-0.012628996943934686,0.0037547196513883943,0.07075968007287936,-0.05285201994632578,0.020137014138638883,-0.006561566294404,0.04137544930308597,-0.011561980682265027,0.018446837382088428,-0.0009901382698506316,-0.0040777192535854335,-0.00714446105052427,0.001790124782530622,0.007851019966818243,-0.012229309337985397,-0.0009675079487357829,0.006044910361814535,0.00776614364908688,0.006948374267506463,0.005549025027200169,0.012861628937304675,0.009347926801563286,0.002072813499214549,0.017822974044557873,0.02723264679100558,0.01040418897479131,0.014339447874447126,0.009022207675555137,0.013838935545122187,-0.002587936820719958,-0.007857344308902699,-0.00035508024118067745,0.0022057752661054407,0.002047824238761149,-0.0014882216732172945,0.002828078353161438,-0.006108203754133936,0.0006181737177775215,-0.011426262154132822,-0.007255253558705629,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BDA_043,243641,-0.4740931399462326,0.4589849954436599,0.031036176612634036,-0.0018094678268114988,-0.004543379365281231,0.002125532353487241,-0.006529976821667041,-0.017923139442963462,-0.0015925215580419856,0.011859009728419568,-0.0005501320312240153,0.00920215904479384,-0.07398706807443492,-0.020399952951073625,0.07285456826149936,-0.033854407465072345,-0.010099998666831011,-0.06659426531144925,0.0003492784199356737,-0.017275783817045687,0.0008311380822949607,0.018869463106547215,-0.00590842028183829,-0.0014251520014995425,-0.009094588457061565,0.02262194539753443,0.007157244707353927,-0.035519038184224166,-0.05973116416909795,0.00414735662675703,0.011649742887817265,0.016255096435808754,0.016136201668241673,-0.00794172979882188,-0.023564595336519032,0.005638075905251736,-0.010122836880370602,0.018339186316128464,-0.002832617982219015,-0.0007234203379883026,0.0015208854253347243,0.004004410573970781,-0.011296688964264154,0.00881166320551145,-0.01072698320027558,0.0017465656402581421,-0.005603934465873841,-0.03943830568900648,0.03473946214042408,-0.03297917282781514,-0.008262262102903591,0.003668625017500994,-0.009936596253872108,0.0005935055076448824,0.0004388534551190263,-0.00010995609903691765,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BDA_109,243699,-0.45717834003897306,0.4238878795378674,0.028426467380911112,-7.460290915390159e-05,-0.0045387215400986,0.0007975665890410632,-0.02038337898688593,-0.03257648459914183,0.0013201407102935894,-0.140471562909856,-0.029568149609912327,0.004901630925616311,0.03413462974639309,0.13166583303476226,0.06472786123529256,-0.06359780570689104,-0.015487318555993682,-0.07179064929012909,-0.013426402583300905,-0.06106489097693262,-0.14243304314063082,-0.1034558220652156,-0.0006422386067296173,0.043297037381477936,0.039274101688536206,-0.07123652917516553,0.003189008363771829,-0.005637642430438517,-0.03603314729266145,-0.011158810322021907,-0.003615183126693774,-0.017931149964049417,-0.002867830961290148,0.0060413447332967034,0.005823378731052312,-0.005316638433964133,0.014844633340076834,-0.016061714659644385,0.012215930033564014,-0.008460428265415739,0.008052549497299062,0.0021524309529134915,-0.007612373990713132,-0.004709742169766778,0.01092121632148391,-0.0031870879539951063,0.006157645606967513,-0.004736150219652199,-0.00813325825018726,0.007727177510618704,0.0023130879689254535,-0.0007037407709109504,0.002344736779002755,-0.0011471282770753818,0.00011362797731555626,-0.0001120105222233788,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BDA_130,243717,-0.45294492069263137,0.2896669768060283,0.025090479524326283,-0.01794195441289071,0.006892275306240253,0.010239155221409016,0.20681508041027036,0.22936276357075855,-0.12174952370713296,0.011443947122716668,0.014270786602810854,-0.004608902692130301,-0.00047727310357971486,-0.014994159313014047,0.03215845345527976,-0.03096800758766441,0.0005382048512744566,-0.13288623384721449,-0.0071381281271426416,-0.02801820695663182,0.04392276752764556,0.054559248781366095,-0.0094389722608034,-0.015141759014556692,-0.02077667157375651,0.04516875594131017,0.0012901273806237862,0.014213005672704044,0.04966642432595499,-0.00701903202578256,-0.01233313644303462,0.002650649641383994,-0.0031704820575641436,0.0015166071812189096,0.019985626708440167,-0.014308032279208944,0.015174104733331088,-0.03149721879983705,0.005391516272285029,-0.0022645781301633555,0.005756212406484702,0.007107841357822349,-0.0012551520319133847,-0.0007716682828033324,0.004308085653749875,-0.0022310673507184987,0.005588998261449133,-0.005695310007512943,-0.005823989919820482,0.0007283492184836956,-0.0031745257408875172,-0.007268584371522363,0.0036068175852015,-0.0006138762157760488,0.0009414559140104845,-0.00029266098027773646,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BDA_139,243725,-0.4672837368203467,0.44147841828221834,0.03019978321208519,-0.0019251353398660376,-0.004077378797132923,0.0037417068359050193,0.029665658392575296,0.026666774690031404,-0.027075467503778025,-0.028097338806030946,-0.0019726012416120034,0.007982794927878694,-0.0850140407700859,-0.10499385421720556,-0.037002823430384066,0.039717719836223,-0.005750174423881202,0.03663119100991498,0.021693378918289555,0.032436033681956,-0.048336800244318114,-0.04790987333327027,0.0032271191676952115,0.01873754020109459,0.01964708809797806,-0.05262378786069177,-0.11425905115566617,0.08505436007746185,0.09779419198739601,0.0017179840908884529,-0.010449766098586374,0.01825703512689349,-0.0019127077907369922,-8.662453770835024e-06,-0.008929358210349141,0.007068266804679555,-0.004080234180955193,0.010657428421925425,0.001246517053298916,-0.0021341578777487693,0.0003099657619756029,-0.0034524518431225427,-0.002440182535862858,-0.004182989803814956,0.00727256682482815,-0.002315614579604799,0.002919310099752051,-0.011367510358954508,0.005785651109688365,-0.0118601277858193,-0.007473163580285416,-0.005009040989100089,0.0011840823125171189,0.00045126924880393694,-1.2179010141274447e-05,-5.750830918871493e-06,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BDA_144,243728,-0.47126461732993724,0.45822822221079074,0.03015243172091043,-0.0017088702838608113,-0.0038054821735539436,0.0016069881406872387,-0.008768867338454561,-0.01837841222133712,0.0016222033197276363,0.025519570127480833,0.0007841383837010236,0.009385942712797992,-0.07749167731731688,-0.026880633180038277,0.07830657519724099,-0.03925978050962531,-0.01760591626912061,-0.03475579921906454,0.013106439796859909,0.012874759661509413,-0.0037347932236817386,0.0012803157209563497,0.0008512762691904941,-0.0011222162652117765,-0.0024936041028205355,-0.0038943291857813696,-0.01402542070979288,-0.0038151524891032345,-0.02239759953379112,0.020305613052493045,0.018585155003960734,-0.04127072003710827,-0.02906442787490807,0.011947429610799408,0.027823805225776526,0.00925998863890062,-0.0034614650553543265,-0.0041867710313898045,-0.007086920453889486,0.012291318725503392,-0.018816775591235117,-0.01681768600296761,0.041539906285896315,-0.003959047003386909,-0.009597183038517108,0.0011980670569079893,-0.009936983178094367,0.05550473180465004,-0.00017878818605834604,-0.018594784392255155,-0.014075837139187603,-0.0035901396292882266,-0.004133439985897576,0.00226940086183335,-9.669668163476604e-05,0.00013096236940653906,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BDA_158,243738,-0.4814385968476321,0.4632442333346264,0.033115032367560034,-0.002114320287523428,-0.006024198311113912,0.003355880901536421,8.901465359791127e-05,-0.013637276034860354,-0.00791281274544077,0.015680922143644343,0.0039043987209248544,0.007924533681105121,-0.08073314193218434,-0.051929570842003045,0.05605859657837303,-0.027904704229248112,-0.016057832756500315,-0.05696979034208301,0.020158089047425224,0.01872706916196435,0.007301385981458798,0.02049306940099364,-0.0020646798532414678,-0.0057883058258052416,-0.01033237563958934,0.01996362703118182,-0.043077538581876545,0.004663656420809227,-0.015567618323733235,-0.00036347770138527545,0.003518443450547935,0.023727062560696514,0.022263481123202568,-0.008211303194352725,-0.03174428433237101,-0.008491482832520695,-0.0026703524075337216,0.010880551120495205,-0.006328828818722863,-0.0015741637501734693,0.002381471780885131,0.015825399991942237,-0.022128491687195856,0.018549686265963636,-0.017320576317346573,0.004561105851887793,-0.007008088723413682,0.017929278947539457,-0.014022424279447913,0.03468410260329324,0.021841294949265812,0.01577692860878509,-0.004711921183547783,-0.0014838344790340512,0.00016258192197990908,-0.00023081218162638917,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
