sample,sample_uid,PC1,PC2,PC3,PC4,PC5,PC6,PC7,PC8,PC9,PC10,PC11,PC12,PC13,PC14,PC15,PC16,PC17,PC18,PC19,PC20,PC21,PC22,PC23,PC24,PC25,PC26,PC27,PC28,PC29,PC30,PC31,PC32,PC33,PC34,PC35,PC36,PC37,PC38,PC39,PC40,PC41,PC42,PC43,PC44,PC45,PC46,PC47,PC48,PC49,PC50,PC51,PC52,PC53,PC54,PC55,PC56,PC57,PC58,PC59,PC60,PC61,PC62,PC63,PC64,PC65,PC66,PC67,PC68,PC69,PC70,PC71,PC72,PC73,PC74,PC75,PC76,PC77,PC78,PC79,PC80,PC81,PC82,PC83,PC84,PC85,PC86,PC87,PC88,PC89,PC90,PC91,PC92,PC93,PC94,PC95,PC96,PC97,PC98,PC99,PC100,PC101,PC102,PC103,PC104,PC105,PC106,PC107,PC108,PC109,PC110,PC111,PC112,PC113,PC114,PC115,PC116,PC117,PC118,PC119,PC120,PC121,PC122,PC123,PC124,PC125,PC126,PC127,PC128,PC129,PC130,PC131,PC132,PC133,PC134,PC135,PC136,PC137,PC138,PC139,PC140,PC141,PC142,PC143,PC144,PC145,PC146,PC147,PC148,PC149,PC150,PC151,PC152,PC153,PC154,PC155,PC156,PC157
R244,243397,-0.148606007871177,-0.22174508474862467,0.12615668198125798,-0.10394923229604952,-0.07072985217454304,0.012351968394868759,0.0239480262745109,0.008874665723497441,-0.004490427649953619,0.001366083672920156,0.004253626325882333,7.07476511989384e-05,-0.0026541925426941198,-0.0017455059844957797,0.002819245956023424,-0.0002974689707021825,0.002065197526748534,-0.00027020111369909064,-0.0003291927618358331,0.0007828265241821116,-0.00015037732809824816,-0.0002900096782060328,-0.0003710085375487196,0.00011783153771794114,7.216962699348864e-05,3.7032058911774344e-05,-8.733351812909697e-05,-0.00011070412260726609,-7.028381441300739e-05,8.538610835859986e-05,-5.3198246695164874e-05,-4.489011548731177e-05,1.6428967008580574e-05,-1.7782001600132157e-05,5.6715314148071865e-06,3.242555165526371e-06,3.524009719818304e-06,-3.246715866370922e-05,-1.7268075442675102e-05,-3.104285202092335e-05,2.2092981214893537e-05,1.0872398345200743e-05,-7.721576176532803e-06,2.838402338679686e-05,-1.2580884112374568e-05,7.07753532169209e-06,8.916200224880272e-06,1.2684257746789785e-05,-1.3642011768196322e-05,-1.14650506978287e-05,-3.5561552029890133e-06,7.616280498957659e-06,4.5976350439697887e-07,4.0769057886835125e-06,-6.593905412381506e-06,2.864880561704455e-09,2.9667915760817303e-06,3.3029747470734445e-06,-1.5257262980827056e-05,-5.774172268596242e-07,2.8929699435463583e-06,-4.101641077571852e-06,-7.646955496548153e-07,-5.092897973066685e-06,5.106652998540891e-07,-1.8582255967652879e-07,1.0124868031594935e-06,-1.3002163695017963e-06,-1.0391808062482808e-06,-3.0598162711313593e-07,1.0029806877558438e-06,2.803815956637802e-07,2.6069602849428834e-07,-2.4531123600675244e-07,3.865500784411882e-07,-4.1412181452174585e-07,-5.91118709874547e-08,1.814868431350352e-07,-1.4117061060836037e-07,6.872579813369429e-08,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
R303,243456,0.10319885546267736,-0.2627612866113724,0.003999809840220762,-0.0002942490684519669,-0.003046143619157843,-0.0016182162692902039,0.0036033943126157868,0.002979948525516014,0.00017314133721400653,0.0006358667331109953,0.0020907083542032203,0.0006638159787847758,-0.0012319066983147704,-0.001628000157997922,-0.00026279774652318084,-0.00017386388333780537,-0.0015065280532019726,-0.000477434393661189,-0.000569076524927908,-5.197667837019081e-05,-7.923235042503788e-05,0.00019835631255581295,-0.00028950014063124866,0.00024664808082200244,2.8168646116315546e-05,-0.0002824885871236352,-0.0006764444169926325,-0.0023694021692379176,-0.001526490663597637,0.0010899278671766943,-0.0018270917886981635,-0.001055298725536535,0.0026550915255226224,0.0007534911123928832,-0.00024237495916159372,0.0003852222889368904,0.0005405275838420914,0.0013279399735975958,-0.0017390154371842068,0.0023362784343015004,0.0013819733709318715,0.00010960591575781748,-0.00021453768737268234,0.0004413752939827436,0.0008927448620412213,0.00026913769743625867,-0.0003500372078297874,-9.206455522876004e-05,0.00017554300036698559,0.00016027102609323908,0.00016987604179430812,-0.0005775550665948376,-0.00021123468624269226,-4.287018810487044e-05,-9.910472176278653e-05,-1.6321026563145535e-05,-1.0752842469253046e-05,8.425401615602423e-07,-0.0003109500744017237,-3.647371284282822e-06,-2.3460599515741713e-05,-2.241185389200344e-05,4.3412625680581514e-05,7.239608091655297e-05,2.2529156925055165e-05,4.474150486915957e-05,9.261957634075401e-06,-9.752358822461144e-05,8.857257672759991e-05,4.2800914900899815e-05,2.0889750424843796e-05,-5.3532036394133665e-06,-6.54834854229255e-05,-1.539755062270927e-05,8.857859069294072e-07,-1.3094081569648807e-05,-1.1036524980791294e-06,1.7425540783889405e-06,-3.3646123102890973e-06,1.7135557502610524e-06,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
R318,243471,0.10108664309770872,-0.24966105800200317,0.0025442429800647346,-0.00026592280450489725,-0.004070841807025633,0.0015407349289534582,0.008791849705970693,-0.008290384783144531,-0.006602614294048955,0.0027222977985804876,-0.002851307531740881,0.001372127756799335,-0.00030072323773034715,-0.002953224028230464,0.004269427983553866,0.0003683098843842872,0.0016763727016221046,-0.0003125123420605533,0.001217950820843485,0.0012204923086225187,3.428717602036658e-05,0.001227993895223937,0.0017720511017250942,0.0008465540429732646,0.0008184232939745458,0.0004069665737418779,5.287936657542721e-05,0.001081813483067093,-0.00022933962069834066,-0.00018295820495499096,-0.000941953750083422,-0.0005691744151556513,0.0011217446625281814,0.001376267228936455,-0.0002182720213477939,0.00028616105587834085,-0.0007456834537556648,-0.0010722397039376649,0.001410647024029222,-0.0007714345655182908,-0.0007316030023414242,-0.0004660112885091123,-2.4998866976604806e-05,-0.0007342906285042076,0.0008036117170624125,0.00012221410285084288,-0.00041639886801791867,1.4527263347260872e-05,0.00022726520261392015,-2.7075157045975902e-05,4.071939348067575e-05,-0.0005306098577783718,-0.0001579387780274236,0.0013111268875981856,-0.0005333889745339344,0.00020879685804319284,0.0004124081484960356,-5.666116326225547e-06,-0.00021305803363885973,-0.00026853571581209734,0.00018848483663490295,-0.00014707976850891253,3.3595335977928055e-05,-1.2885340247207187e-05,0.0001111063207140529,9.970608034064403e-05,-2.2714645652667188e-05,4.14219879919709e-05,-0.00012128313879253051,-0.000182359932634553,-8.09746239575213e-05,-5.59004839925498e-05,-3.8006897307671195e-05,-2.180166159173302e-05,6.680831947477643e-06,-1.0076730469485802e-05,-1.7614035256855852e-06,5.2764824330873676e-06,8.969752727698145e-07,-5.754818707738088e-07,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
R333,243486,0.10335257945601704,-0.2632382345546279,0.004450642122653913,0.0009919492984338753,-0.004472864310098953,-0.003877978538834073,0.004164240572505733,0.0029907314573432136,0.00014683217075357416,0.0006203931975117669,0.002337069660614738,0.0010058744837402479,-0.0014453043836019765,-0.001610236248297825,0.0005275709246465187,0.0002287033908176462,-0.002356383386426581,-0.00031768105256558957,-0.0003654082121079472,-0.002906258899060792,0.0002125220502885519,0.0018455978258223814,0.0027566275526823857,0.0009789550191127388,0.0013569707143788205,0.00022268305926704076,0.0004210331184899967,0.0014746215221407624,0.0005535583097319831,-0.00032296390871577,0.00019272699747032923,0.00020894104560632265,-0.0002867171263253975,-0.00026036625866420355,-2.8338679967926703e-05,0.0001295491572360139,-0.0001296084948605671,-0.0001575583894158488,-8.222149319603105e-06,-0.00012009833290799474,8.616314507011443e-06,0.0002483030483184472,5.807450376436079e-05,0.00049537562515592,-6.357073953477123e-05,0.000247992892791698,3.516290825413708e-05,2.744461441289478e-05,-2.890796289019679e-05,-8.690197364779901e-06,3.339758269557643e-05,9.381000080433278e-05,-4.260250673614688e-06,-6.811000340492423e-05,0.0001260887134139293,4.1131966079579476e-05,-0.0001147026404057595,-0.00010985767610758984,4.453356987469334e-05,0.0003782259655169085,7.176609637918513e-06,-1.3028548246210111e-05,4.430381329375194e-05,0.00022520432491765255,-0.00021862011552502807,-0.00011598504636015558,-1.978324573965354e-05,0.00029573780450908215,-0.0004258513006065579,-0.0007018697476224354,-0.0002947343439930016,-0.0001859249931642995,0.0003603607792807087,2.940221358273567e-06,-5.3545084866084825e-05,3.37243610793492e-05,1.8125027299241198e-06,-9.363725647299219e-06,-3.0051183684725488e-05,1.5263093280701854e-05,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
R334,243487,0.09868662410264059,-0.24948086918080284,0.0010602040060619037,0.0007968243353602553,-0.0029643215057470447,-0.0003118174984037164,0.004698844797306623,0.004868395970531129,7.209864460079193e-05,-0.00026745146142678316,0.0028020335117535386,0.00023792324668468932,-0.001765532535248149,-0.0010398469890745081,0.0032818972146220773,-0.0002295429936861177,0.0029177776256377455,-0.0002637745069063356,-0.0008117809891813086,-0.0001657081196695046,-0.00033538680464449157,-0.0002235554044393336,0.0005317540752219357,0.0009469533612796149,0.0014173311959549658,0.0006824838584176616,0.0003563156407703865,0.0025055889640468853,0.00046413135554407444,-0.0002838321002187378,-0.00027043896980397504,-9.431217199246752e-05,0.00024173949626598622,-0.00010990669652902936,3.072379645008575e-06,8.982261476510042e-05,7.1664973804672074e-06,4.336304524600132e-06,-0.0003454693460483763,-0.00037013258576695817,0.00029241540954377967,0.0002753929175261705,-0.0001452718590583581,0.0010501116619679569,0.00019308397082942389,0.0006382368310427627,-5.0023313707481635e-05,0.00010972879292108082,-0.0001306953229053619,-0.00010751160571127696,-3.405897284010317e-05,0.0004672818335632819,0.00025010074458606333,0.00032106649692785407,-0.00020308068010393634,5.3279847908012096e-05,0.00027057936400943936,0.00010160468649775194,-0.00023291833922697608,-0.00034101855590718704,0.00018806854877801115,-0.00017414272790895234,-1.3729837512835003e-05,-0.00019854427629409455,7.511384508335026e-06,-4.994556446593176e-06,6.603781393115932e-05,-0.00036536424167528804,2.0298197432324586e-05,-3.415501319208977e-05,-0.0001364745559739794,9.73825207589207e-05,0.0001905668936155625,1.6735176343415874e-05,-9.651504087149009e-05,2.7024137148158824e-05,1.1763270042356503e-06,-1.1444807470254524e-06,2.5415232833060758e-06,-1.243766371873073e-06,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
R337,243490,0.10477819077618505,-0.2674293734531738,0.005395644489625373,0.001176260591964075,-0.0046972500806652375,-0.004942911031900299,0.003987861294092776,0.002378710981344252,0.0001987330586494935,0.0008744875124823423,0.0022037889260942307,0.0012295974507073927,-0.0013183808992192907,-0.0017752441001032914,-0.0003405262933172432,0.0003748272746120259,-0.004261340702325654,-0.0003710668875755658,-0.0004077715874743356,-0.004491949984995479,-9.681004173559965e-05,0.0021645354597013325,0.003315487507235899,0.00098731465547885,0.001331256965646193,0.00016122856829713884,0.000533964730950089,0.001611027290690397,0.0005660173853083309,-0.00030166058177854606,-0.00013939045102208449,0.00019353619678585257,1.7040148859520274e-05,-0.00028554607217608143,-4.6871932386445455e-06,0.0002478972613250641,-5.231133967272176e-05,-2.8405456523202643e-05,-0.00011420080192453072,-0.00011045636763991855,1.292949268172407e-05,0.00020521171573329434,2.3103500783944724e-05,0.0003438659458776396,-4.727379198595684e-06,0.00026300654529387357,-4.299302017324404e-05,-7.604565526900115e-05,0.00010745153255636135,0.00014825213239587096,7.48375107155206e-05,-0.0001639414077785655,-7.244430781631248e-05,-0.00020992062175102775,6.59995098385725e-05,-5.360378088722109e-06,-6.819302683537269e-05,-2.7434940968802068e-05,1.6146219546181037e-05,0.0001583029109127788,2.7948961725849647e-05,4.4118013090508265e-05,-8.872060873271619e-07,0.00022297144867800315,-0.00022762133288493848,-0.00013681735914786465,-6.084235267519467e-05,0.00010369773805657074,0.00020013681236211186,0.0005080603422359555,0.0002981736299626874,-5.943047091974694e-05,-0.00015287667101652772,-0.00019980737984687857,-0.00013379843724699514,-0.0001077556354433013,-1.5722890100630195e-05,4.565812356992148e-05,-2.8066333389918184e-06,6.821621954274041e-07,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
R338,243491,0.09357268630628097,-0.23395778359543998,-0.007878174844080292,0.00743043949693175,0.0098279100217553,2.8513642010045214e-06,-0.005435599046793102,0.0031499332022813476,0.0028416977720278863,-0.002707234815114126,-1.6110374195609455e-05,-0.0008738711699224125,0.00151964811339498,0.0018997373321491132,-0.0001062745226564702,0.0004869107037215726,-0.0006441080239120446,0.00020290534232355998,0.0006243626892575905,-0.002657528489144002,0.0007116528508616945,0.002180416294054385,0.0033639942875064487,0.0009490860135248075,0.0014916365527477692,0.00023569920479710134,0.0008482365066695464,0.002423043959598607,0.0010187208630167445,-0.0005282338265715485,-0.00015640193557338054,0.00010337419966817992,-9.36248358640196e-05,-0.00045029102798649595,-2.1939303613684467e-05,0.00042595891739759093,-0.0002822049834288122,-0.0003462565011918706,7.832693114671347e-05,-5.849771693210707e-05,0.00019914778291662907,0.00032168744376487264,-2.1704883379189257e-05,0.0005164565513464042,-0.00020927546643887407,0.00017984558891270887,4.445861069062052e-05,8.949833456482566e-05,-0.0001480325965890035,-0.00010005726333773424,-2.6593305344021993e-05,0.00014292187979008183,5.778606610418058e-05,5.969137346495694e-05,-5.5222763259943056e-05,1.9160170582954718e-07,7.689812143791691e-06,3.1816036207381326e-05,-0.00023685251510927366,9.215999044708654e-05,-4.509146311459375e-05,0.0001348787221933599,1.909653813099316e-06,-5.327478130488629e-05,5.859538351540725e-05,1.3493747327986374e-05,-3.980966125862513e-05,-0.00015276341469463978,0.00015638922085677056,6.151571963690528e-06,-0.00019888771020630316,-0.0001093744476683642,-1.6407991519287146e-05,-4.07317859333357e-05,-6.003554992684377e-05,-1.6193500193508817e-05,-3.8883085468193095e-06,1.1595902142238754e-05,8.443647680433054e-06,-4.7028056604212285e-06,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
R343,243496,0.10549710953210625,-0.2695348882549077,0.005538191798786956,-4.457011041097411e-05,-0.0035428820322636868,-0.0035287300578710303,0.002901445805517732,0.0018069259882491921,0.00027109611880133587,0.0011047301509329555,0.0016749268598279863,0.001121249050651132,-0.0010454253433263866,-0.0019049774506898086,-0.001955982057483534,1.650855529520171e-05,-0.00516827798095803,-0.0005308865498362175,-0.0009237536016179492,-0.0029218050096617492,-0.00044001027632543406,0.0005754494023856501,0.000304523009131235,7.96053696591057e-05,-0.00015384579162220456,-0.0004906242020323305,-0.0005699958218076298,-0.0026521876040286416,-0.0012087629431474364,0.0007645149321729963,2.0201905090092848e-05,0.0002175797196370079,-0.0001808907756389497,-0.00028199691756244086,6.299228934961635e-05,-0.0006055220724133092,0.0009318265852106454,0.0013574912767055716,-0.001211729794547794,-0.0010513494025181948,-0.00015979004194391084,-0.0006805071498694105,-3.407156591983478e-06,-0.00131121384884293,3.912667262757911e-06,-0.0010725026655102553,0.00018864943954017088,0.00020916269053337705,-0.00026994222826276254,-0.00044952376174826604,-0.0001955863964759405,0.00040385463584116877,0.00011935662245787206,0.0007420291643361663,2.2194622441798026e-05,0.00014958432380214728,5.098772031002397e-05,-0.0002161649281459873,0.00043549028616377266,0.0004898013763069183,1.3880685124795734e-05,7.954464698128797e-05,2.6852655214759442e-05,0.0004538068288935557,-0.0003539505129178458,-0.00018793418241940993,-3.46994673719515e-05,0.00025860628618793905,-7.578244494930546e-05,-4.1453730391063194e-05,1.6115863577650447e-05,-6.686996170005116e-05,2.03319605998058e-05,-4.8716988757916965e-05,-2.833717937859504e-05,-2.22865488452134e-05,-2.78494259882254e-06,4.390303481411248e-06,-7.5729829189339235e-06,3.6623613304368123e-06,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
R346,243499,0.10011488876015291,-0.2536846694969203,0.001968870499136954,-0.000675583056772991,-0.002596280454949393,0.0006690874498993421,0.004182002111605513,0.004353610853422877,4.3906854795725586e-05,0.00013629241462083754,0.00250044430308677,0.00025120145090129915,-0.0016322989925360513,-0.0014186899054889183,0.0016211158670017245,-0.0004895017084924962,0.00182703873995176,-0.00044800720923145545,-0.0008597545755679004,0.0018855747356525548,-8.969610680381972e-05,-0.0006564710135018658,-0.0012502201076356827,0.0002628579961580974,0.0001119663103938909,-2.527414012044923e-05,-0.0007043842825358241,-0.001654899402838281,-0.0007664875456871717,0.0004743196991345458,0.00049144383251442,7.61632649008021e-05,-0.0006366349743321589,-1.2791381056833951e-05,0.00010748550943051766,-0.0004141369795603944,0.0001232286319646383,-0.00026498960738465335,0.0002475967522101672,0.0001752382793428123,6.116726428240151e-05,-0.00010816034617035053,-5.902910075364622e-05,-0.00020549951977251845,-0.00011182092094517209,-0.0001423895932621645,7.210830770363328e-05,0.00019074360724571,-0.00015946810540991518,-0.0002065778183939569,-5.134439322575156e-05,-0.00010290099311610583,-0.00012216642800269193,0.0005164292535533331,-0.0003496713801048359,9.224914857520976e-05,0.00020067389967321712,3.690836671241297e-05,-0.0007504788663561063,0.00037300796090960163,0.000258481964738028,-0.00028931998030527783,-3.3342156302028686e-05,-0.00011192445160111285,-0.00018220481273728784,-9.72828236762216e-05,0.00011951541054997361,-0.0005258106825444925,0.00015086023267012012,0.00015429147727368062,1.2689914651220695e-05,0.00023673287858962062,0.00020533597209595444,0.0001524768283216962,-1.3669109747466453e-05,0.00011147537160592138,1.681011777324073e-05,-4.5900557919944474e-05,2.9458549278378998e-05,-1.4222607437829408e-05,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
R350,243503,0.09891722462620647,-0.25012253446530025,0.000782720421738987,-0.00030092007235565753,-0.001537302805600783,0.0013602910708627703,0.003682309892193928,0.004561387022345936,0.00019101516160116336,-0.00015688476226117525,0.002414367426170549,5.2641154568843456e-05,-0.001518434059294968,-0.0011126468816276083,0.0019315639899225104,-0.0005506930074253595,0.0026497924761079384,-0.00038247981948342916,-0.0009369646932124849,0.0021526023822755684,-0.00020445719789502595,-0.0009919112177886517,-0.0014921578124028672,0.00027286661495368696,0.00021840728984677183,0.00010527779705412766,-0.0005881211984320795,-0.0009747212718218186,-0.0005805613169790463,0.00027886462484923884,0.0005071646736661592,0.00022214041843137506,-0.0006170640855353687,-9.008373760416285e-05,0.00012506469928634731,-0.00043742485187653286,0.00027226006812687694,4.660706587276972e-05,0.0001270605987439773,0.00044109696384356353,0.00010795182361599059,-0.0002382669475691144,-5.6226556983771164e-05,-0.0006055289826673338,-0.00021034077985886094,-0.0004858465530172882,0.00012781908098998074,0.00015744586581619934,-0.00019747507408699448,-0.0002503309577172224,-0.00011863410534872676,6.434299577798454e-05,-2.493520453603474e-05,0.00031741943228997155,-0.00012069891254889592,2.209189905154148e-05,3.048346143451894e-05,1.291116411846553e-05,-0.0001869571618621854,9.461540203104306e-05,-3.5834254770728585e-05,3.8495951015716525e-05,-8.897662792219813e-06,-0.00010733331385346696,0.00014131451563016457,7.623484110627183e-05,-2.0346737469863122e-05,2.976351032877034e-05,5.6607071038660335e-05,-6.819755473870487e-06,-2.137946901951988e-05,-8.248318597685138e-05,-0.00032709619108362914,6.405745318181959e-05,0.0003224313521469947,-3.6089613201923205e-05,-3.588353353262331e-06,2.285750488936295e-05,-6.709491787997313e-06,3.5225283370094397e-06,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
