sample,sample_uid,PC1,PC2,PC3,PC4,PC5,PC6,PC7,PC8,PC9,PC10,PC11,PC12,PC13,PC14,PC15,PC16,PC17,PC18,PC19,PC20,PC21,PC22,PC23,PC24,PC25,PC26,PC27,PC28,PC29,PC30,PC31,PC32,PC33,PC34,PC35,PC36,PC37,PC38,PC39,PC40,PC41,PC42,PC43,PC44,PC45,PC46,PC47,PC48,PC49,PC50,PC51,PC52,PC53,PC54,PC55,PC56,PC57,PC58,PC59,PC60,PC61,PC62,PC63,PC64,PC65,PC66,PC67,PC68,PC69,PC70,PC71,PC72,PC73,PC74,PC75,PC76,PC77,PC78,PC79,PC80,PC81,PC82,PC83,PC84,PC85,PC86,PC87,PC88,PC89,PC90,PC91,PC92,PC93,PC94,PC95,PC96,PC97,PC98,PC99,PC100,PC101,PC102,PC103,PC104,PC105,PC106,PC107,PC108,PC109,PC110,PC111,PC112,PC113,PC114,PC115,PC116,PC117,PC118,PC119,PC120,PC121,PC122,PC123,PC124,PC125,PC126,PC127,PC128,PC129,PC130,PC131,PC132,PC133,PC134,PC135,PC136,PC137,PC138,PC139,PC140,PC141,PC142,PC143,PC144,PC145,PC146,PC147,PC148,PC149,PC150,PC151,PC152,PC153,PC154,PC155,PC156,PC157
R348,243501,0.10544472800446342,-0.33934218303168273,5.5785526245962966e-05,-0.006851688224333602,0.0005659389265432544,0.003415452658730989,-0.0015133355306099763,-0.0015392531815607412,-0.002115175708362508,-0.0002495692547503487,-0.001657221687140058,-0.00081055766306276,-0.0053956565510554924,-0.00543920098797874,-0.004837023449798197,-0.006094277717161707,-0.003985853458916342,-0.0003978423802925935,-0.001380852659475454,-0.0012842547697013128,-0.0021407908277031812,0.0016477725692497845,0.0013346522861729664,0.0029548668781304247,0.0067703035852161655,-0.003384927585634326,-0.0043317278970868515,-0.0030405631133235624,0.0007922256020635325,-0.0006517969570209349,-0.000533650656519622,0.002047533133883507,-0.0010716688299280248,0.0004975180753889069,0.0013827978146494463,0.0007768801883581132,0.0018310501067389108,-0.002852243702594166,-0.0004351314003236183,0.0005748880903668708,0.0013017967619047004,0.0018151083537068782,0.0006647077260606057,-0.0010538299842742622,0.000968409186222695,-0.00047497404658183157,-0.002474281931875535,0.0007206648483891431,4.4119005269707206e-05,-0.0006943133976701226,-0.0024123035643841425,0.002023186826127625,-0.0009636347577441293,-0.0004720938615915628,0.00020301069953615824,-0.00014555123214230782,-0.000390528282748943,-0.0007518726741389211,0.0006138917642272737,-0.0010896419658931859,-0.0010875115126799885,0.0002626357335526632,-0.0006140135603752918,4.7046644999348e-05,-1.3844797592046118e-05,-0.0005192300527595026,-0.0006658063808389135,9.465317966730702e-05,0.00028673534954719564,7.729948819150704e-05,-6.278085737524811e-05,-2.9895822187869895e-05,2.1125277500053937e-05,-0.00015278947067796976,3.937534132688809e-05,-4.142443100798815e-05,-2.6222113358014504e-05,1.8617849671393826e-05,-3.686329938720476e-05,4.062077040562078e-05,0.0,0.0,-0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
R289,243442,0.0778563367977943,-0.24316969118722503,0.011966721289299449,0.042129425215032004,0.021886158179668398,-0.013129186521349362,0.018813749512697094,-0.0028734377575307317,0.00798743419102256,-0.006932062925638437,0.007868784655632514,-0.0011646340775272285,-0.007782486545069681,-0.006441979093495332,-0.005145552179236528,-0.005101172175409869,-0.0046900218340719625,0.00011580283891413936,-0.0024319625241918733,-0.0024414007366183885,-0.0019073694018381607,0.0034470470292459693,-0.0013413317535793143,0.007166993024862194,0.00574663320748257,-0.002406974061999746,0.001396593831532194,0.003472452970194324,-0.0027715715195874282,0.0038970437371488114,0.0007661917089950586,0.006611290266028335,-0.000878105090060759,0.0023454959727917386,0.0006220473445543853,-0.00195697851306875,0.0027615676666179,-0.0031744717284185133,-7.425737237073228e-05,0.0013179324942809165,0.0014922954297911127,0.0014748509728862353,-0.0006970749151567231,-0.001141305405693173,0.0006133602277727142,-0.0007351995144643116,-0.00140114784446715,0.00064165156727473,-9.466117874515126e-05,-0.0004543034438998647,-0.0005157505161745901,0.0006332664644998679,0.00019989421522278688,-0.00010251996660687051,-0.00013457859357322125,0.00018136710413548532,-0.00010554314031704074,0.00011345449910914685,-0.0003208066264798833,0.0003545335181086486,0.00026250138491962184,-8.071659347855438e-05,0.0003769579263397403,-3.9615136380677735e-06,-0.00013026691142133638,0.000444635503156675,0.0005267041690338319,1.2164679674290286e-05,-0.00018993626202119045,8.063892145903559e-05,-2.119529064734423e-05,-3.2308532286409526e-05,8.234053587245459e-05,3.8041650651091155e-05,0.00018766442805954263,-0.00013899919459501298,-0.00012896331897684966,4.959401487157596e-06,2.838507166953612e-05,-3.741231937090507e-05,-0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
R317,243470,0.07564921282114252,-0.23719077835177604,0.013150436954064254,0.04060579837408511,0.019434097674533378,-0.010201873321933888,0.02004080387091593,-0.003329185558922335,0.00605723515230814,-0.0031143941358691826,0.0036813005263298844,-0.0007985584720661624,-0.0033061885642994434,-0.0009748199541693058,-0.006601667139520439,-0.00537875761611511,-0.003730166650284946,0.0013721672474353963,-0.0004007917404369448,-0.00030723592506497915,-0.000656530915003644,-0.001968513954024541,0.0043526349795805835,-0.0032646367921654877,-0.003910063028904497,0.005193989962184507,0.0036872849891272357,-0.0011700711712397853,0.002111892622145223,0.004350836209271962,-0.00038460515738163577,-0.001094277851560943,-5.545349718916939e-05,-0.0004297510098193257,-0.00012707241234553065,0.00015791493748062754,-0.00014524684805354422,0.0005146978730189973,0.00025121825793843997,-0.0009401831407315278,-0.0012217398905399089,-0.001083483474432706,0.00011473022064486804,0.0009741361409676923,-0.0006980533331801293,0.0004960075495101539,0.0018802815735860857,-0.0007029767444550025,-6.277252166051872e-05,0.0006462290804981056,0.0003248944975665263,-0.0007708692254158049,-0.0010710527422353232,0.00011968647776111576,0.0004300623059415462,-0.00018028380741311022,8.933237471456276e-05,-0.00012106778905871684,0.000279783793226655,-0.0004743289267220292,-0.00036302648484646535,0.00013453287899778827,-0.0007768062766027887,-0.0008081268950194996,0.000550720102031669,-0.0009271041542126238,-0.001462596176605043,0.0002638724936215133,0.0005328053650657142,-0.00014879854390788966,6.952595683461624e-05,8.165426585039942e-05,-0.00016280856306548824,-1.9700561643022723e-05,-0.0003393247683434444,0.00023596292027107784,0.0002238027776145435,-4.3871144334000535e-05,1.7827757202322332e-05,-0.00010947841839729813,-0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
R319,243472,0.07771171262577463,-0.24282392984281093,0.012049780135675522,0.04196151258104525,0.021642763087788317,-0.012851068491662922,0.01877313813708499,-0.0028369553297263937,0.007827575662305979,-0.006883046299020564,0.0074705146759245855,-0.0012100071592952984,-0.0073438697954826965,-0.00603752210454683,-0.005264207919596687,-0.004991203144659732,-0.0045139941164546,0.00012674151563806934,-0.002264002656218572,-0.0023463084565737645,-0.0019403974000579754,0.00321959830822613,-0.0008821034503574358,0.006719059709327651,0.006010265576149591,-0.0022028944380408392,0.000926197362087417,0.0028610101667180194,-0.0024149553341584577,0.0039554412373673156,0.0008423581759166893,0.006827713888299246,-0.0008410087134100487,0.0023263384203206184,0.0008225208751458236,-0.001404932697901192,0.0026667397048314658,-0.003154502597720891,-0.00013394525700339134,0.001364607312195358,0.0014071952245939656,0.001425662717151513,-0.0006234221952436673,-0.0006728508098289428,0.0003618900380417624,-0.00013962664206800785,-0.0004638458355177878,0.00017257649899047098,-9.200709893117218e-05,0.0002569911505166056,-0.00039549674452295843,0.00047969033069640094,-9.376971849308415e-05,0.0002497584523873202,0.00020859349416168577,4.815873069322226e-05,0.00018518107690000581,0.00029497982014328115,-0.0003531093541781935,0.0004129377923744589,0.0003346088899388779,-8.599030029575263e-05,-0.00014075981770160184,-0.00027785588671535617,0.00020531075674319642,-0.0004441551507018977,-0.0006850026324683473,-0.00018280549129716253,0.0002255895710196371,-3.256907336993604e-05,-8.299105806707406e-06,-0.00014920190548941157,0.00020455774647158733,-0.00024296990156220862,7.136447620691624e-05,0.00011408252547147107,5.752764890928918e-05,2.2660740876793864e-05,-4.3046200446832304e-05,5.733255444389586e-05,0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
R326,243479,0.07571993082029338,-0.23729957649604472,0.013107906054111274,0.04071234494244646,0.019572992383666603,-0.010482094888934042,0.020210403463105136,-0.0033624012602980957,0.006235080956824696,-0.003315748238907654,0.004053219572355259,-0.000775912833240718,-0.0038068965769437477,-0.00143763881980088,-0.006541177567637623,-0.005709250134605957,-0.003927980337576192,0.001344480834837126,-0.0005933064765588692,-0.00037796517200060513,-0.00045490704813865853,-0.001992872414721246,0.003809209250697782,-0.0024791184924299325,-0.004649849021853564,0.005032556258290785,0.004615597640521385,-0.00022712871814159082,0.0016187426754737664,0.004213300715740633,-0.000440476185762278,-0.0015508795482621128,7.70967454998739e-05,-0.00043658395056098555,-0.00039659217013380806,-0.0006986163234870817,-0.00016233786215515196,0.00038195612715564444,0.000258820122314435,-0.0008915704720255226,-0.0010511458346444162,-0.0010273967014354777,5.530047352758718e-05,3.22245526513897e-06,-0.00030448868878841536,-0.0008028538736880585,0.00028349382218579276,8.615818895208767e-05,-7.636110594237625e-05,-0.0005724787229757936,-6.843305077385248e-05,-0.0006571796628106629,-0.0006439476678380776,-0.00045146889195984784,-0.00024190609627356473,4.291014482901541e-05,-0.0003794404169281944,-0.0003003689428002878,0.0003439687179711363,-0.0005166527821885937,-0.0005113715263989264,0.00010598518254778511,0.00012953913731393309,-0.0003905627762912104,-1.1311934500270246e-05,0.0007253097488510755,0.0008469330657075076,0.0006489326003887986,-0.0001681623478134363,0.00013526909600558175,-9.596943554806523e-05,0.00014874475184347165,-0.00021176864448722225,0.00013398515044215235,0.00010362680279101383,-0.00019985392050881473,-0.00017011758010498744,3.251665185983343e-05,-1.5331704992354912e-05,0.00010834261041956278,0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
R339,243492,0.07533256565051549,-0.23657158060343042,0.01332587988663255,0.04016360045655088,0.018788765564663232,-0.008927521072978666,0.019563843689915202,-0.0032353109021729482,0.005299563660521344,-0.0015606906647906353,0.0020753053337716626,-0.0006287066370854644,-0.00046512872579552295,0.0019969059509390517,-0.005222893076637399,-0.0022364097558549775,-0.001060335349988802,0.001228775013376726,0.001240204803613984,0.0009040558939701465,-0.000528422923917951,-0.002693662067713783,0.005111289450183092,-0.006033740547373873,-0.0009847788814393884,0.002358580438142,-0.00402473035309734,-0.007850201534432957,0.005394585808478158,-0.000956700963838241,-0.0004512320851590146,-0.002908905774360859,0.0008177021687332743,-0.0016191992477774214,0.0018386007632995379,0.006030346296988638,-0.0027295714116601887,0.0004976897987084868,-0.0014852428123917824,0.002530682795217427,0.0031919046741405504,0.0025132172300617005,9.902314096848248e-06,-0.002464897545410078,0.0008113307101285575,-0.0017744973875542804,-0.003037176775378775,0.0012748918982188214,0.00019207112348963278,-0.0014053566769791207,-0.0008734272836159406,0.00114189427048016,0.0013556255883297856,-0.00011887657755970666,-0.0004423103341252394,0.00035889183534728425,2.5318310095755847e-05,-4.7482220042335024e-05,-0.0005139010736602168,0.0004951783651835195,0.000301774351828635,-0.00012882727973371637,0.00010775428811429615,-0.0006412742563269155,0.00017715891035012033,7.601538138004942e-05,-0.0005355842733663653,0.0005224798130698473,0.0003028630166750578,-2.2053470152290398e-05,-2.13242977596963e-05,1.7802211828392046e-05,-4.419048881553674e-05,-8.37444131490223e-05,-5.77109816589925e-06,-4.8694800685300226e-05,-1.0992093726068245e-05,2.1342491757057695e-06,-1.7868061706748034e-05,1.1321859770849983e-05,0.0,0.0,-0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
R365,243517,0.075510472040247,-0.23694287366278738,0.01323044632135193,0.040408428665379414,0.019156814335050613,-0.009651498626185131,0.01979579540746844,-0.003288448101447355,0.005708710680407557,-0.002475634026497774,0.002978220005097086,-0.0007445286829790645,-0.0021912212806695277,0.00014748879810890477,-0.006166084473591481,-0.004251167894131747,-0.002773967847225972,0.0013316477385691297,0.00018253534502416093,8.586305720614942e-05,-0.0007954803135550141,-0.0021147201029212783,0.004872296568049339,-0.004314536276303634,-0.002203539453543584,0.00409412219642021,0.0004921376663229295,-0.004076256231902237,0.0035666873496381073,0.002716877641494827,-0.0005357807540838804,-0.0015041625064967233,-0.00026690562438982316,-0.0008000356143330117,0.0009775596368847331,0.002702778074532855,-0.00037745057377684937,-8.926482168125543e-05,-0.00032179100661867754,-0.00027029749886613077,-0.00018926832879616204,0.00018765223809761992,0.0008902572343375774,0.0009152248701584337,-0.00022606254650101563,0.0012088951487930302,0.0013197462063817558,-0.0010128462347870017,0.00016217748210987535,0.0010914319799574614,0.0009121062466766323,-0.00037905116680905045,0.0005630080730507305,0.000529588766496507,0.00012283823782361335,-0.00033594072351304154,0.00047952238887792283,0.0005111298791928169,0.0003000376337471797,0.00028564553706897475,0.00040318383188845823,-0.00010849048528253837,0.00046149653270430584,0.0019917208863167784,-0.0007612138437798825,0.0003548063959916696,0.00159657848810313,-0.0013159616446165564,-0.0007333555415321852,-1.4539493648799031e-05,1.3090136348234507e-05,-0.00016911521811664552,0.0002637884887792736,2.122924507760843e-05,0.00011099678174914481,-4.2800597598264334e-05,-2.3866240160844903e-06,-8.245205957832543e-06,-5.017953019722475e-07,-3.7793181893729437e-06,-0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DRTO24_SDS_264,244101,0.10001853115704105,-0.32136610897907847,0.0006708541676388202,-0.005130681319555262,-0.0077534144736325205,0.017427109093881794,-0.0028866257635729873,0.000390583043861895,-0.005373890216454287,0.015454178165406868,-0.006269804690393613,0.003065844504556927,0.011025950448281197,0.009793434419819374,0.0069453652480607,0.004621740624236344,0.0038025747108543463,0.0019930550833051853,-0.000534400343215781,0.0004741798320167053,-0.00013791996079933987,-0.000137767892325778,-0.000758267658385413,0.0016543740333279568,0.0014590378053016355,-0.0003683165304084378,-0.00036006651017719105,-0.0009022863439040972,0.0003195046643625135,0.0004171267747235433,0.00037631443489640035,0.003509256912326001,0.0007308959535446616,0.0005145979713678625,-0.0002688104375808481,-0.0011439500766740357,0.0002477571867519702,-0.0004562367471298947,-8.343745317831144e-05,0.0007102867040418068,0.0008614421375098415,-5.725014393909092e-05,-0.00240266818562967,-0.0014531502563242173,-0.0004709876829103734,-0.0035056439207170197,0.0028599452715503543,-0.0004319128403401632,6.190340951020844e-05,-0.0006450336042964157,0.004455073035009788,-0.0031459681906883777,0.0018903879581248,2.888361898904312e-05,-0.0007126847328367047,0.000365957735331151,9.560129619650087e-05,0.0004680208176453246,7.840212737078089e-05,5.693473837635802e-05,0.00014491287721250454,-8.706866531753422e-06,-5.1888401158843186e-05,-0.000658437919958878,0.00022925039069826274,0.00029639889772963896,0.00040022241341199105,0.0003041194300313656,-6.663569456471987e-05,-2.6306163299755346e-05,-2.6177035583220463e-05,6.379571877343328e-05,-0.00010740049703596934,6.201571053030742e-05,-6.108201231560777e-05,-1.772187931643753e-05,1.4493567226513977e-05,-6.422851206879546e-06,3.2264081984314507e-06,-2.5711566666166783e-06,-0.0,-0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
R90,243252,-0.5563004741886504,0.05182037762513799,0.004796262037873483,0.0045485440494097175,0.014851783702691126,-0.03353690095786573,-0.010895556021883858,0.040031515650761254,0.04369109688283794,0.0206939231976871,-0.011819233163550711,0.007308002015322359,-0.03836199398274173,0.051600851672912895,-0.010307889713729661,-0.009232356262834326,0.01576303077924463,-0.008011230943027484,0.0014858069720967394,-0.0110250142885253,0.0010548330948974395,-0.004124786354432454,0.004705708309375807,0.00407672109412166,0.0037429423400249058,-0.0021094418498133014,0.0060232847623506724,-0.0033896748496373696,-0.002342125654064435,-0.0006219698438012463,0.006798891963230798,-0.001462280350283326,0.00018908957530427907,-0.0004159042822742692,0.0013897471754302376,-0.0008581895856820537,-0.0015094766829706603,-0.00021943347052307262,0.0015483527342938285,0.0014192013447869424,-0.00143168850064548,0.0009730577051082441,-1.816996907036612e-05,-0.0005551121020255315,-0.00012206877704779981,0.0005686738983142884,0.00018500817605299314,0.00022838127266198608,-7.885412014159443e-05,-0.00012611737283999317,2.3546038948964454e-05,1.666575821527279e-05,0.00021053355411509238,0.0004378791510977939,0.00031339879862720505,0.0002061290700974581,0.00018010467872383754,5.858149420298848e-05,-0.00011621628568570109,-7.382785446733716e-05,-0.0001680691915555568,4.829001155365288e-05,6.243424795847815e-05,3.114618904362021e-05,1.560001695698733e-05,-8.241160460729601e-06,-3.755867154457957e-05,-6.990829856756654e-06,-2.307301793240922e-05,-3.224752801018689e-05,-7.173065226163348e-05,-9.925668175376886e-06,-1.9337212360743293e-05,6.953401737171538e-05,1.7167176063628886e-05,3.7136802092451795e-05,-1.1640621412798158e-05,5.603323268096186e-06,1.5111447908419423e-05,-1.0479515949470114e-07,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
R222,243382,0.1921672603859054,-0.10988221219359706,-0.028437773057767415,-0.0904510714414477,0.03357861915310088,-0.06334831210003589,-0.018640383108193635,-0.018552921085578225,0.001141625034540523,0.013107638330210229,0.008895366154871022,0.00939208984011901,-0.020342273577894893,0.004434180856172779,-0.005520763452858466,-0.004688893813463272,-0.0188278051300764,0.0009656481526195641,0.002757174701091855,0.005178658576700597,0.011631142569823451,-0.0038817967884743542,-0.006311800910720179,-0.005365871990626485,-0.002403417519440924,-0.0021237809013053633,-0.004438543703071065,0.002452214093942413,-0.0014650127127554472,0.0005827190886770275,0.0011325356831862244,-0.0007152775875859762,0.0021300186566596113,-0.0003531412254947179,-0.0007855935579379053,0.00045750212950380377,0.00019753889297108608,0.00023470163975018748,-7.010448792514757e-05,7.292869947667487e-05,0.0006998324290071976,0.000725222908202033,-0.00035315062638638345,4.7631128434101135e-05,0.00019002881269180734,0.00029787848489726927,-2.9805663511736234e-06,-0.0002644697986307189,0.00017765943207629042,0.00031099069844284536,0.00013446833616224827,0.00018669520780773306,-1.7036464833856637e-06,8.22619989447525e-05,9.383801004927076e-05,-6.528368148629343e-05,1.609760510621513e-05,-2.2310517665646197e-05,-2.925059371840151e-05,3.540778069355922e-05,1.2607747295480962e-05,-6.9302800709130595e-06,-1.3697663091921128e-05,4.3587944432218006e-05,2.0343655275082074e-05,-4.94131835969661e-05,-2.146805597080689e-05,-5.089733940032948e-05,-1.1878724616650732e-05,2.6008022383082353e-06,8.591492555336266e-06,1.428598103311503e-05,-1.9856861577640542e-05,1.7575758388496165e-05,-1.9060538855002062e-05,4.922361620702756e-06,3.764294704308989e-06,-1.1763445960949167e-06,1.4913939250883036e-07,3.3735281053003713e-07,0.0,0.0,-0.0,-0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
R359,243511,0.11153368397756318,-0.1871274441053239,0.01643608944236727,0.009536411373593248,-0.0032781988392693072,-0.05336111776649715,-0.04202500796008813,0.01448618745225749,0.0043239035866822016,-0.037487676587494884,0.012370676087683777,-0.006046278416711217,-0.004501634472688332,-0.006461968462264283,-0.004203386384845141,0.00932520486286698,0.004283235180672958,0.0030186134297661153,0.0029758866351229122,-0.0011284836255970908,-0.0010885472104373095,0.0005945475318802717,0.0019294510300463846,-0.003576471817999392,-0.003928878468509445,0.001613924549605451,0.0019015032477124982,-0.0033927903814805127,0.0024499816822224165,-0.0025766900979980888,-0.003382869739639304,-0.006708526223580851,-0.003800480899621488,-0.0008140867167713204,0.0010799050183290307,-0.0017907501849784174,0.004404775143008294,-0.004372586850427714,0.0001708872689106715,-0.0025269561806840093,-0.0008408066651759368,0.0013059172210436233,0.0009678131063143532,-0.0006384735309212036,0.001255707589275858,-0.0012032511838888603,-0.0007877957204670609,-0.0004180886385390305,0.00036280957253951836,-0.00043731399874833446,0.0009732756887453628,0.000142280261341478,0.00017514322710585138,-0.0001332537832972016,5.596639714325714e-05,-0.00013398699282327257,-0.00032408707746132894,0.00010652884621980142,0.00024617637837260476,-0.0004360731036986172,-0.00026393894182565015,0.00013125775527465583,0.00017934605277802158,0.00010200653101726091,-2.919663994735721e-05,5.850940151565912e-05,0.00027985810759367845,-1.5121663203286284e-05,-0.00014558425472374381,-5.217678567457215e-06,-6.305029589657657e-06,6.271823957662092e-05,-9.651220833712716e-05,0.00013249045321909016,-7.073725285215805e-05,4.285011173964935e-05,3.73491565526386e-05,-1.0745343186732248e-05,9.75649711545744e-06,-3.6973441832079737e-06,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
