sample,sample_uid,PC1,PC2,PC3,PC4,PC5,PC6,PC7,PC8,PC9,PC10,PC11,PC12,PC13,PC14,PC15,PC16,PC17,PC18,PC19,PC20,PC21,PC22,PC23,PC24,PC25,PC26,PC27,PC28,PC29,PC30,PC31,PC32,PC33,PC34,PC35,PC36,PC37,PC38,PC39,PC40,PC41,PC42,PC43,PC44,PC45,PC46,PC47,PC48,PC49,PC50,PC51,PC52,PC53,PC54,PC55,PC56,PC57,PC58,PC59,PC60,PC61,PC62,PC63,PC64,PC65,PC66,PC67,PC68,PC69,PC70,PC71,PC72,PC73,PC74,PC75,PC76,PC77,PC78,PC79,PC80,PC81,PC82,PC83,PC84,PC85,PC86,PC87,PC88,PC89,PC90,PC91,PC92,PC93,PC94,PC95,PC96,PC97,PC98,PC99,PC100,PC101,PC102,PC103,PC104,PC105,PC106,PC107,PC108,PC109,PC110,PC111,PC112,PC113,PC114,PC115,PC116,PC117,PC118,PC119,PC120,PC121,PC122,PC123,PC124,PC125,PC126,PC127,PC128,PC129,PC130,PC131,PC132,PC133,PC134,PC135,PC136,PC137,PC138,PC139,PC140,PC141,PC142,PC143,PC144,PC145,PC146,PC147,PC148,PC149,PC150,PC151,PC152,PC153,PC154,PC155,PC156,PC157
R196,243356,0.3916444573066723,-0.43587673631450885,-0.00025533931978814767,-0.0007928804493731352,-0.007575648592507246,0.12227966120586035,-0.002589414519885305,0.0008683168450017967,-0.02189555095251915,0.05687700359978793,-0.0017076271139095545,0.006079223047228839,-0.008773255176575442,0.021731740532095523,-0.029186160728967445,-0.005284056815047763,-0.0427500282673035,-0.026770078242254854,0.02072752186890822,-0.01728770036238573,-0.05581274824119599,-0.03595831843316262,-0.07783249848782066,0.04920710651105365,0.0010486520674453182,0.031876052708034404,-0.03149860597432708,-0.022902459442825974,-0.009894390419122927,-0.007576888895029673,-0.005104717443244978,0.0019943791590470404,-0.021092249361140666,-0.00940550980800711,-0.0024632554186906942,-0.01331588146240981,-0.000776930925278005,0.0014502511585557964,0.006871948120723819,9.423806508724197e-05,0.0009391184493054086,0.0009055064247695871,0.0008852183120157608,0.0029764881799118903,0.0007859485707238761,-0.0012545735556344175,0.001453411805921509,-0.00038753808731638577,0.0015639895804840378,-0.00215053574462689,0.0032579350494997042,-0.002475408193897914,-0.0005056715714883082,-0.00046521109905866436,-0.0013671511052466452,0.00010588064433389754,-0.0006363328826803905,-0.002993806045310169,0.0014988610674853656,0.0016420201312894766,0.0009181736310902447,-0.0005521910447739116,-0.0006740043084634527,0.0016096827817697215,-0.00037321488295399005,0.00015316813179790058,-0.0010446072487723705,0.0007905322760877121,0.00010282382307367328,0.00026343492026909335,0.0005229248811354814,-8.303604320890151e-05,0.00015379035237272288,-0.0002676103603498387,0.00015612666240036853,0.0001578404146122052,0.0001967083054519853,-0.00022331797294149164,0.00014681358470397884,0.00014898583662914828,-5.372625632808001e-05,-1.167867710361913e-05,-3.874285974559375e-06,-1.542326549778586e-05,8.32703573432691e-06,-1.1013621848413237e-06,-1.7689303651898306e-07,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
R214,243374,0.3090187679570107,0.5413183860780174,2.6946332300408502e-05,0.0028476120822427797,-0.005461265311890261,-0.0019680151074061526,-0.003162691521280576,-0.0011788173631265904,-0.002707432575020444,0.004713939920622609,0.0008523212261738129,-0.00019446168876491982,-0.0021668635700798277,0.0014114515351156237,0.003941677266523264,-0.0037845450173394106,-0.0033170066136387235,-0.0007797780457921298,0.0015710820484888303,-0.0026971593598970793,0.002633991487958663,-0.007186615988830008,0.002375606682863863,-0.0005562396198860693,-0.007256752676498168,0.0035909158182100844,0.0076778792032587495,-0.0010131347880223288,0.004040122444986087,-0.011074165484523805,0.00920631136934291,0.013304998307784435,-0.007332483682928343,-0.008432801453452416,0.016534883985008655,0.0020131584665450462,-0.00888744375865802,0.005103172450916389,0.000516702340475633,-0.005491488021225052,0.013729390916622716,0.001746999468262648,0.010716982810997555,-0.013672337020147127,0.011138572947800626,-0.0017740074880716198,-0.014170406129137763,0.0061864530586676165,0.003257874619956373,3.816465042452626e-05,0.016399682045600106,0.007384973048817364,0.008629861127829758,-0.002438055892713883,-0.0012601907329702873,0.0030976852233546345,0.006330118285786762,0.006820118565985054,0.0021574927637506387,0.002191553774031816,-0.0009613981751167431,0.0006042473800556903,-1.6074534972352827e-05,-0.0006056441429648747,0.000536260374320021,0.0004317702631946885,-0.0013909604435009076,0.001458054535869079,-0.0001365881900492321,0.002889053860918777,-0.0010270533327390165,0.0018064717693794254,0.00014779474427900385,0.0007438409095710253,-0.0012167762445222268,0.0007517879684234896,-0.001184887325040014,0.0010456107923518575,0.00040129288439256383,0.0011107055551093882,0.000855318725830533,0.00016217189240539905,-0.00018588720246461485,3.552732796912837e-06,-2.834270416091459e-05,-2.111947144726121e-06,-1.4595193142858162e-06,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
R217,243377,0.31704482011879076,0.5256003368135009,0.0017077167272108507,0.00650140234717043,-0.017547757521922776,0.03903643159706525,-0.005254685543943051,-0.0063000863261193345,0.043698071063488816,-0.14473191722268935,0.007488340120085289,-0.022408046072506262,0.0055155516787186686,0.022422490073895497,0.0199944936611084,-0.023871413995253634,-0.00697050110223506,0.03578909285401776,-0.029904571942598192,0.03095830685540342,0.006210733980627544,-0.010975960630923522,0.014008349359996248,-0.01129221197273791,0.024697694487189767,0.0028576562206340333,-0.004009078844157952,-0.004197358152277316,-0.007114138998574721,0.006951996222535362,-0.0027644714772607497,0.0003447164600890756,0.013203958346402036,0.0031278610551675225,-0.007840695006573592,-0.0019196324602328897,-0.011133286992221778,0.00407916954665271,0.009317839892711198,0.007953315864965008,-0.006456276707762393,0.0025443209612835607,-0.0010535187391711386,-0.0030797873331615384,0.0030230332665312125,-0.00037152625496250646,0.007962217440162693,4.451848303441932e-05,0.0005968657395412176,-0.003987709434738798,0.006624219999325496,0.0005119930865292164,-0.003917082934878003,0.0008192423281684439,-0.0008029382878291668,0.001909223713064287,0.0022403232615479506,-0.0019667152596693285,0.003008892152148417,-0.000747898763325356,0.0024785986595445833,7.889426466251793e-05,0.00017505620249994464,0.0011311022172734197,0.0008636270233904461,0.0017899027604093801,0.00011295078570027468,0.0015858414260889497,-0.0007815895818321,0.0003019768597932276,-1.0211126569829027e-05,9.792717587956437e-05,9.69077356191928e-05,0.00011112211134840357,-4.2604902125107764e-05,-1.1240833080076882e-05,6.700414285119154e-05,-4.6419376113667674e-05,0.00030969703462203067,-1.9771761871088848e-05,4.0534449912777866e-05,-4.080647137956426e-05,-2.245159625680296e-05,1.2335644289455291e-05,-4.151553622316042e-06,-2.7464437399104317e-07,-1.0163122848924844e-08,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
R220,243380,-0.49265619481264883,-0.036907363317597065,-0.12327945538347898,0.025959880562085397,-0.011136361096616611,-0.0005775388430306286,0.007466819396466025,-0.01580237255934073,0.02519072703838151,0.004717133281950491,0.002558659504280373,0.07027152540510184,-0.03170601644956314,-0.012579867660678328,-0.01581970457786172,0.005105216939135779,0.01276993601558917,0.01872402278170536,0.003363086419447613,0.01672748892607655,-0.003280537642632888,-0.008068995248471718,0.003992270027219733,0.008456041826767048,0.0036008119506622687,-0.0005638637353083659,0.008575504986745024,-0.0005193750477648085,-0.025925476994005107,0.0015864299790392987,-0.008185768268560748,0.004342493141616075,-0.006573347404665486,0.015083106165338473,0.00481489684430937,-0.0045093929987135494,-0.007746387342622262,-0.014881655861272216,-0.013218803392706794,-0.002405400759819672,-0.020044911598704147,-0.005259233946494046,-0.006842234819263111,-0.011526839567751256,-0.0034969650319057162,0.0034042835182340825,-0.006968010621985379,-0.006510580962127615,0.0016356202308735013,0.0016178558653766313,0.004308112269246073,0.0003372736061508259,0.004557361906943819,0.00038376464779680977,-0.0011111402848257167,-0.0008640550994155411,0.003886700570469364,-0.0017463821220237159,0.0035059964666851362,-0.0033232361810461753,-0.0020607473715721024,-0.0028119264342924004,0.0007465081977079176,-5.9707983835139126e-05,0.0011090195427468374,0.0002783405367807861,0.0004073370840888566,-0.00025669601312484105,-0.0004899955775113926,0.0014780275895236149,-7.606494553899714e-05,0.0002729912148436988,-8.463272077654242e-06,-3.7310435395020405e-05,-0.0011153050225779575,0.0014397883908511633,0.00028710920567621994,0.0016647279496569264,-0.0008505338654294137,-0.00014160337230024027,-0.000413789490381958,3.601429019771275e-05,9.128340315523107e-06,0.00017138264216114827,-1.727301816274491e-05,-2.8431059541332145e-07,1.816475256930452e-06,0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
R223,243383,-0.49329919739883066,-0.03722972178314713,-0.11346578447160822,0.02255858268585204,-0.015669951884867844,-0.0010089003162923424,0.004504688782284852,-0.026845539118768975,0.031879292992088165,0.007340936567819718,-0.015207949877133066,0.08247091422144216,-0.021351883470188765,-0.01581985631045287,-0.016428721436493196,-0.0013428631238032217,0.017539327661348927,0.013643909357923836,0.0010937440829304936,0.013875624772987588,-0.016577479855458047,-0.009892140996426685,0.01177766172159886,0.012993040575273644,0.017309387686206396,-0.007596853397217723,0.017597996083863143,-0.005702238710874327,-0.020417316175008714,-0.0012352499875982596,-0.0022722431724798834,0.00035606718614842345,-0.0036475860478516688,0.0010142480733104167,-0.005581915180996681,0.004880150344140775,-0.00430601639259476,0.007598351296680328,0.0021830051893375795,0.006591745791363095,0.008435062330998506,0.006449862050948267,0.008532045901345682,0.007408008162529498,0.00010469142066620282,-0.002155458650781263,0.0016754589073641089,0.0018238789176965658,-0.00882987252934042,-0.004652102256431097,-0.000725761665050883,-0.0003034971923939641,0.0002613014474771478,0.000897353811408546,0.0005981989922828945,0.00015160801160425054,-0.0014607997418574503,0.00122304289436402,-0.00043439226013348146,0.001032373926811938,-0.001579062808726796,-0.0007397134607767216,0.0030836548198324527,0.0003061546058758179,0.0016353044080145787,-0.001276028734651072,-0.0003549802989056171,-0.00040720061240506685,-0.0006215586681437357,0.0002772861463950424,0.00045540103337456263,0.00012571338503075005,-0.00016047199515695378,0.0007375034813501512,0.00016119953977570425,-1.8823976101091669e-06,-0.00018926347261012503,-0.00040873781813145467,0.0010344640990577816,0.0007030216173656886,3.0851123940782435e-05,-1.3957928948851763e-05,-4.6909480580789974e-05,-8.538765959688543e-05,7.59873508642734e-06,-5.032614571634563e-06,-3.1259999342502108e-06,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
R225,243385,-0.49483685425130386,-0.03744534313583374,-0.10553401526185344,0.030431391621560874,-0.015135834010283955,-0.0010925879907452754,0.0022876752592634344,-0.02100276542202457,0.04046192771778774,0.011011819713216551,-0.025281319144014932,0.07915616255091013,-0.011141997835126732,-0.013190951197040127,-0.013271973199521161,-0.00024126248796684454,0.011591133816057598,0.006894606021795051,-0.001615699595904528,0.008636530931014323,-0.00940108907183136,-0.009853377227608979,0.009238723299991649,0.011655241611058378,0.018428631935026227,-0.007685505073339523,0.011482251257876176,-0.0030408921609982645,-0.010827365663361902,0.0022370854203030725,0.0037794206347869664,-0.0001439447162745926,0.00796050298551611,-0.019406946930545125,-0.0070460753783367835,0.006913368643138765,0.0038286583574443666,0.014382086042915777,0.009378802680043789,-0.010041316042322217,-0.0012780053468512999,0.0029694124010484183,0.003233444956729681,0.008168291227030059,0.008251210356849586,0.0015255430030582278,0.0030751265242183194,-0.0028020498265464524,0.006908779956531736,0.00583752897395344,-0.002465464142363855,-0.00024105337709360937,-0.005635672579435851,-0.0020363383202607,-0.0001467068150294497,0.001254835815694135,-0.0024027636260095173,0.003769690554927498,-0.001910376909107333,0.0014083045504263319,0.0021477599305933094,0.004983671403481775,-0.005862399757236536,-0.0002665780736238225,-0.0031180081392026336,0.0006491817475327288,0.0002954756194611898,0.00015002056471810402,9.942744833496587e-05,-0.00011445814006318424,-0.00017947427127546978,-1.0614832101250285e-05,6.256240457242984e-05,-0.00016812248645835308,-0.00020617928816145912,-5.28495730395308e-05,-0.00011415426166077657,-0.00016073525356818068,-0.00010936713848835583,-0.0001900918257324246,-0.00017927641341885275,5.2894813755324456e-05,1.064545147831412e-05,4.835698641206052e-05,-6.266432179733341e-06,4.603746814805893e-06,2.236435713202372e-06,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
R229,243389,-0.4859484488557571,-0.03666958706674895,-0.16394690935949796,0.044525490591102605,-0.004040962414087917,-0.00033757709626618587,-0.0006895575358136076,0.006831744225095644,0.042085874805381854,0.013975508986834485,-0.01875598851968525,0.03132470404068454,-0.02494900926787016,-0.007963487845561185,-0.011323247135281506,0.015371215458366231,0.015144020076773077,0.01643952729334041,-0.01852839909547224,-0.005833163563861991,-0.023144519864171834,-0.014953677709277281,0.010472621118436795,0.004804017024167138,-0.003026533657618467,-0.00393006154814777,-0.007828498832049554,0.005364417167203758,-0.0075629624043860874,0.007677346246295345,0.01922287242394845,-0.0018826987997405272,-0.0009781538792289924,-0.002590207896689386,-0.0063875543073270945,0.010814578856360066,0.0048593747105912174,0.010853184933360927,0.0073620046593549345,-0.019755359746509802,-0.014315633478352161,-0.01286217864394255,-0.016192002189168282,-0.013469777323125947,-0.00934790104701399,-0.0037089912159408833,-0.003174163033556769,-0.006289774746416233,-0.009604738460354085,-0.007435283499611279,0.007149304668398182,6.632509369331453e-05,0.0040382470930298165,0.0027598556992411405,-0.0016122041497787334,0.0022047876332332104,-0.004383650307780676,0.0004995064079755928,-0.0023606882445965575,0.0016191363038172855,0.0030176751287000264,-0.0008641359227714663,0.004428048769961896,0.0005345079043057398,0.0005841942351195363,0.0006229283245424266,0.0004993642880306506,0.0010387868223061217,-1.580366900651582e-05,-0.0017027512712152568,0.00022961422021544622,0.0005308268220386379,9.089695071189165e-06,0.0014839765125607821,-0.0005463545007179143,0.0002214736241114802,-0.0003798014491074203,-0.00019410399615562023,0.0013248667147762105,0.000541559918973018,-8.64904562779303e-05,8.156184914800987e-06,-4.704130867436436e-05,-1.4277902432327461e-05,-9.149174730131847e-06,-4.517546752505551e-06,-2.6964715779519186e-06,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
R234,243394,-0.48729967750127695,-0.03655760066626307,-0.16180485299249428,0.027858398104441854,-0.012674543156497266,-0.0007616507910717812,-0.00593125557480736,-0.008883835428360744,0.026421827216390005,0.00871134909793303,0.018392063753057332,0.02658464653304666,-0.03315908701638213,-0.005025411456069587,-0.00927092270924869,0.01960053485707716,0.015128318264424855,0.016914451484390473,-0.009059439402590881,0.004615584498146029,-0.016204762532720546,-0.012054678807553537,0.008802364494093204,0.00827389275396414,0.0007127270859098015,-0.004290237518316296,-0.004872102627114334,0.004980310971287946,0.0027089017465220717,-0.001394314053174557,-0.002871347927754014,-0.0005973428882090698,-0.0061208579248586545,0.007268888105919189,-0.01095667894206412,0.009879298089251108,-0.012261181246486702,0.005716594583660098,-0.0027957745909956526,0.006632866009802454,-0.0021085614002084234,-0.003442259102571695,-0.005628548787209796,-0.0027271987623915003,-0.010898139295843023,0.0014002258407854744,-0.00343299762320973,0.00413299257251628,0.0030894099093841765,-0.003402626484173864,0.0067549041278862805,0.00044007294286437925,0.000953065085446762,0.0012376873497045055,-0.002458423133653995,0.0028868832568595187,-0.002252295549776996,0.0018133779572169723,0.001483720522298096,-0.002371979153612289,-0.002014236065230258,0.002590317441467888,-0.00993243355935868,-0.0009363696129585691,-0.003473679168391863,-0.0004965582937806288,-0.0008463774110551635,-0.0006999278363007108,0.0006241201381366405,0.0014365096557905205,-0.0005222577148829816,-0.0012755941059510853,9.591627155162332e-05,-0.0024052755484908106,0.002422157307313989,-0.0022832192698478684,0.0004722306998833867,-0.0019001556795611495,-0.0008425160823400501,-0.0006192090677661108,0.0006490877433107074,-2.0436274853141405e-05,1.290460891720402e-05,-0.00013316607439613603,2.9440179452874628e-05,9.695986003507226e-06,3.449775472033698e-06,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
R242,243395,-0.48225670326887676,-0.03613037052593023,-0.17738668363282917,0.011610397467532172,-0.018448899340674868,-0.0013667902507102862,-0.014410400823982775,0.03009286894370133,0.04505070872453269,0.018458174305486845,0.017152907776152696,-0.011131938499839995,-0.02611353251245053,-0.00354483844249922,-0.008482852417604585,0.012420832588150162,0.003870963318395971,0.025985906105681442,-0.023230010871705387,-0.010992774364019516,0.0061799450813073,0.0007487328649208137,-0.010991523951872553,-0.0016736090320826345,-0.007960604390362336,0.017617972105802016,-0.03014906802622139,0.04083419534097885,0.030049152961416827,-0.007510359151095528,-0.012108979180258455,-0.0024627163630981056,-0.002118936077115725,-0.00029314153620383526,-0.0028674933701880404,-0.004629384736419586,-0.014178651451459875,-0.009790091330585837,-0.009014059580303551,0.000383297115875179,0.0034497638859912975,-0.004293351232762362,-0.0037243925753654684,0.002424882055266196,0.020622460866093408,0.0012786896093423573,0.0025839937575147763,-0.007450215210281637,-0.009868161967486083,0.0003920360867331787,-0.00435914745427044,-0.0007104329997828617,-0.00280823865499307,-0.0016246281159437127,0.0005037271572344769,-0.0014893166167392448,0.0024235302293101786,-0.0006848678562634419,0.0003544216169657699,0.002315441673072509,0.00037362828894502555,7.826396425012047e-05,0.004222028679603795,0.000616556815710113,0.0021426148785949873,0.00010343205276850331,8.860141207167381e-05,6.643705998309456e-05,-0.0004996095775131126,0.0013222203750973328,-8.350409100707178e-05,3.2230933833359905e-05,-1.209652073102635e-05,-0.00012809581891844225,-3.373901308597231e-05,0.00029058483432231163,0.00025795910144342055,8.743669997041699e-05,-0.00014013314366387905,4.3912654845582215e-05,-3.246072801495002e-05,3.0859006725885274e-05,-1.3079341559983845e-05,3.655374094542877e-05,9.189003016042513e-07,1.0673821278483547e-06,1.2293941098651317e-06,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
R244,243397,0.45887149328077387,0.22236041314656366,-0.005366631599996097,0.05556245760643953,-0.09714073485416383,0.0040509107714715685,0.008366753023731641,0.002551260838922163,0.12732764937634472,-0.10253775817634593,-0.04047507898370453,0.03747211347745576,-0.07499864738812861,0.055061555640727025,0.03909106773028726,-0.004023264318511714,0.014511816844344865,-0.05509303971977112,-7.316670008038625e-05,0.00915685487741823,-0.00846162870844501,0.030931198310219118,-0.007451851678877057,-0.011804576391792151,-0.028661317907499942,0.013729134172873619,0.007099841464494784,-0.00914915239930995,0.00878670465390886,-0.004227519651450836,0.01006568069657225,-0.004427366200021814,-0.007467116855689462,-0.0072388034632228536,0.008088657653172002,0.0004870251669113985,0.0037228786845688424,-0.011103614644855308,-0.0019670336853390364,-0.005239497555505582,0.006041858648350667,0.00021831250047869353,-0.0007603613079462977,0.001555658135913594,0.0034089353236092324,-0.0017678677402517752,-0.00047537744823161006,0.0005604501904058749,0.0022398461063480295,-0.000780554721248924,3.5121939045154825e-05,0.000762509655414738,-4.495212687337204e-05,-0.0006724311037255118,-0.0002717340730748238,0.00036784638295238927,-0.0011508842072224077,-0.0014164770228625387,-0.0012868236314540291,-0.00010700823103643871,-0.00015423091770846336,-0.0006247849390656203,-0.00022927171475638013,-2.599669268152261e-06,-0.00012461567950341007,-2.8882661205161236e-05,-0.00022619768916976564,-0.00021304738022966878,0.0004753150486522631,-0.00046192025562614297,-0.00014617464735566425,-0.00017700896999991352,2.898424027967538e-05,-0.0002412818168408486,5.439879415840564e-05,-6.747228902822307e-05,3.1178264215854176e-06,-0.00016528994652671345,-0.00013978072638465527,-8.530507226716202e-05,-4.361223952648479e-05,-1.4340248693529549e-05,1.3082485725458696e-05,9.502965172584879e-06,-6.129294442770713e-08,1.912671550414791e-09,1.2611233322874464e-07,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
R252,243405,0.3704892235249282,-0.4359370794704589,0.00011142998238240612,-0.002549418251932108,-0.009720012247685553,0.1452841161908172,0.014105015111034569,0.005526043059784683,-0.026540110681303,0.05398369649668125,-0.001349712631996625,0.00226894695469801,0.008635818052766713,0.06100525790908044,-0.07988110689562503,0.011105533916672728,0.018762696839183652,0.006237288602832535,0.042638394709162794,-0.033163032969986274,0.025323277426592586,0.01969045419245324,0.013182961886649035,-0.02895479272943458,-0.027951442593392765,-0.052917469573156135,-0.034252494078708555,-0.0033355913547202264,-0.023969629294260227,-0.028938312574750304,-0.010614250262413045,-0.008404331135888211,0.0012760394958727652,-0.0022071757648884143,-0.006406030935561722,-0.009552106261182533,-0.0029039904563568277,0.006978785037135626,0.0014459026860568474,0.0012600271580427776,-0.002693967889459339,0.0005062080927416887,-0.00031740817926984477,0.0013968752188203359,-0.0004219700907412019,0.0030571849622627583,0.001011857479876115,-0.002549456468732768,-0.0014620264864836127,0.00147611272916634,-0.000969000537852098,-0.0010486966788404405,0.0008078682458090157,0.0015689284363783354,0.0006117020268361924,-0.0010743831169869574,-0.0008756843076886319,0.001137993465516369,0.0003396975125386216,-0.00014310485893308743,0.0005651907507465666,-0.0007301324056399004,4.0948771497779136e-05,0.0001017619849032809,-0.00019388717961400765,-0.00029315772876629584,4.500182716446663e-05,0.0002348351313408869,-0.000212060993534686,0.00024036195286161537,-1.0918309542864784e-05,-9.778939031533016e-06,1.4097965244697224e-05,0.00011731937403128642,8.303663970924133e-05,0.00012063309165371283,2.264642099074104e-06,7.712022923174954e-05,-7.360635233252252e-05,4.925268538936051e-05,5.028813827264377e-05,-9.95473678102609e-06,-1.3204858247338135e-05,9.501703039159935e-06,-2.1615917220741764e-06,-2.5493688213868894e-07,-8.599289283198952e-08,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
