sample,sample_uid,PC1,PC2,PC3,PC4,PC5,PC6,PC7,PC8,PC9,PC10,PC11,PC12,PC13,PC14,PC15,PC16,PC17,PC18,PC19,PC20,PC21,PC22,PC23,PC24,PC25,PC26,PC27,PC28,PC29,PC30,PC31,PC32,PC33,PC34,PC35,PC36,PC37,PC38,PC39,PC40,PC41,PC42,PC43,PC44,PC45,PC46,PC47,PC48,PC49,PC50,PC51,PC52,PC53,PC54,PC55,PC56,PC57,PC58,PC59,PC60,PC61,PC62,PC63,PC64,PC65,PC66,PC67,PC68,PC69,PC70,PC71,PC72,PC73,PC74,PC75,PC76,PC77,PC78,PC79,PC80,PC81,PC82,PC83,PC84,PC85,PC86,PC87,PC88,PC89,PC90,PC91,PC92,PC93,PC94,PC95,PC96,PC97,PC98,PC99,PC100
CR-33,201437,-0.23774724942372458,-0.054066351467649425,-0.011691331683879253,0.005786488058764448,0.2688010964073592,-0.20474719162988972,0.08645734958726223,0.1761464540133492,0.026720606612515258,0.04609562760478717,-0.03222754567565396,0.05602806466175753,-0.19922098507947866,0.017458133656111506,-0.01782416603324516,0.0007362747311361727,-0.04079198007680849,-0.028103144038546416,-0.004347868576689888,-0.02376444070767347,-0.03789445042436213,-0.011037204955670711,-0.11372542351680208,0.029455757892913378,-0.0021484790383950866,-0.025212654556141,-0.014877426520277817,0.005406282006577925,0.0034752023588320293,-0.004612978419788503,0.005301872146445796,0.003755610646433566,-0.0005726432251902306,-0.005558149633713935,0.00680596316866637,0.021089557600258123,-0.0043430009548940125,0.0013683643778030215,-0.007769631190329448,-0.03509171674265874,0.00929447595675939,0.004164811173314586,-0.015273173590327566,-0.0009224577312907544,0.011429587100168982,0.00514112105975243,0.0017019969544227848,0.007376396117823497,-0.0034988806056049913,0.008552410251219987,-0.0024375022896830907,-0.002145221805691839,0.000683464445055274,-0.0006825968372982003,0.00032307187900791075,0.001172391763811508,-0.0008157908339391301,-0.0005474471115716242,4.266547220271584e-05,-0.0007465970722614324,-7.55431838150329e-05,1.9551108706482444e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CR-34,201438,0.5003616228809171,-0.10102367441527177,0.21570927017603217,-0.3690688522145511,0.05154073138381105,0.06978879135568906,0.0019390560207465347,0.009505545791687397,-0.018913168546878956,0.032942683657984084,0.00501522287511752,-0.034074205859976794,-0.021043644362936167,0.02142490378587152,0.0017784233745711793,-0.004770584570296045,0.02647335462667842,-0.001892597443187292,0.02286287673195299,0.0017429448186832822,0.060621668906450196,0.06588636040894782,-0.005205601227977613,0.15060623694638553,-0.003912785180359059,-0.029070469948997625,0.0473153772785581,-0.04504483299466592,-0.03258755303353219,-0.040278789604053886,0.037058065154803435,-0.040373726138635414,-0.003970104003228031,0.008332374887503075,0.005533943257891208,-0.017567012764018033,-0.015490717091661884,0.00799668190729948,-0.005884540719049307,0.001022667668851492,-0.015240512246561613,-0.017482926938464365,-0.0066730743445868376,-0.0006750796983283447,-0.0031384454878790676,0.0002841308911515314,0.01245248910803941,-0.014656179571326648,-0.006249727571692434,-0.004669851457906216,0.007475256305365179,9.56092145859763e-05,0.0018465898702629553,-0.002220002965552647,0.001625599571060204,-0.0018673777117842077,-0.001398090696818388,-0.0006975956465913627,-0.000633429457758872,0.00015490192415611767,0.0005161150810680315,-4.48643229398473e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CR-40,201440,0.5551049425931044,-0.064420426095785,0.1668812819528948,-0.33496732113391353,0.010701550041452748,0.0022371554584202443,-0.0018127668215529827,-0.013238294814096935,-0.06638974147696554,0.056402341225748526,0.005268201198658989,-0.02002234990645864,-0.0009246070889596229,-0.0004015520263461246,-0.00016396504047442431,0.0007059589144381177,-0.004284957274465107,-0.00042352979767324003,-0.004233117239925003,0.0002337761514984738,-0.01201579685201496,-0.01878748445180917,0.001591599452223868,-0.025695923260749414,0.0006955994463183458,0.00264564654083155,-0.003284763799544391,0.004466915532379198,0.0012792293775974472,0.015605455513582663,0.0064609125505622296,-0.001328225574784903,-0.0026272850394738973,0.004095550951540664,0.0005190008468904314,-0.0071484306973695405,-0.004245208524762952,-0.016961095856691855,0.012388733098430544,-0.0010619332599399241,0.014821234399222628,0.010816544623942383,0.005219649855631347,0.0005132957215185894,0.0020678211102252387,0.013574260539505676,0.018714404954292746,-0.007612527904113952,-0.0076584168783417,-0.002182594812631492,-0.007679671265147255,0.00039095199041847765,-0.00543216030018711,-0.002404075958598263,0.001531936250179638,-0.004972836929353827,-0.0049278802606080845,-0.0005532731401116918,-0.0034926236774876643,0.0003388373736751016,0.008175852017681583,-5.618217128560051e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CR-41,201441,0.620029856806661,0.017936214536014163,-0.004846382230391601,-0.0928789808842017,0.01018830518647269,0.00021877667622077423,-0.005028955393194283,-0.001465456911751154,0.029767553539852557,-0.05336163212424062,-0.042368230331015874,0.010137420654237164,0.009312292779262179,-0.00976006883144592,-0.006534261079332484,0.0033828784743313595,-0.06333280452542729,0.10711399926865772,0.03591262617463872,0.003982067736215792,0.011812086914303483,0.04859271353882655,-0.006949869685895421,0.010214529950599295,-0.0007074485565928015,0.009346364872455645,-0.01398853554661002,0.0034863456351364275,-0.028253000733917233,0.06504158237135309,-0.012754104780818273,0.017062354687794185,-0.01426333931602447,0.023873370170812282,-0.018932108435638015,0.015501594732253193,-0.0006438499339896897,0.026430014642156722,-0.014097815701302238,0.00931631611335949,0.02791215537071989,-0.04490311142435617,-0.007862559340713322,0.002651649483318576,-0.0014804322920434435,-0.002542393756826768,-0.004288290079339567,-0.0044314573074007765,-0.010884821457710267,-0.0035056499872903966,-0.00946934708338553,-2.5955328373176444e-05,0.007211447273190837,0.001809225088643781,-0.0008537024575177801,0.0014738985168092494,0.0016487854029846672,0.00028512913283731354,0.00032455925361309405,-3.772922304185136e-05,0.0008220810610148282,-1.2907430124052042e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CR-56,201445,-0.3122777754724727,-0.15950351383944,-0.1296987462509397,-0.02902178794110338,-0.07342276994447665,0.06533637912531673,-0.13038110275829737,-0.08816546746212378,-0.047492343853864465,-0.05629895320911913,0.022914834096912237,0.02159333851373553,-0.0018839956853028482,0.023476536457949237,-0.022040399016310296,-0.0019956159363209405,0.018819571053527235,-0.008642099349094906,0.0491665874152293,0.01493591990570139,0.011917196869426178,-0.003637380705802334,-0.009964412659614882,-0.007564651728098951,3.7912877344354785e-05,0.009120217711981016,0.00884564902058092,0.028994481233533508,-0.02524983967531245,-0.013269435892794215,0.01269313580337904,0.029291253300566485,-0.043816738084760734,0.014746922231980823,0.04883940616426953,-0.012539348838955248,0.01139322432228149,0.017908324069677278,0.005479687391283921,-0.020657786004310518,-0.003185598323603694,0.00037241391072003973,-0.003589417219465173,0.009263950243689333,0.012827396470999244,-0.012674260530501113,0.009857173171238779,0.005955084721613928,-0.004368276028261172,0.0061210860535739165,0.002428439012004421,-0.0046062415366180665,0.001145340940248137,-0.005235950355881878,0.003697265491162286,-0.001015521943035316,0.0022585028928202313,0.0023089796800576465,6.995883586715045e-05,-0.0003887648898502492,-0.0002636019119328065,-5.2102133767812484e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CR-46,201446,0.5543240477566101,-0.06340355389077623,0.16437566630278733,-0.32979190035114686,0.00930017120330551,0.00024745943132047635,-0.001955459406793394,-0.014237205358563838,-0.07451468347229982,0.06341628760118247,0.004889290820197018,-0.024768989586928733,-0.001962568566043604,0.0003331940849932947,-0.00010013712428159914,0.0007642422879289395,-0.005825613276442463,0.0013937012717759796,-0.004114891621537231,0.00020072501239448714,-0.01419223743860069,-0.016881871536243997,0.0005107391109121104,-0.041956289128415224,0.0011981919158392696,0.006823651794701045,-0.013617777816009462,0.014401905945375212,0.020801806249778374,-0.01272743485592369,-0.02606962244580449,0.020373831669779668,0.009221388816132044,-0.01608591357187169,0.00020837252929192362,0.016973106885446395,0.015953334345308413,0.01333287837805882,-0.0096702230953517,-0.0008231346702246142,-0.012611538913202259,-0.010172720390232148,-0.003662797315340677,-0.0004402581688869247,-0.0011101302695420393,-0.007342170964975812,-0.010955822382247786,0.007181802864235423,0.007668948278243328,0.002565791664245828,0.0052097230010968885,0.0001624484348863746,-0.013303405984813053,-0.003129423386142794,0.0012166763950749388,0.0014666971265099667,0.0026500555486347888,-0.0010190156681932727,-0.007672914655720414,0.0001201558638237084,0.005413949271403715,9.799522155499298e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CR-47,201447,-0.32374140757131764,-0.14636993889667457,-0.12826959253027775,-0.030534809532320874,-0.022863059363569038,0.024709393753590474,-0.08960543315377517,-0.0684018137580934,-0.021839167792960728,-0.03558800857875606,0.01959400154152857,0.016904930648477777,-0.06791923210185162,0.037946911330952765,-0.005348387856068515,-0.0010206875641693735,0.008728939768833223,-0.0018231779213643015,0.034932726606634455,-0.03284162272231589,-0.014800146481453693,-0.00933937292771139,-0.0283887126676858,0.005226114579135803,-0.0011376147025593574,-0.02317031555515316,-0.0009885818293201897,0.035619506066803294,0.004683400067075562,0.005630269538856293,-0.006094424656152191,-0.008047497745448969,0.03917125177685257,0.014535882213551584,-0.014354912124543602,-0.0032640752555511653,0.008777416591328933,-0.04067304731476035,-0.05231290283327597,0.0072576048195107466,0.009153160118314473,-0.0005422635391249752,0.021635071773866196,0.012131021796743373,-0.03145953671064833,0.017015066959848262,-0.01083542242401635,0.007084145937029394,-0.010980137662461689,-0.01567649812138017,0.004517879059605149,0.01798683932286079,0.0008432070033630963,-0.0015916849323865728,0.0017091595132483705,-0.0032763748455501692,0.004094854123956519,0.000521513743476305,1.4415130636323382e-05,0.000566408286760488,-0.00014594152840254756,-1.2610470912699872e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CR-48,201448,-0.3388454708248113,0.06119228404750864,0.004806371758563838,-0.004189872284903019,0.11475551421346558,-0.07669478779004368,0.050152362557232835,0.02201989359796997,-0.02810786290904784,-0.021075981896271506,-0.006106713529584947,0.028053627572254252,0.011768358843736953,0.041234761504594736,-0.05187815594310595,0.0003380553870448535,0.019083051925738708,-0.024686235481478105,0.06334821698917809,0.10080513464975516,0.060846977128455916,0.0015008837206221444,0.03115835443121241,-0.019476873439091033,0.001578630289552462,0.02775117244951604,0.0068951057892467655,-0.03695602006964736,0.017835543682187725,0.0022496260554907602,0.0010175675247684028,0.0026680670523287152,-0.02196228031788267,-0.020591963042390415,-0.011186513055989021,0.010947389548541677,-0.002173703010538889,-0.008609836879541291,-0.012744076825300436,-0.004154973596487048,0.0018472029539929695,0.0018483508931755965,-0.013144233348329008,0.005575643023780717,-0.004303507952579043,0.014300814287996753,-0.0018624180007101832,0.007151176573727762,0.002998442636394447,0.0006282613448347644,-0.014736971792760772,-0.005445482726231197,0.001172101498232959,0.00047782499927874966,-0.00013343772684171564,-0.0023755731470005742,0.002482826201844535,-0.0011546093403905693,2.91786663399388e-05,-0.00019052189530948866,-7.882982889219041e-05,9.061511987660572e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CR-49,201449,-0.3467590219728349,0.0816701018625087,0.02413991784421444,0.0022651369217212536,0.02902758567804276,-0.0035510507050571967,-0.08356854260533601,0.06490670601171473,0.02184379057626549,0.034952435856902025,-0.026506446187089906,0.01072708709740848,-0.06321576326882154,0.03142393484742757,0.024561743878630735,0.004639774616396747,-0.039415782167725844,-0.01689619583132328,0.00015312436045832837,0.005100907406067592,0.04021002225818127,-0.0045795731062352445,0.04392236248871185,-0.018447088906416102,0.0009547808380844019,-0.05677278666362081,-0.04156877251199664,-0.008712543219925682,0.004589433508779382,-0.003583781321204432,0.011196583802914245,0.03905249887847558,-0.027218287791933683,0.014290575401676572,0.01530843477519252,0.007891378002820835,-0.005532631384942425,-0.004774285064906181,-0.00451688437053092,-0.019883122928709994,0.01182612196195136,0.0007506435483260656,0.017890011156287897,-0.00438532263511627,-0.013754758373209238,-0.0050220905258695275,0.003467638489132054,0.006192795851034625,-0.00019504230113446213,-0.006040573439488737,-0.003437899059980822,-0.007008729090644898,0.00016878225631368664,0.0028129256823472178,-0.0009557088780228451,0.00032968377047535636,-0.0009652537450368368,-0.00048721191836147273,-6.936041687085548e-05,-0.00047711942209655104,0.00014619366005500173,6.18164641821497e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CR-52,201452,0.6168008089374468,0.07040909589998394,-0.1265518067998277,0.1245137664990297,0.015541884220095236,0.015998659523866244,-0.0009367302453647461,-0.005351485913697655,-0.022455888116428978,-0.00844871775090572,-0.05247445682748583,-0.04349411586201808,-0.007821054838234445,0.004722995659153629,0.001587634797575956,-0.0008601194647811293,0.014815675282754443,-0.022857246174196905,-0.006697546778102694,-0.0013206575691201222,-0.00089525852425508,-0.005872898973313484,0.0008247464559941283,0.0015403456670900397,1.656035160286739e-05,-0.0027796990585260894,0.005905626473567879,-0.0035770258844525353,0.0003085172069862545,-0.0065798267526593675,0.01819675846860341,-0.018918263211805213,-0.016134858859589863,0.03405006582999094,-0.022212377547982783,0.02805012452396219,0.04114278770978602,0.005840086905521925,0.005269467296928563,0.004843797110546186,0.009905883557574557,0.004301115924597603,0.00032723835029547924,0.0017820131121012907,-0.0008964002963992155,0.0039878419797672,0.004402174374330191,0.007642366108892845,0.012757188545140581,0.004192291432911216,0.008695426332304027,0.0005542544048395779,-0.014543119759305676,-0.003920607350627993,0.0018375196168175657,-0.0035046943427127293,-0.003824258611339194,-0.00069669795705124,0.0030537293872940434,0.00032594768609467883,-0.00018864185105539643,-0.0001920682923251008,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CR-53,201453,-0.3332004006416701,-0.07311481239928663,-0.0818477759484729,-0.021119017433179618,-0.0071979321938715635,0.015514903902148018,-0.06807779457782187,0.018276946468130984,-0.03500685955124668,-0.038052348909998576,0.026085836017030194,-0.029017135519801885,0.1022744141376759,-0.0005657232014976539,-0.021022123183558485,0.0013993286565900567,-0.0031880170014601805,0.005262209157009863,-0.045674082314195494,0.031418550594087005,0.05851842344501661,-0.01563350272218403,-0.06990106579374296,-0.007023784577420709,-0.00031541635695456357,0.0498496480264883,0.04204390191063025,0.050038565393095584,-0.03384168443116637,-0.014005108611891819,0.018686612113269524,0.015198771997481719,0.023152338244718754,0.007290780145327117,-0.004917779272179256,-0.0029000901958485072,0.002382188597725834,-0.004269009542330278,-0.01924472023969865,0.00892892571444,0.006351775308403352,-0.0019270873295421187,0.006194981454818173,-0.04025019134115964,0.027746388978669885,0.002503741766483603,-0.002546893078410769,-0.005287091959227961,0.007696932436067134,-0.00048310750522756685,-0.002663001814411777,-0.019449308189295463,-0.0009366511551991458,0.004357446831660758,-0.0023627289593259105,-0.0055137439061124375,0.00345858711949799,-0.0008977543182590097,8.872986850448912e-05,-0.0019075997554720513,1.4181887120692102e-06,0.00021555046116193306,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CR-59,201456,0.5597670478320559,-0.059507433359167534,0.1567521290682952,-0.32040482742133897,0.002829007111623566,-0.010267445206149157,-0.003659192640651112,-0.01446884155931186,-0.07423435010326737,0.05606711347997871,-0.008845372465008128,-0.03166884909111539,-0.0032753921875582973,0.001092465592384285,-0.0003927802619179618,0.0004928275845894974,0.0007287353396923286,-0.005860690946654575,-0.005449642985618706,-0.0019197403139226577,-0.008825946436284185,-0.006781651392019106,0.0017781309678803372,-0.027234244748812392,0.0007153931539614764,0.010480191048466751,-0.01665413971503697,0.014370573198223017,0.021522471612065944,-0.031038671437327775,-0.018011394219251506,0.007307450588749433,0.0014724677865913453,-0.0012300323962673829,-0.0043914667280550174,0.0077888361232416005,0.00021971774811942822,0.004377174790806848,-0.007212638765397846,-0.008019118216641388,-0.02399466561995206,-0.03415382783682904,-0.006469217117973602,-0.004612341504566882,-0.00027587583921436274,-0.02461990251068683,-0.03827713296963028,0.002817360311495064,-0.012693969007991602,-0.0037686688697110902,-0.01246040457439324,0.0002814559113479906,0.008202781379453319,0.0009206047555285721,-4.319444791898728e-05,-0.0026624944637154697,-0.003222896189318909,0.0006390715111467152,0.004664589789237714,-8.793213582833327e-05,-0.003081573995987603,-5.0451159243627564e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
KL-CP-3,201463,-0.34885732440399847,0.1248487682651408,0.046665829061420784,0.005100681749362766,0.08710058792888417,-0.05024240721064393,-0.01832847074937322,0.01803520242092156,-0.013702646991613818,0.003432561385261791,-0.01582671309681946,0.020321453006060603,0.004554302428024368,-0.037656482764564146,0.013475454035111965,-0.00021138636768161192,-0.0023643211072842435,-0.0029932680680011888,0.0023909488822514567,0.0005558367678639334,-0.011099155496899233,0.0021180984356688856,0.002551389579553671,0.0013748722239212779,-8.256130200332458e-05,0.0012202039356215934,0.000668905104180843,0.002665349549338528,-0.006165391271920509,-0.0016553513502551335,0.00115243418057676,-0.0010109843428265323,-0.011207622137092185,-0.009209766089665925,-0.003943293429795517,-0.0027118914715833736,0.0015266331762034385,0.0028099497441518378,0.0019464468649195486,-0.010526299284051806,0.0011725043283328724,0.0022018304532754576,-0.009836079772493652,0.0031472161806187634,0.005379725783691208,0.008344151895695285,-0.0031993812346660716,0.0037079093833602516,-0.0035649127683188473,0.006063211124493815,-0.0013792609800282864,0.00025202174702800044,0.0035666379682035097,-0.008918520390078425,0.00622961405343178,-0.0013467771291237147,0.0015872448190588934,-0.0010920124950920436,-0.00019862897655698676,0.005828328276333914,-4.701283530767649e-05,0.0013442105152361387,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
KL-CP-23,201472,-0.2772461724166504,-0.2436480895278995,-0.16464983334670144,-0.0322757646415749,-0.037005285503583396,0.017348678645363585,0.03994033106754223,0.025937380081147807,0.07256146015492584,0.07252427751788278,-0.02203338105267848,-0.046761830349779175,0.1077326972819376,0.04395013090751165,-0.08027562543190883,0.0010716989404332949,-0.08743579893936922,-0.078099847122851,0.0908842680950963,-0.07153117750172033,-0.036930478398793244,0.0036065414517897783,-0.0031325132288052317,0.008434411098772873,-0.000314524211439685,0.010003638423853918,-0.003941493233601888,-0.025510314172973742,0.008723278793302158,-0.0011596480600984164,0.00696093887658384,0.009814480986772374,-0.001683514885389233,-0.002934988231907075,0.00213919887133769,0.012979338168978215,-0.003093677552078854,-0.012327422289194664,-0.009185431484756278,-0.004453476305743141,0.004164321468143878,0.003239059101304844,-0.013945683565222779,0.013802203656438127,0.015625372905011523,-0.009428194323816023,0.002423916426707022,-0.00836959097930064,0.00305854418504891,0.011261200757385618,-0.0023083746507045278,0.007904854819686497,-0.00032303957700632446,0.00012390547971412693,-0.0017466298686385395,0.0009625559414880802,-0.0013952473303306845,0.000650251964006878,-6.421583587561615e-05,0.000162660852805589,0.00016904066084189815,9.328704736900113e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
KL-CP-17,201477,-0.2791705033450637,-0.2529776237579271,-0.17167986784396774,-0.03333681077822325,-0.012179388799139506,0.0002198833548661907,0.0732411408257239,0.11433947851431531,-0.08533456582007233,-0.08129919164178234,0.03381355972242891,0.0195554895398947,-0.12205466134245059,0.003123276630889042,0.020454275040371235,0.0016527586434260905,0.002803708843495849,0.03356400249646312,-0.045749914389966805,-0.08321846461503256,0.020086673319144162,-0.005706752723036036,0.0375001032695637,-0.009164910501970863,0.0005605865064556752,0.0077287893842590116,-0.00023248443966166916,-0.009214455839834355,-0.007105732137822636,-0.0017812114157674402,0.0012325439654473375,0.0003452537107763145,0.004162398151712617,0.010168163257206682,0.015410506576293429,-0.016588469754363826,0.014147174139828453,-0.0012460266175712347,-0.011564003161905409,0.01635330072498126,-0.012447061183389781,-0.0054992125997162375,0.020617308009236193,0.018013891711715087,-0.018266341860089838,-0.00465252595818757,0.006416632749988275,0.002726587660762753,0.0016845653967386173,0.0023065112335139038,-0.007881070023910471,-0.0049612902889036884,-0.0015071559634348896,0.004343224139988889,-0.002992747329840767,-0.0009989056896495638,0.0006021001263476785,0.0009418684866893412,-1.9379931539463333e-05,-0.0002149988024120792,5.810146833563563e-05,3.9744782546888066e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
KL-CP-18,201478,-0.3503647280101756,0.13024972833114223,0.049903958169146494,0.005648608297285217,0.07279451268269604,-0.03988763459906263,-0.006325613938518583,0.00557086359296761,-0.011512126755235528,0.006464487650550181,-0.021925626244169223,0.02705669250065198,0.0010440442828270873,-0.02596119622201436,-0.008309138077023666,3.644572778767997e-05,0.006159822585563034,0.0024190820065461776,-0.001493318600065685,0.006456694343777871,-0.002039156866304423,0.004697892039030073,0.01676168626390172,0.003198315852416503,9.786705305551788e-05,0.007003235512403047,0.01630724638053056,0.006791602030324687,0.006525611085031289,0.002535149665545367,0.0002839193327967555,-0.0026530751401522713,0.018602738791253813,0.0021109499845256034,-0.007899221422772225,0.0017074334811715895,-0.00281412349642357,0.006657966809789709,0.008906165026606759,-0.002161453594718523,-0.0030845522381389924,-0.00015803781237182365,-0.005631393515757341,0.02071776400650985,0.020698561047332757,0.0027301524612657027,0.00044112926310438844,0.0040306105504754235,-0.000467622310460247,-0.002576896162366407,-0.003654668650865319,0.0020219540233349645,-0.0017517084711405825,0.008599279077030625,-0.002812843855987975,-0.0015511702363851083,-2.1603761780218332e-05,0.0011766520457728172,-0.00012546460834618207,-0.0028802210007847157,0.000635613540421852,-0.00038129816017446654,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
KL-CP-19,201479,-0.30652473406451436,-0.0992911424867353,-0.0784445214254516,-0.01599650116509627,-0.1319876522018271,0.09421363066754776,0.0700765074446202,-0.009922407382229399,-0.07409337240157894,-0.028775596009408107,-0.04371906853048702,0.1021845533017454,-0.11582669670963812,-0.046340306301018395,-0.04081048650098871,0.004932760587521249,-0.049288392904351795,-0.03217039627351402,-0.011621867164970812,0.05087056636376854,-0.04437941526580689,0.03240469285703049,0.08999478832291978,0.01890525373358619,0.00036437012540105465,-0.029086465623663568,0.017956125772491234,0.014699110644659778,0.00042705982554868196,-0.009893717722210118,0.026200506851668776,0.029377094871233557,0.030153675858282,0.00012098347017479985,-0.01951879489887641,0.015698701528971747,-0.00891679282269126,-0.0038929520024973455,-0.008280824074120608,-2.643630738663586e-05,0.0067618907366689286,-0.0031351231264867335,0.021305260242345473,-0.00690850549031832,0.03248066761312758,-0.01024544452152326,0.00727296738621233,0.01116951798209762,-0.008299485626810993,-0.003984963513638509,0.005790935357555394,-0.006764169743457279,0.0013246433619138768,-0.005280078717052955,0.0032331787983083033,0.0033594954375010537,-0.0016200993140176622,-0.0015552208796283727,0.00010233744786149684,-0.0009129071376419178,-0.0001214298776492757,1.897872471611015e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
