sample,sample_uid,PC1,PC2,PC3,PC4,PC5,PC6,PC7,PC8,PC9,PC10,PC11,PC12,PC13,PC14,PC15,PC16,PC17,PC18,PC19,PC20,PC21,PC22,PC23,PC24,PC25,PC26,PC27,PC28,PC29,PC30,PC31,PC32,PC33,PC34,PC35,PC36,PC37,PC38,PC39,PC40,PC41,PC42,PC43,PC44,PC45,PC46,PC47,PC48,PC49,PC50,PC51,PC52,PC53,PC54,PC55,PC56,PC57,PC58,PC59,PC60,PC61,PC62,PC63,PC64,PC65,PC66,PC67,PC68,PC69,PC70,PC71,PC72,PC73,PC74,PC75,PC76,PC77,PC78,PC79,PC80,PC81,PC82,PC83,PC84,PC85,PC86,PC87,PC88,PC89,PC90,PC91,PC92,PC93,PC94,PC95,PC96,PC97,PC98,PC99,PC100
CR-53,201453,-0.2512451659131449,-0.009015228786010033,0.007472387036702238,-0.00038039768654041906,0.0034749577547901448,0.00018134204453645975,0.009616290956991666,0.0012479782500397774,-0.0008736957428623858,-0.0036814185057800265,-0.006865008706148411,4.980711781179327e-06,-0.0013041186480213765,1.3705224971235961e-05,0.0010080690539171846,-0.0030740616814436315,-3.860318488742383e-05,1.761736548759302e-05,-0.003004773809938103,0.0005681524361026613,-0.0030894082114412526,0.0007744232779208226,-0.0006122819168677778,-0.0003303640847129815,-0.00011916556667319283,-0.0022656104840781096,0.000347697065405128,-0.000411229524222757,-0.0022521972709219997,-0.0007122276802984405,-0.0023644514787235097,0.00013256492364480937,0.00046657112709802334,-1.2104794492084587e-05,-3.711570444161899e-06,0.0002355942270921766,0.00013651780353614431,0.00020829026099391672,0.00018505006391324042,-0.00012950769770576708,0.0004543281147631786,-0.0004055068467507463,3.285062615188536e-05,-4.1095004286211514e-05,5.13119859722555e-05,-7.490948305458561e-06,-3.37384232397303e-05,2.518208527373861e-05,2.137560054411924e-06,1.4122364499062267e-05,-6.213792858996044e-07,-4.312008924261307e-07,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
KL-CP-3,201463,-0.2463808053697414,-0.006463015953209411,-0.004676956308717956,-0.0001475571754278142,-0.006690191321695488,7.030005859975907e-05,0.0009854052353372178,0.0018765442305142346,-0.0005584558328354472,-0.0008019541241692593,0.0008249411865600335,-1.8450570017148938e-05,-0.00020491856337580654,0.0002746895043540119,-0.0010282060564221352,2.2462196384335412e-05,0.0001184592927046362,3.1219027201903006e-06,0.000956640126033251,-0.0007565407740187887,-0.0003960853466175305,-8.935128236963977e-06,0.00019921771905435896,-0.0005778656692741531,-0.00014301562708603222,0.00013611616112868647,-0.0001562047446698627,-0.00010992500432656926,-0.0005903370291501718,0.00013819207089306134,0.0004025763962509419,-0.00012145016423180827,0.00018017668485889414,0.00019030849416180786,5.852964003110266e-06,2.57148362664339e-05,-2.3917332577817236e-05,6.704879026131678e-05,-0.0002177813016306336,2.7497753225090587e-05,-0.0003011247180451062,0.0002398147701055036,-3.7741733204709935e-05,-5.749153008946674e-05,-0.00040983341050655406,5.6352341203485935e-05,0.0001380203104910753,-5.050961620895668e-05,-2.4656602593883188e-05,-6.464998484353655e-05,-5.627981181629405e-06,-7.748345730092439e-05,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
KL-CP-23,201472,-0.2738250463497464,-0.02119295033699194,0.02281943945464347,-0.000638585042169774,0.022869174789104788,0.0005596713748198257,0.0036446976537298547,0.011576829584225786,-0.0002025736624966251,0.010921076068802904,0.007562083432398473,-3.577373374756993e-05,-0.009699037927757219,0.0011758422609276392,-0.004720259718000286,-0.00046515184562449005,0.0004430560592686349,-1.4269297862551693e-05,0.0011744962373404478,0.0004667596033051002,-0.0008534223096123921,-0.0001533296953822058,-0.0012651484869199868,0.0024592258429087005,-9.211327988804639e-05,-0.0003474261812171085,-0.0004992265922783369,0.00020046454575348637,0.001126589085834736,-0.0007742726783221233,0.0003948558101119906,-0.00011333893915165327,0.00014645895237173727,-0.00015091439721706337,7.628107737273403e-06,-8.11805726028367e-05,-3.2978339329585035e-05,-4.164471990345008e-05,-0.0001441921940140866,-1.1398041811669605e-06,-3.998190924168736e-05,-0.00019680673606461778,1.4945814229828967e-05,4.059875454395605e-05,-1.1514807439712505e-05,3.3171087706582965e-06,9.334461113728896e-06,-5.287385688286109e-06,7.227511547448612e-07,1.5706427741349993e-06,-1.5834014777781167e-07,-3.3873365135593857e-07,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
KL-CP-17,201477,-0.26192313916092724,-0.014605566221375604,0.009573808313167476,0.0007308102018188384,0.014318752490859326,8.43763613241646e-05,-0.010681692838082143,0.002356568593137891,1.163866437388323e-05,-0.0015042630146793906,-0.013109860422167196,7.294786116883514e-05,0.006282677793446073,-0.0017765916278099552,0.006544975933061018,0.0019149235487813166,0.0038937420729430886,3.180260456424526e-05,0.0017552325393065797,-0.0016960791196750614,-0.0011967509236727096,9.681954435557006e-05,0.0007638151255931028,0.0005106890493668246,0.0009863932085847687,0.0014186250328714195,-0.00036712422161910336,0.00026417213325595566,0.0014674957939554477,0.000610385373639698,-0.001407691721480929,0.00012569799160249694,-0.00041964523788270855,0.00028472464152920593,5.8331390710209235e-06,-8.087225644880466e-07,-9.551163871193988e-05,0.0005926707846130452,0.0001692667398043246,-1.7389426592792945e-06,8.695209049387392e-06,5.0848299110632955e-05,9.048994095246913e-06,0.00018566594101684814,-3.2588760041342193e-05,-1.4416676333877721e-05,-2.1229899252518654e-05,5.373496632665697e-06,3.208944578113832e-06,9.631425425092711e-06,-8.703211771950156e-09,-1.7504846754857564e-07,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
KL-CP-18,201478,-0.24685691000325585,-0.0067415027818640075,-0.0040128680223978225,-0.00023527370114210912,-0.007283913816114127,6.453161463624827e-05,-0.0014819275476123472,0.00233619136246572,-0.0005886227157244536,-0.0011762139834041187,0.0009113848644414382,-1.5711248861681566e-05,0.0012057299871875288,0.00013639523435497616,-0.00027289439673694487,-0.0013583624893365816,0.000312370514223758,1.6706038532416592e-05,-0.0006015964824413473,-0.0006311113116522656,5.29922175576414e-06,0.00019924157086650428,0.0009246839621141268,-0.0012038767811771173,0.00048646992674289397,-0.00010115466321667109,-0.00040582320096948593,0.000238204013350483,0.0011079367416088524,0.0003985658911648682,-0.0002231425872241883,9.099504950181703e-05,0.0005281851616502702,-0.0007652214398741635,-1.710710385937399e-05,6.305177354982983e-05,0.0001757474903038736,-0.0003311156222425634,0.0008728203602389209,-6.715187820500871e-06,0.0004322849442425714,-0.0005559161334083899,5.635845633883633e-05,-0.00025127666495625416,0.00024959699505785213,1.5373725792141028e-05,3.3663022276494146e-05,-2.55952475671203e-05,2.622764561495986e-05,7.352576069868805e-05,-1.3086268272502926e-05,1.6055150247428402e-05,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
KL-CP-20,201480,-0.24695927533098538,-0.0067768940514940324,-0.004904728862583384,-0.00015168759939205163,-0.0070777173386725786,7.101259712641856e-05,0.00029368225747888215,0.002108519690361887,-0.0005916455385794088,-0.0010113742468931682,0.0004710612022045504,-2.0992830297459023e-05,0.0003868762847986393,0.0002903004097231286,-0.0012813026965481438,3.200430546020445e-05,-0.00019920454288923644,1.803629166629708e-06,0.0009821983999096081,-0.0008970737048360831,0.0001278070096059672,-7.671379332727113e-05,0.0006520578368406975,-0.0014440400571466136,-0.00017781366064811269,0.0005964759642751983,-0.00043363714016990656,-7.027237709065094e-05,-0.0004090161556439527,-0.00015891379952597548,0.000901207534605013,-0.00013860536382032657,0.00013059266406867737,0.00039426678341421327,-9.483342604976934e-06,7.258551555081602e-05,-3.8508283906707095e-05,0.0003269235478906179,-0.00013603542006854408,-7.179822813565846e-05,0.0002353902291750279,-1.9758404735086388e-05,4.6917716949962096e-06,6.616223974913455e-05,-0.00022164076847102051,-0.0002892340222068928,-0.00047049833936929495,0.00015395479553609873,1.7050761417804225e-05,2.355800547558308e-05,-6.226211450908131e-06,-3.360213592389129e-05,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
KL-CP-35,201483,-0.24997087899914228,-0.008049527179760648,-0.0023733865114543345,0.0014960083205478093,0.008282076538149531,-0.00010437381871988735,-0.010262599222049203,-0.0015444950787797203,0.00044341418827378306,0.000825175255324226,-0.0019965562305044107,1.3746098152531833e-05,0.009248935278239983,-0.0008429293933247245,-0.0001146392957076868,0.004091227498288448,0.0024304395855584277,3.2279503247582762e-06,0.002115440418072761,-0.0004803228514185689,-0.0009311315474965836,6.28338579133243e-05,-0.00018491145436375973,-0.0004292257312684277,-9.769462498725157e-05,0.0004984409761664308,-9.221807572274046e-05,0.00012687503457042644,0.0006698512863322886,0.0003932075794465874,0.0012335212232583064,-0.00033020683693165987,0.0016857530907607205,-0.0016601413371342797,3.526608849422967e-05,-0.00014257794269939884,1.9945227919718502e-05,7.104019041822502e-05,0.0004988580710723525,1.476339274086093e-05,0.00028432821934551195,0.0002953068760457222,-1.0565032967092299e-06,-7.492768927284123e-05,0.00010371363741219127,-1.1525218047561095e-05,-1.2585745887412124e-05,-1.1968438376883233e-06,6.413232984967261e-06,1.5889743395247358e-05,-1.8283002175097e-06,-1.712845915516123e-07,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
KL-CP-32,201491,-0.27004076299924207,-0.019053699052899966,0.03030386499620271,-0.0019162567283518017,0.007371922841762502,0.000111640232444071,-0.010619244676264843,0.0038039969101144855,0.00019257471957814017,0.006142712967972461,-0.0025288973896900103,-1.649058217156749e-05,0.006032200289682751,-7.556950916772641e-05,-0.0038766996635675247,0.0008659597120035761,0.0006467548815370401,-9.223787072220897e-07,-0.0013268900185214197,0.0011769345169049083,0.0002573531121899044,0.00026972050253344936,-6.279994546382692e-05,-0.0018678132840591036,-0.0005091525506835466,-0.0009375557745254826,0.0016082327335829062,0.0005403565059563118,0.003008784466372045,-0.0013089273957209895,-0.0014213211013651946,-2.1241943271844537e-05,-0.000160472287193878,-6.715644457218545e-05,1.8986030947482862e-05,-0.00010380158941810791,-3.928421129560738e-05,-2.9750261399953357e-05,0.00013457704526240283,8.334295127156255e-05,-0.0002972508072344487,-0.0001603717851983439,3.994166327818441e-05,0.0003235782406239363,-0.0001235780005393735,4.1629447258960876e-05,6.797112389473982e-05,-1.8218016698866608e-05,-7.370175774393363e-06,-1.7668275826001648e-05,1.2045215169333426e-07,2.9140909392351974e-06,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
KL-CP-34,201493,-0.25612617195821885,-0.011427361859056406,-0.01040517392250949,0.0022685623367758568,0.015251582042461931,0.0002533187701439332,-0.004586965286912604,0.007093191707673466,-0.00010105488111316211,0.005086811816480599,0.005966769310574792,-4.20564093625053e-05,-0.003158226412173598,0.000934500291569993,-0.0037008362461915315,-0.0019164649940960064,-0.00047916524266108316,-2.772025959023626e-07,0.002287178273624699,-0.0017063238495594157,-0.004210700553028377,-2.618375891469228e-05,-0.001346561593805903,0.0036850948615021373,0.00017394497127315564,0.0001004850930369727,-0.00029732090380928507,1.058023991007031e-05,0.0002935501695542198,-0.001090560030344193,0.0007840021597456036,-0.0011642445790104611,0.0025440488693083017,0.0004855740328164158,-1.0113983679169918e-05,0.0003676257469603782,3.9435146501303836e-05,0.0001347220268300505,0.0002847058835915436,0.00015118216965024237,-0.0008612137276411887,-0.00027473404801267815,-1.4149519571596472e-05,0.0001041669780852123,-5.186188253175182e-05,4.4767935406869875e-05,7.2982931001983e-05,-2.7955540865565228e-05,2.573609781036632e-06,9.674017921467876e-06,2.001808655956257e-06,-1.4594879909981936e-06,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
KL-CP-41,201500,-0.24575220915190615,-0.0061286437892102315,-0.004137143101092423,-0.00016958424074798762,-0.006319170836722502,6.848777777774642e-05,0.0011081122590974768,0.0017330342343480434,-0.0005272712163747536,-0.0006290628405616335,0.0013156543846473364,-1.436927320937142e-05,-0.000536607806241474,0.0002163400007903012,-0.0006234284221145613,-0.00034865794126782203,0.0005949479152531764,9.203103617047759e-06,0.00046234399108920435,-0.0006267113053146457,-0.0010853402288475125,0.00016597280859769161,-3.486880820694149e-05,-4.4569395781686355e-05,5.802629884926563e-05,-0.0005052302779699162,-7.093876300988842e-05,-9.075306590006946e-05,-0.0005525220595847534,0.0008930327431317251,0.00016645606362704026,-3.8576686795687946e-05,0.00014489951267326935,0.00023936968916945232,-1.6518533738900106e-05,0.00014134556924571184,9.922605936734471e-05,-0.00026560317425075916,0.00026203256544900857,8.385940886927786e-05,-0.0004376618046949551,0.0002643999104059268,-6.703560038649766e-05,-0.0002448263946830019,-0.00011396238644753674,7.078207220701416e-05,5.985083851099354e-05,2.4931958792594217e-05,-8.560676618061348e-05,-0.00025756586468918496,4.516376934931098e-05,-5.723595833510138e-05,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
KL-CP-42,201501,-0.24624129617604693,-0.006400116976148941,-0.004147183455526933,-0.00019493058576893526,-0.006747414842258264,6.742942480812895e-05,7.459205729171092e-05,0.0019918335245697797,-0.000539494974358035,-0.0006201519500399008,0.001034183186199948,-1.6807752903836824e-05,0.0002711131261415498,0.00020807385426755318,-0.0005909625900113232,-0.000593973311743099,0.00026155401859597784,1.0208619147329199e-05,0.00015732177232795106,-0.0006916001097230381,-0.0006918030965335696,0.00016767980015761012,0.0004287941000183729,-0.00109381941467193,8.583444209434893e-06,-0.00024049962040609927,-0.0010320580618877885,-6.950205182029328e-05,-0.0004870879100304413,0.0006632905343674733,0.0005743434565251116,3.77264673865739e-05,3.3346635076355886e-05,4.31494013931133e-06,-3.808705545533477e-06,1.609154030130819e-05,-2.247867995380644e-06,0.0002892971362683309,0.00029737436764650774,-9.558064047950062e-06,2.613158377388901e-05,-2.5317948831743543e-05,-2.9799881230010808e-05,-0.0001893985056879489,-9.943962479595328e-05,-0.00020756459868090892,-0.00042294515730575543,0.000201903251794458,-4.188142173249283e-05,-0.00011426812162465964,5.779699949920863e-06,2.4187369120632385e-06,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
KL-CP-43,201502,-0.24790005881410052,-0.007145258841444866,-0.00854049934243078,0.0002234619217914562,-0.006281013355570087,5.55269086516651e-05,0.006772490707063973,0.00027558510538715735,-0.0007479490263135756,-0.004798656824191339,0.0005645690754294087,-9.253438539611058e-06,-0.0024729554311039353,0.0003676437545068808,-0.0038044242147329036,0.00368610992598115,-0.0005606070309536522,-2.7319710555592e-05,0.0022017584539104776,-0.00037773176399563484,0.002732178369816473,-0.0006050315015937909,0.0006199856784047925,0.0006256296242617722,0.0004115891256421869,0.001097376660889627,-9.934796455594698e-05,6.794703980269526e-05,0.0002618748774897164,-0.001475199251660714,-0.0008482519660151428,0.000271418352853702,-0.0004663646582457045,0.001074213594962426,-0.00010567003820762205,0.0005897921220268318,0.0003792958233405324,-0.00011874325384652763,0.0028338319265600706,0.00017978460041524074,0.0002025299966911188,-0.0002969510795326325,4.8187854196435276e-05,-0.00036610500016153613,-0.00039656023493696036,-8.371540671515426e-06,1.692824685064302e-05,-1.3476231159598713e-05,-1.0862675303006975e-05,-3.776610247061745e-05,-3.4684976781526347e-06,5.034303387033084e-06,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
KL-CP-60,201508,-0.2890609382092673,-0.0296081026163828,0.03955120621814256,-0.005933985348884448,-0.022963247014165817,0.00029935250317919077,0.003996024395784664,0.008718202538597355,-0.0017468427795113081,-0.004127534618667567,0.009120898398765682,-0.0001079418652787818,0.008759886858137663,0.0013082490391274151,-0.0019640947508667594,-0.007291505320493815,-0.003944964556033727,2.1594370630115212e-06,-0.0009517953738061296,-0.001193215934698882,-0.0022545599424137284,-9.755740780348056e-05,0.00029614126155623434,0.0015438471083324098,0.0006343643249082711,0.0016509186094486616,2.158581844271632e-05,-0.0001004705775021415,-0.0004622796746300789,0.00022414468657999594,-0.00036893956106626196,7.882387763979737e-05,-7.235402179590088e-05,-0.0001568977451063343,1.400110723320533e-06,-1.8458304039035256e-05,9.379367523728855e-06,-9.254747351613003e-05,-5.9569985431568314e-05,-1.0581655868819794e-05,6.862999993090469e-05,4.552332026037607e-05,3.724936996508799e-06,4.114777525724074e-05,2.3710361368157378e-05,-1.1952721091935544e-05,-1.8637026646724897e-05,4.960760307773838e-06,1.953214917278868e-06,4.412811616037875e-06,-5.129139720357315e-07,3.1339555061695764e-08,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
KL-CP-72,201519,-0.2465099080870456,-0.0065328647761824276,-0.004748844595190718,-0.00014727165119334331,-0.006782131420712065,7.026421161317691e-05,0.0008705164239572464,0.001915039867343569,-0.0005619181534528363,-0.0008108329416583803,0.0007304714670176619,-1.9182440867553134e-05,-8.206072175817133e-05,0.00028031478976501374,-0.0010625521751230938,5.071929708177218e-05,2.3336353306242337e-05,2.4424335894952825e-06,0.000991121400642062,-0.0007793129798685707,-0.0002545068076061088,-3.147177701360152e-05,0.0002756210246654239,-0.0007570725864707061,-0.00017743695835146486,0.0002390728263566894,-0.0003191825905644018,-0.00011595224158004783,-0.0006180007222972412,-1.5076079295515144e-05,0.00045271022811847056,-0.00013317583140373495,0.00020908769246034134,0.00015110658042247598,1.0878422181485966e-05,-1.6665109326382443e-06,-5.397048531053071e-05,0.00018950738969501676,-0.0002816302130978848,1.4735170988647288e-05,-0.0002889859491214869,0.0001445863224021118,-2.7186678196462453e-05,1.3502411867402714e-05,-0.00041118806760602716,2.52530897522736e-05,6.753921992055585e-05,-1.2926634292215637e-05,-4.2437436286989474e-05,-0.0001256656565023292,-2.1585576708326284e-05,0.0001502645639572492,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
KL-CP-84,201531,-0.2600923003484134,-0.01375151157085387,0.005479697527348617,0.0008146118328513096,0.015965089750428114,0.00034297919024614396,-0.001895131727285682,0.007664445622541741,-0.000411014618399685,0.004458958604479769,-0.00402654674979949,-4.7320969821929535e-06,-0.00658417458359563,0.0003771672135297933,0.0017182127799603608,-0.0033697535761255735,0.0019652296561936014,3.3210117186784774e-05,0.00282365398684575,-0.0027958965880734007,-0.002986466317406626,0.00017628420513670606,-1.644101937478919e-05,0.00025332453742276387,8.274539406017973e-05,0.0010764476560619083,0.0007909271664538089,-0.000425074915710568,-0.0019527398716854788,0.00015424940835146302,-0.0024431142288274346,-0.00013776547878650725,0.0004739918975947288,0.00037889387548214093,3.506372704758473e-06,0.00023220884748352465,4.9309826320202176e-05,0.00016684141920759993,0.00014960754959818476,2.0736014719423505e-05,-7.700794760869456e-05,0.0003885964748331451,-3.9554333670886366e-05,-0.00014082430455366948,8.572974832310906e-05,1.2520925000429895e-05,7.09878387030159e-06,2.9625084065108585e-06,-1.0789249995979154e-06,-1.8542465304755728e-06,1.65252873706225e-07,2.883574623130619e-07,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
KL-CP-82,201540,-0.2539541258544456,-0.010339152231632598,-0.007397825399245015,0.0017021291048994118,0.010511692899788205,0.00018285263945323177,-0.007275364956395848,0.005884749047238245,-0.00015664136990694956,0.00385800605469361,0.0030377355071569104,-3.8531157327056345e-05,0.0018397278480547475,0.0005288851377599908,-0.002605442012968227,-0.0014037957288922738,-0.001205058132636428,5.127765460890311e-07,-0.000765160581576435,-0.00026607064444226114,-0.0012910545657590275,0.0003001443356875735,0.0008068498502192749,-0.004380252389352758,-0.000961403791386975,3.002618808832601e-05,-0.0018936301266789255,3.754325311763643e-05,0.00022183823596234677,0.00047138596082278836,0.0008243037956637726,6.840810046186868e-05,-0.0013047516305251614,0.0016381423665922019,-2.6143120916838313e-05,9.869558185713111e-05,-0.00013903124328273471,0.0007742604185825347,0.0003282392941965653,4.869976606336928e-05,-0.00018126059995407932,7.180338345162733e-05,2.756371481277891e-05,0.0005062840850277553,-8.05423388356524e-05,5.87287616747054e-06,1.4729372463200431e-05,-6.583607995259464e-06,4.149168305670816e-06,1.601521924333153e-05,1.2051165528273803e-06,8.287827222856833e-07,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Tri-14,201568,-0.2576022780964378,-0.012442179091673696,0.00036468630818442305,0.0003141014068580962,0.006345271224307647,0.00033931962745684026,0.012675902706807815,0.004666317860907376,-0.001363702517205963,-0.006003258357353153,-0.011189300912545865,6.205725133599894e-06,0.0021643955004606334,-0.00030190024646187247,-0.0005733212164449548,0.0034590928640613043,0.0011713487271041714,-1.4480927681057052e-05,0.002367739617690027,-0.0005030258530241226,-0.0012242572291069254,2.104101919492518e-05,0.0002300158464688994,-0.003003068660956097,-0.0008905108905681164,0.0007061824433906032,0.0038544712497162867,1.1534053373478771e-05,4.306279533159157e-05,-0.002625623280550772,0.001810318005574246,-0.0002776875277644093,0.0002732777987879581,-3.774355459837286e-05,1.0155759527742243e-05,-3.33535148269832e-05,-8.068787190853407e-05,-9.59495603348927e-05,-0.0006256176877881879,-3.5170797772399516e-05,7.69331242630061e-05,2.992491069837694e-06,3.162643160224136e-05,0.00023889267810904465,-8.890560436089789e-05,8.153156444851844e-06,2.687815251920903e-05,-1.7187163665069798e-05,-2.2413130202652906e-06,-1.1182767049703892e-05,3.432478155413673e-07,1.2259572220340783e-06,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
