sample_uid	sample_name	fastq_fwd_file_name	fastq_fwd_sha256_file_hash	fastq_rev_file_name	fastq_rev_sha256_file_hash	data_set_uid	data_set_name	raw_contigs	post_qc_absolute_seqs	post_qc_unique_seqs	post_taxa_id_absolute_symbiodiniaceae_seqs	post_taxa_id_unique_symbiodiniaceae_seqs	size_screening_violation_absolute	size_screening_violation_unique	post_taxa_id_absolute_non_symbiodiniaceae_seqs	post_taxa_id_unique_non_symbiodiniaceae_seqs	post_med_absolute	post_med_unique	noName Clade A	noName Clade B	noName Clade C	noName Clade D	noName Clade E	noName Clade F	noName Clade G	noName Clade H	noName Clade I	sample_type	host_phylum	host_class	host_order	host_family	host_genus	host_species	collection_latitude	collection_longitude	collection_date	collection_depth
201809	KL-244	KL-244_S371_L001_R1_001.fastq.gz	02277bfce217cc6461a6c295a28f40ccd6be29ad555c5e63ab912a57ff5e40ea	KL-244_S371_L001_R2_001.fastq.gz	fcc689b9521637e0adff8830ae06be89d8b5a74106263e35fbe1684e363eba40	1016	20240723T194127_rcunning	29822	24371	434	24349	431	0	0	22	3	24072	25	138	1661	10	0	0	0	0	0	0	coral_field	Cnidaria	Anthozoa	Scleractinia	Faviidae	Diploria	labyrinthiformis	24.93535233	-80.54960632	20010623	3.7
201490	KL-CP-31	KL-CP-31_S126_L001_R1_001.fastq.gz	5d0b7db3b90b5defd1ef1dc96245cdf4fa85e00475f1a10595bfb634a8e22dca	KL-CP-31_S126_L001_R2_001.fastq.gz	a87dcc22d6929c04cb4b88c0e9ec7c0fd0b3c724a03a4814e6835090e5a37e6e	1016	20240723T194127_rcunning	36549	31022	484	31015	482	0	0	7	2	29912	26	0	1314	0	184	0	0	0	0	0	coral_field	Cnidaria	Anthozoa	Scleractinia	Faviidae	Diploria	labyrinthiformis	24.90399933	-80.61685944	20201012	11
201707	KL-710	KL-710_S257_L001_R1_001.fastq.gz	4c18efefda7cff0adcd17280d3837f2cd1d576aa859b29349b3951c4a18f2427	KL-710_S257_L001_R2_001.fastq.gz	2736d598c0e6484c4c95aef36343070fd75abb9feaa5d0cd48a52dceebb88b72	1016	20240723T194127_rcunning	15506	12407	155	12392	151	0	0	15	4	12096	21	0	554	0	84	0	0	0	0	0	coral_field	Cnidaria	Anthozoa	Scleractinia	Faviidae	Mussa	angulosa	24.90399933	-80.61685944	20030930	13
201655	KL-343	KL-343_S72_L001_R1_001.fastq.gz	ac9401d45dac57fd3b7fda5b562447acbbb8f1b07006043d34f74e9a946cc575	KL-343_S72_L001_R2_001.fastq.gz	5ef17f1c154a5cdc67942072e364d5d38b453ceb1ba0b43096d6e454301bd7c6	1016	20240723T194127_rcunning	36402	30535	491	30535	491	0	0	0	0	29271	34	0	2561	0	262	0	0	0	0	0	coral_field	Cnidaria	Anthozoa	Scleractinia	Faviidae	Diploria	labyrinthiformis	24.90399933	-80.61685944	20020926	11
201539	KL-CP-81	KL-CP-81_S175_L001_R1_001.fastq.gz	9d7263febc4d9e4bb357998ff9d566ea04f8de97d166e372fcfddf2903c2f010	KL-CP-81_S175_L001_R2_001.fastq.gz	f3e80cec7550972ce53eb02d49c26c09e6edfba84fd444ec056faccbcbba93fe	1016	20240723T194127_rcunning	19646	15558	249	15555	248	0	0	3	1	15003	24	0	343	0	72	0	0	0	0	0	coral_field	Cnidaria	Anthozoa	Scleractinia	Faviidae	Mussa	angulosa	24.90399933	-80.61685944	20201012	12
201654	KL-342	KL-342_S71_L001_R1_001.fastq.gz	5728663ccc3a44e6d8e4f6e144c4e12363cd79f9d31ef472698496e71d1679cf	KL-342_S71_L001_R2_001.fastq.gz	4ba9d571a1f23f3e4d125d4085e7de06be902f79b2d2373aa9b380e2dac693f3	1016	20240723T194127_rcunning	41494	34033	651	34030	650	0	0	3	1	32800	38	0	3214	0	275	0	0	0	0	0	coral_field	Cnidaria	Anthozoa	Scleractinia	Faviidae	Diploria	labyrinthiformis	24.90399933	-80.61685944	20020926	11
201550	KL-PR-3	KL-PR-3_S186_L001_R1_001.fastq.gz	694503f146f42b9f8fa9f29ed18d675c7db06c82f52e2e2a605d377242762bef	KL-PR-3_S186_L001_R2_001.fastq.gz	78cef7be222930013c9867a8d42b3114fed893a571698a780a716a5edc8d68ba	1016	20240723T194127_rcunning	27199	22399	204	22372	198	0	0	27	6	21706	8	0	0	0	100	0	0	0	0	0	coral_field	Cnidaria	Anthozoa	Scleractinia	Merulinidae	Orbicella	faveolata	24.98698044	-80.41486359	20201012	24
201530	KL-CP-75	KL-CP-75_S166_L001_R1_001.fastq.gz	019372ad2a79d510a93211f5b39054fd92a247bd3a3f08c31fdb706ad137e995	KL-CP-75_S166_L001_R2_001.fastq.gz	c45083dda4f1d7837c68a8f094d9913faec6e037dd76d9e3749c78aee573edb9	1016	20240723T194127_rcunning	17656	13982	165	13982	165	0	0	0	0	13402	7	0	0	4	85	0	0	0	0	0	coral_field	Cnidaria	Anthozoa	Scleractinia	Merulinidae	Orbicella	faveolata	24.90399933	-80.61685944	20201012	10
201552	KL-PR-5	KL-PR-5_S188_L001_R1_001.fastq.gz	1607d822e072db523aaa9763c8f6a7fdab7624c3f3eccdcc8b87ceb7209be37b	KL-PR-5_S188_L001_R2_001.fastq.gz	61be3eb28370a398e3832d1c6adbde5e3da785b5fd788c05b544f82ecd15f2e5	1016	20240723T194127_rcunning	24615	18132	220	17999	207	0	0	133	13	17505	21	6	0	35	0	0	0	0	0	0	coral_field	Cnidaria	Anthozoa	Scleractinia	Merulinidae	Orbicella	faveolata	24.98698044	-80.41486359	20201012	16
201465	KL-CP-5	KL-CP-5_S101_L001_R1_001.fastq.gz	d624c832343ae4fa9771ddac0454bc3b595bc37f98b9c3c9e4594343c02183f2	KL-CP-5_S101_L001_R2_001.fastq.gz	b6aeed64f42c7380bb6de544bad7ef06fa851243f783db8c589be94e5f9839bb	1016	20240723T194127_rcunning	42794	29842	417	29646	399	0	0	196	18	28870	8	0	0	0	0	0	0	0	0	0	coral_field	Cnidaria	Anthozoa	Scleractinia	Merulinidae	Orbicella	faveolata	24.90399933	-80.61685944	20201012	11
201451	CR-51	CR-51_S58_L001_R1_001.fastq.gz	aea47306b850e628fe0646c8bc8770c6377396059c87956a349883d2644a6a44	CR-51_S58_L001_R2_001.fastq.gz	47573803f8a35987a06a8b3354a93770c754e13b4508fcc18d1574a70c155a30	1016	20240723T194127_rcunning	35322	28574	338	28435	326	0	0	139	12	27453	7	0	0	0	255	0	0	0	0	0	coral_field	Cnidaria	Anthozoa	Scleractinia	Merulinidae	Orbicella	faveolata	24.94844437	-80.46238708	20210702	63
201694	KL-403	KL-403_S229_L001_R1_001.fastq.gz	00db09c11ac908212a4cae2f12baf0d76d678879056defa825b3756466161cb5	KL-403_S229_L001_R2_001.fastq.gz	95c093b360ea20e7ed3506761d14d09a7821b995baaef53624ce0e9ae3765f45	1016	20240723T194127_rcunning	9553	7105	114	7095	111	0	0	10	3	6874	10	0	0	0	0	0	0	0	0	0	coral_field	Cnidaria	Anthozoa	Scleractinia	Merulinidae	Orbicella	faveolata	24.90399933	-80.61685944	20020926	11
201474	KL-CP-14	KL-CP-14_S110_L001_R1_001.fastq.gz	b968bb6fd8cc977cbe8ea257a349d8907b8e368f563362f812a5edec43aa1b4b	KL-CP-14_S110_L001_R2_001.fastq.gz	17d5c2e7890f1d88458e7dc74d8ed8164de8f52cca9f8a96c48a235ebd6248d1	1016	20240723T194127_rcunning	30931	23643	251	23545	242	0	0	98	9	22927	10	0	0	0	0	0	0	0	0	0	coral_field	Cnidaria	Anthozoa	Scleractinia	Agariciidae	Agaricia	agaricites	24.90399933	-80.61685944	20201012	13
201689	KL-400	KL-400_S217_L001_R1_001.fastq.gz	fc18712dcc2f7337f86aef41d7391ac0fad80514b921f9a6ecf1dea986ed49b8	KL-400_S217_L001_R2_001.fastq.gz	ec8f7d3403cd9c8ba0b4288034f832e20905773e1d54604c4d35845d3a3f3c5d	1016	20240723T194127_rcunning	7482	5833	76	5833	76	0	0	0	0	5648	12	0	0	0	0	0	0	0	0	0	coral_field	Cnidaria	Anthozoa	Scleractinia	Merulinidae	Orbicella	faveolata	24.90399933	-80.61685944	20020926	11
201593	Tri-39	Tri-39_S416_L001_R1_001.fastq.gz	e1de18dd33e02c0a43097f7e9f4a0a568fe3d8859b24387d86622255bc0aef0b	Tri-39_S416_L001_R2_001.fastq.gz	d01ee428ae3ed5b0cd0ac9d56fb5278ef7e5d53d7098080e65bb3857989aad21	1016	20240723T194127_rcunning	17033	10563	99	10491	87	0	0	72	12	10286	12	0	0	0	99	0	0	0	0	0	coral_field	Cnidaria	Anthozoa	Scleractinia	Faviidae	Diploria	labyrinthiformis	25.00873947	-80.44978333	20210702	10
201567	Tri-5	Tri-5_S390_L001_R1_001.fastq.gz	bb2a8174d6cb98549155e30908773f01d63098cacd0f608788486dc5110a5044	Tri-5_S390_L001_R2_001.fastq.gz	9d686540074f32065f6b7b11eb393de02541469dbcf21a8ca2ad33ecf2f4a591	1016	20240723T194127_rcunning	34208	2384	49	1134	15	0	0	1250	34	1125	10	0	0	0	23	0	0	0	0	0	coral_field	Cnidaria	Anthozoa	Scleractinia	Faviidae	Diploria	labyrinthiformis	25.00873947	-80.44978333	20210702	9
201410	CR-6	CR-6_S17_L001_R1_001.fastq.gz	297cf1bf27d49cacabd5f33280120323e2e8783752ad404bfe93f291eab77a7b	CR-6_S17_L001_R2_001.fastq.gz	ac221bdec2faf1aaa4d1315b97b14e32844e0bc1bc0e4d40d425454c26c557e9	1016	20240723T194127_rcunning	37532	17461	243	16873	218	0	0	588	25	16602	10	0	0	0	0	0	0	0	0	0	coral_field	Cnidaria	Anthozoa	Scleractinia	Merulinidae	Orbicella	faveolata	24.94844437	-80.46238708	20210702	52
201810	KL-245	KL-245_S372_L001_R1_001.fastq.gz	addd07acb7d9502ea1e75d3f6cdd33646a13810a81825e24f491049ef1e8eded	KL-245_S372_L001_R2_001.fastq.gz	701153d4dc678ce04e88969467a96ca7e91fc6440b3603bb4589ed2bb515227b	1016	20240723T194127_rcunning	24469	18223	274	18094	260	0	0	129	14	17782	27	0	42	0	121	0	0	0	0	0	coral_field	Cnidaria	Anthozoa	Scleractinia	Faviidae	Colpophyllia	natans	24.93535233	-80.54960632	20010623	3.1
201521	KL-CP-74	KL-CP-74_S157_L001_R1_001.fastq.gz	e4af558ce3fa8db110a38782a82ab9d1fa7f8a3e041444fa023471715ca15794	KL-CP-74_S157_L001_R2_001.fastq.gz	41c33e6034ff60eed7b6619ca0001a02c3d5e88138959d49157d60053c70cf4d	1016	20240723T194127_rcunning	25046	19529	198	19513	194	0	0	16	4	18960	18	0	4	5	146	0	0	0	0	0	coral_field	Cnidaria	Anthozoa	Scleractinia	Merulinidae	Orbicella	faveolata	24.90399933	-80.61685944	20201012	13
201556	Tri-2	Tri-2_S379_L001_R1_001.fastq.gz	c8c5ed70e77b87803a526fda068a9d6b95059a75d862fbe9ddf0b06f04d38f48	Tri-2_S379_L001_R2_001.fastq.gz	7592d1592cccdbdac963d7c501708e45f28994aa580ea08f05dbb05ffbf7dd06	1016	20240723T194127_rcunning	27170	20207	176	20062	161	0	0	145	15	19636	12	0	0	0	151	0	0	0	0	0	coral_field	Cnidaria	Anthozoa	Scleractinia	Faviidae	Diploria	labyrinthiformis	25.00873947	-80.44978333	20210702	9
201536	KL-CP-78	KL-CP-78_S172_L001_R1_001.fastq.gz	0b67f80f9fc354e5c93c155d280d70103a9bf52e6689e9fec4c6f8814d1ad133	KL-CP-78_S172_L001_R2_001.fastq.gz	132273963018604381c12f4752bc3660fcd13ff4180a080ec80d95d9f277f4ce	1016	20240723T194127_rcunning	8346	6476	81	6476	81	0	0	0	0	6407	12	0	0	6	273	0	0	0	0	0	coral_field	Cnidaria	Anthozoa	Scleractinia	unknown	unknown	unknown	24.90399933	-80.61685944	20201012	10
201459	KL-CP-10	KL-CP-10_S95_L001_R1_001.fastq.gz	0580f2ae8ad2af41d279b097329620e4c110db753eab8a00ea4696b951e14d73	KL-CP-10_S95_L001_R2_001.fastq.gz	78e89cb73b99191ceffd3dc8e406d5dc5ea7e565c8a1f9ccb7d21066e07ed6e3	1016	20240723T194127_rcunning	32671	27539	302	27539	302	0	0	0	0	26762	24	0	71	0	677	0	0	0	0	0	coral_field	Cnidaria	Anthozoa	Scleractinia	Merulinidae	Orbicella	faveolata	24.90399933	-80.61685944	20201012	12
201485	KL-CP-37	KL-CP-37_S121_L001_R1_001.fastq.gz	10fe1043f5dcb2f70e335e4aded979b65b6aa9e391c614cc13c1abf0efcec21c	KL-CP-37_S121_L001_R2_001.fastq.gz	18317b0401bc99cd5564230f73dff62cc53815dd044f31c634452eeb49827ab4	1016	20240723T194127_rcunning	21870	16625	258	16621	257	0	0	4	1	16023	27	0	159	0	103	0	0	0	0	0	coral_field	Cnidaria	Anthozoa	Scleractinia	Merulinidae	Orbicella	faveolata	24.90399933	-80.61685944	20201012	11
201489	KL-CP-29	KL-CP-29_S125_L001_R1_001.fastq.gz	107458b2c31b7518c555980e6cfb32b3dfe9794cdb82b1fa90476903705fdbb7	KL-CP-29_S125_L001_R2_001.fastq.gz	0496f73d105a0943789fff6a9018f9275aac26134bd03e22076b95892ccee7fc	1016	20240723T194127_rcunning	38744	31202	337	31186	334	0	0	16	3	30185	25	0	202	0	0	0	0	0	0	0	coral_field	Cnidaria	Anthozoa	Scleractinia	Merulinidae	Orbicella	faveolata	24.90399933	-80.61685944	20201012	8
201699	KL-406	KL-406_S241_L001_R1_001.fastq.gz	9f57a23cf446a7a1bf90c2e8a3cb918917a9e0205476120076a3abed5d6271cc	KL-406_S241_L001_R2_001.fastq.gz	7c07704a3f45d5ed9929e696b74cf359949b69fcd3dad4afc053baa75e6192f2	1016	20240723T194127_rcunning	11816	7718	150	7702	147	0	0	16	3	7533	26	0	85	0	28	0	0	0	0	0	coral_field	Cnidaria	Anthozoa	Scleractinia	Merulinidae	Orbicella	faveolata	24.90399933	-80.61685944	20020926	11
201624	Tri-59	Tri-59_S447_L001_R1_001.fastq.gz	fe83dac9f360acc3e9861fb1e1776d0eb7d35f4b632b86e10f65ac46c9baaa63	Tri-59_S447_L001_R2_001.fastq.gz	4d925e7c0e74371e90a58c8dc0ba1dc64ad5874ab4c40f4ed43c7d08af414c63	1016	20240723T194127_rcunning	30985	25416	264	25383	258	0	0	33	6	24754	56	6	39	2934	170	0	0	0	0	0	coral_field	Cnidaria	Anthozoa	Scleractinia	Faviidae	Mycetophyllia	aliciae	24.93535233	-80.54960632	20210702	13
201481	KL-CP-21	KL-CP-21_S117_L001_R1_001.fastq.gz	7b5d2d89cd9c3893ae56167ec5e7c2d904d878a7412056d79220bd06bfa20597	KL-CP-21_S117_L001_R2_001.fastq.gz	58d88d3e2915490699e9105e6942534ff76fc49355cdd4ba2c206f809c8ded83	1016	20240723T194127_rcunning	19982	14441	171	14384	165	0	0	57	6	14093	29	0	840	0	0	0	0	0	0	0	coral_field	Cnidaria	Anthozoa	Scleractinia	Merulinidae	Orbicella	faveolata	24.90399933	-80.61685944	20201012	9
201596	Tri-31	Tri-31_S419_L001_R1_001.fastq.gz	5c009ba44a9bb2e31efeed9a4dbc6cf24958e2ef46469ba4bb633e51976d420e	Tri-31_S419_L001_R2_001.fastq.gz	cb47cff900799b697235d874fed6ffdba12689adfdd183615862941732b17901	1016	20240723T194127_rcunning	20034	14483	180	14371	164	0	0	112	16	13994	35	0	1484	0	45	0	0	0	0	0	coral_field	Cnidaria	Anthozoa	Scleractinia	Merulinidae	Orbicella	faveolata	25.00873947	-80.44978333	20210702	8
201534	KL-CP-76	KL-CP-76_S170_L001_R1_001.fastq.gz	696266904c3cd98e9c5674fecfcfc1dec8c66fdf970536d9afeddccdeaf588c5	KL-CP-76_S170_L001_R2_001.fastq.gz	63ddfd97780b250583824ed50bc43116c57da122febae4de54288f1ccaa4475a	1016	20240723T194127_rcunning	14827	11399	145	11399	145	0	0	0	0	11076	22	0	430	0	0	0	0	0	0	0	coral_field	Cnidaria	Anthozoa	Scleractinia	Faviidae	Diploria	labyrinthiformis	24.90399933	-80.61685944	20201012	11
201532	KL-CP-85	KL-CP-85_S168_L001_R1_001.fastq.gz	f7c55b7f9627ad5150795718fb714c0f7b6da6d4c7b318783f9a2a30c8ca38ea	KL-CP-85_S168_L001_R2_001.fastq.gz	d4cd28a230586a9cbcd9b20187d01bd88c49a63758674d9a9346a6a7d026dbdf	1016	20240723T194127_rcunning	18354	14130	174	14127	173	0	0	3	1	13770	26	0	1378	0	0	0	0	0	0	0	coral_field	Cnidaria	Anthozoa	Scleractinia	Faviidae	Diploria	labyrinthiformis	24.90399933	-80.61685944	20201012	10
201470	KL-CP-13	KL-CP-13_S106_L001_R1_001.fastq.gz	9e16c5b43005aca643a5a0389cc18129a690c383c98cf1a8008a7193d280d904	KL-CP-13_S106_L001_R2_001.fastq.gz	2eaf253dd415c0890878f6a7d5b7b3e4da1b1228cd0238c8bee6d110ae8db2a4	1016	20240723T194127_rcunning	19266	15858	157	15810	149	0	0	48	8	15583	12	0	1066	0	0	0	0	0	0	0	coral_field	Cnidaria	Anthozoa	Scleractinia	Astrocoeniidae	Stephanocoenia	intersepta	24.90399933	-80.61685944	20201012	11
201712	KL-700	KL-700_S268_L001_R1_001.fastq.gz	2cd80a9b0f2e99977b6d7b6ea0e4101b8f30f76e04dfca2f32f06459b87f52f3	KL-700_S268_L001_R2_001.fastq.gz	0e59560d08e04c590950152bdf1d9ecc462985705b9eef03f1cf3f13462a98ac	1016	20240723T194127_rcunning	12244	6675	140	6567	128	0	0	108	12	6467	17	0	452	0	0	0	0	0	0	0	coral_field	Cnidaria	Anthozoa	Scleractinia	Astrocoeniidae	Stephanocoenia	intersepta	24.90399933	-80.61685944	20030930	14
201637	Tr-12	Tr-12_S460_L001_R1_001.fastq.gz	f8b0514003483e022c794e035921c29c56d2f8aefd3547ec03054ba6df2b23ab	Tr-12_S460_L001_R2_001.fastq.gz	5874f71aa77133e0309b9688051a455048dbca9f3f723568a2c71739dd54f72f	1016	20240723T194127_rcunning	28553	19247	163	19046	151	0	0	201	12	18872	10	0	1602	0	0	0	0	0	0	0	coral_field	Cnidaria	Anthozoa	Scleractinia	unknown	unknown	unknown	24.93535233	-80.54960632	20210702	17
201628	Tr-14	Tr-14_S451_L001_R1_001.fastq.gz	fde08d79506294ab66d36252056d08a1f39c3c9be01fc0bc4d340f5b4615a37f	Tr-14_S451_L001_R2_001.fastq.gz	9445f5ed92e890e1a0a99fa2a63dd6ac1b24cf2f68510af8b52424966adbefb9	1016	20240723T194127_rcunning	11461	8370	66	8307	57	0	0	63	9	8244	9	0	727	0	0	0	0	0	0	0	coral_field	Cnidaria	Anthozoa	Scleractinia	Scleractinia incertae sedis	Solenastrea	bournoni	24.93535233	-80.54960632	20210702	17
201466	KL-CP-6	KL-CP-6_S102_L001_R1_001.fastq.gz	7c9839e9126cbe9b9c161a0e29819968a28143862c3f423763ead627d14c3618	KL-CP-6_S102_L001_R2_001.fastq.gz	c72893e08e35e3174aca5f7d0cca7e92edd50f9973861e009a256c74d9779a6f	1016	20240723T194127_rcunning	28608	23167	311	23053	298	6	1	108	12	22832	17	0	1994	0	18	0	0	0	0	0	coral_field	Cnidaria	Anthozoa	Scleractinia	Astrocoeniidae	Stephanocoenia	intersepta	24.90399933	-80.61685944	20201012	11
201475	KL-CP-15	KL-CP-15_S111_L001_R1_001.fastq.gz	43b878f324fa552ee6519b57fa586e70c6585dd0d470eed6d381cd493ccbe82f	KL-CP-15_S111_L001_R2_001.fastq.gz	2cd789062c350b50a6266d25c0b3823a91e459e98a310dd6080f44807f923ac0	1016	20240723T194127_rcunning	13264	10015	85	9959	76	0	0	56	9	9911	13	0	949	0	0	0	0	0	0	0	coral_field	Cnidaria	Anthozoa	Scleractinia	Astrocoeniidae	Stephanocoenia	intersepta	24.90399933	-80.61685944	20201012	12
201638	Tr-13	Tr-13_S461_L001_R1_001.fastq.gz	9f1db95f35a541ba950dbb6380753ecdae47ca757fd53dce0a60099ac529bfba	Tr-13_S461_L001_R2_001.fastq.gz	3b31ef14cfaa8933ce2ff341882b091864cced847d7c68aca4c3624bf2ca6131	1016	20240723T194127_rcunning	18329	13939	101	13846	89	0	0	93	12	13778	11	0	1347	0	0	0	0	0	0	0	coral_field	Cnidaria	Anthozoa	Scleractinia	Astrocoeniidae	Stephanocoenia	intersepta	24.93535233	-80.54960632	20210702	17
201529	KL-CP-71	KL-CP-71_S165_L001_R1_001.fastq.gz	f5bca31eca6e68f9a385f5582b02c953b4858bb429ce5c0f47b3a677e7f99b7c	KL-CP-71_S165_L001_R2_001.fastq.gz	2d726d96cc67da9290666299b0afe7f39ec344fd4eb3b7c7d9157e514ad9544e	1016	20240723T194127_rcunning	22312	9693	89	9287	66	0	0	406	23	9213	17	0	735	79	0	0	0	0	0	0	coral_field	Cnidaria	Anthozoa	Scleractinia	Astrocoeniidae	Stephanocoenia	intersepta	24.90399933	-80.61685944	20201012	12
201524	KL-CP-65	KL-CP-65_S160_L001_R1_001.fastq.gz	a9e85d261c1805e1e0daea34d795d877dd71dfb67ba837afbd8c77bde2b9903f	KL-CP-65_S160_L001_R2_001.fastq.gz	4c7dc0640c56f5dd0fa49c377327ecd3d39389eda6ad6df85627d70caa105220	1016	20240723T194127_rcunning	21214	18011	280	18011	280	0	0	0	0	17725	60	0	1208	171	26	0	0	0	0	0	coral_field	Cnidaria	Anthozoa	Scleractinia	Astrocoeniidae	Stephanocoenia	intersepta	24.90399933	-80.61685944	20201012	11
201496	KL-CP-48	KL-CP-48_S132_L001_R1_001.fastq.gz	a680133ceb90d929c098ad5bc7affd1d9a05db2d4e912e8b3489214d01676f0d	KL-CP-48_S132_L001_R2_001.fastq.gz	3f3a47de17dce98cc9c1fbcf65f619506504b03a4300004bf89a90e33f1a4994	1016	20240723T194127_rcunning	23479	18214	201	18081	190	0	0	133	11	18002	12	0	1966	0	0	0	0	0	0	0	coral_field	Cnidaria	Anthozoa	Scleractinia	Astrocoeniidae	Stephanocoenia	intersepta	24.90399933	-80.61685944	20201012	12
201642	Tr-18	Tr-18_S465_L001_R1_001.fastq.gz	f1c308b6503d8bedb9c9beb47bb255ebf3edf7c5b4f967ab3818d7ab7290f763	Tr-18_S465_L001_R2_001.fastq.gz	9b42008064d94713b66e93cd677fe363ea855c268620b7a1c9dee9171388611d	1016	20240723T194127_rcunning	19726	10759	94	10456	75	0	0	303	19	10314	10	0	1280	0	0	0	0	0	0	0	coral_field	Cnidaria	Anthozoa	Scleractinia	Astrocoeniidae	Stephanocoenia	intersepta	24.93535233	-80.54960632	20210702	17
201510	KL-CP-51	KL-CP-51_S146_L001_R1_001.fastq.gz	a7b73bcf7f48f375af8f7fcdaea460add834948d2eed3b295fe11c42dde418d0	KL-CP-51_S146_L001_R2_001.fastq.gz	8999197d27b5f53d80f49f169c1b0ea980a5de82c4d4bdadd743074710b1f242	1016	20240723T194127_rcunning	25009	18103	272	18021	262	0	0	82	10	17682	36	0	1924	61	11	0	0	0	0	0	coral_field	Cnidaria	Anthozoa	Scleractinia	Astrocoeniidae	Stephanocoenia	intersepta	24.90399933	-80.61685944	20201012	14
201546	KL-CP-89	KL-CP-89_S182_L001_R1_001.fastq.gz	e78ce8e7629d49d461bc504de20f55c906bce52779aef7d2d860108069ef9d85	KL-CP-89_S182_L001_R2_001.fastq.gz	da46c5a34caacf75695def78eb8cca3f0cee91fb4baf5c277161c68f38d7ac5a	1016	20240723T194127_rcunning	19376	15947	188	15905	180	0	0	42	8	15756	17	0	1926	20	0	0	0	0	0	0	coral_field	Cnidaria	Anthozoa	Scleractinia	Astrocoeniidae	Stephanocoenia	intersepta	24.90399933	-80.61685944	20201012	11
201795	KL-237	KL-237_S357_L001_R1_001.fastq.gz	40e3dcb148d8736789ae516cb31114a9aac84770498b354f3960835ff7f59b44	KL-237_S357_L001_R2_001.fastq.gz	1417cbc6a6bc7d0db59e2745d4ec9b3c5e632d0640691463479907f369e42e96	1016	20240723T194127_rcunning	17012	14067	230	14067	230	0	0	0	0	13788	36	0	1029	0	81	0	0	0	0	0	coral_field	Cnidaria	Anthozoa	Scleractinia	Astrocoeniidae	Stephanocoenia	intersepta	24.93535233	-80.54960632	20010623	3.4
201533	KL-CP-86	KL-CP-86_S169_L001_R1_001.fastq.gz	bb105651cd0f094333e613b34309dda10be6450be63c1f4a77c5b584c46fd293	KL-CP-86_S169_L001_R2_001.fastq.gz	80d30c9333ce864e8992b1acd1f54ea24d5e91cfe22a1438d6fa5e4c38a615b8	1016	20240723T194127_rcunning	19797	14544	152	14519	147	0	0	25	5	14284	16	0	1862	0	0	0	0	0	0	0	coral_field	Cnidaria	Anthozoa	Scleractinia	Astrocoeniidae	Stephanocoenia	intersepta	24.90399933	-80.61685944	20201012	12
201784	KL-169	KL-169_S346_L001_R1_001.fastq.gz	ae5f2bd695b6dc7d5f5c2608a4299d5bfde1c9cded09f8562894287778781c9b	KL-169_S346_L001_R2_001.fastq.gz	1099d539655d1f847ead2fc42f37e0168a657ba1fbc5baf64c3bd192f47adc1f	1016	20240723T194127_rcunning	18417	15308	202	15302	200	0	0	6	2	14998	28	0	1899	13	0	0	0	0	0	0	coral_field	Cnidaria	Anthozoa	Scleractinia	Astrocoeniidae	Stephanocoenia	intersepta	25.00873947	-80.44978333	20010622	2.5
201522	KL-CP-63	KL-CP-63_S158_L001_R1_001.fastq.gz	ca82270e3d7e93134fff712f9c2493576af1bb79e73936ea17f13b463fffce67	KL-CP-63_S158_L001_R2_001.fastq.gz	57ca73e04fc8637b532b0251c7e4d0f8c6630b0753e241c93823feaf9e927fc1	1016	20240723T194127_rcunning	23831	16208	325	16140	316	0	0	68	9	15847	60	0	1177	154	72	0	0	0	0	0	coral_field	Cnidaria	Anthozoa	Scleractinia	Astrocoeniidae	Stephanocoenia	intersepta	24.90399933	-80.61685944	20201012	12
201509	KL-CP-61	KL-CP-61_S145_L001_R1_001.fastq.gz	101ae7277390e0890b91992521a6a7d681a10f8853cf4457f100946af8735306	KL-CP-61_S145_L001_R2_001.fastq.gz	386dac545d2a7eeabe61fc884c0837b95bee4a751ef6b7fa4a5f13c4cc4b8009	1016	20240723T194127_rcunning	17685	13376	227	13354	223	0	0	22	4	13161	62	0	1182	172	0	0	0	0	0	0	coral_field	Cnidaria	Anthozoa	Scleractinia	Astrocoeniidae	Stephanocoenia	intersepta	24.90399933	-80.61685944	20201012	12
201516	KL-CP-57	KL-CP-57_S152_L001_R1_001.fastq.gz	cb31fe32fb38a39ec21b1f2f72055614d0508af8d17c1515f451281fe573fdde	KL-CP-57_S152_L001_R2_001.fastq.gz	4d981de3829669b12b05b3eb8049f6a05f22575e4d4ee318d5e074e120c9c21c	1016	20240723T194127_rcunning	24176	18422	375	18327	367	0	0	95	8	18043	120	13	1876	503	167	0	0	0	0	0	coral_field	Cnidaria	Anthozoa	Scleractinia	Astrocoeniidae	Stephanocoenia	intersepta	24.90399933	-80.61685944	20201012	13
201664	KL-375	KL-375_S81_L001_R1_001.fastq.gz	6b37d6ae7fe1e8a06d763cc66f0873870d2b65391893521150edc7ecca048e47	KL-375_S81_L001_R2_001.fastq.gz	436a2f12813ebc804bff95456c7725dde0b02153d0e23421d808f8fe668df06d	1016	20240723T194127_rcunning	15566	10133	237	10117	235	0	0	16	2	9938	32	0	1446	0	0	0	0	0	0	0	coral_field	Cnidaria	Anthozoa	Scleractinia	Astrocoeniidae	Stephanocoenia	intersepta	24.90399933	-80.61685944	20020926	11
