sample_uid	sample_name	fastq_fwd_file_name	fastq_fwd_sha256_file_hash	fastq_rev_file_name	fastq_rev_sha256_file_hash	data_set_uid	data_set_name	raw_contigs	post_qc_absolute_seqs	post_qc_unique_seqs	post_taxa_id_absolute_symbiodiniaceae_seqs	post_taxa_id_unique_symbiodiniaceae_seqs	size_screening_violation_absolute	size_screening_violation_unique	post_taxa_id_absolute_non_symbiodiniaceae_seqs	post_taxa_id_unique_non_symbiodiniaceae_seqs	post_med_absolute	post_med_unique	noName Clade A	noName Clade B	noName Clade C	noName Clade D	noName Clade E	noName Clade F	noName Clade G	noName Clade H	noName Clade I	sample_type	host_phylum	host_class	host_order	host_family	host_genus	host_species	collection_latitude	collection_longitude	collection_date	collection_depth
201505	KL-CP-46	KL-CP-46_S141_L001_R1_001.fastq.gz	7809a7f67e85ed9b692104b9b089f5b5e3f81450372331e93b32ef21962f183b	KL-CP-46_S141_L001_R2_001.fastq.gz	a852cff4c38e799e505c10a5b5ccb20ce707e4244e0bddc82da44a64ef701e25	1016	20240723T194127_rcunning	1.2034037188780333	1.018027103687362	0.01601008509297195	1.0173337535455405	0.015820989599747873	0.0	0.0	0.0006933501418216199	0.00018909549322407816	1.0	0.0010085092971950835	0	0.08307595335644502	0	0	0	0	0	0	0	coral_field	Cnidaria	Anthozoa	Scleractinia	Faviidae	Diploria	labyrinthiformis	24.90399933	-80.61685944	20201012	12
201542	KL-CP-87	KL-CP-87_S178_L001_R1_001.fastq.gz	81a8ac7901fe1c840edbd5f81801adfdf83e2156351270926d5179d6e6ebe417	KL-CP-87_S178_L001_R2_001.fastq.gz	34d8257a52c2de283c939f729d0ff448aa273740cf8f68fcfd2a021829b185a6	1016	20240723T194127_rcunning	1.1683014971605576	1.018327310273619	0.014111168473584582	1.018112200998107	0.01406814661848219	0.0	0.0	0.00021510927551196006	4.302185510239202e-05	1.0	0.0008604371020478403	0	0.076492858372053	0	0.0002581311306143521	0	0	0	0	0	coral_field	Cnidaria	Anthozoa	Scleractinia	Faviidae	Diploria	labyrinthiformis	24.90399933	-80.61685944	20201012	13
201538	KL-CP-80	KL-CP-80_S174_L001_R1_001.fastq.gz	3cc30d0cfdc313c64f50b3b99f79f9da31702b5c7c6717a4fe515c15fd20daad	KL-CP-80_S174_L001_R2_001.fastq.gz	224f8be5c112326fc745c0fdcc3deb9452f9e4cd403a974bd1a270d1b6bc75ae	1016	20240723T194127_rcunning	1.2087521880470118	1.0141035258814703	0.010602650662665667	1.013953488372093	0.010552638159539884	0.0	0.0	0.00015003750937734434	5.001250312578144e-05	1.0	0.0008002000500125031	0	0.09022255563890973	0	0	0	0	0	0	0	coral_field	Cnidaria	Anthozoa	Scleractinia	Faviidae	Diploria	labyrinthiformis	24.90399933	-80.61685944	20201012	10
201464	KL-CP-4	KL-CP-4_S100_L001_R1_001.fastq.gz	18f7b99264935f41a6738b1bcd9700690bdc55491f7a4f1b9c0d85427d1a632d	KL-CP-4_S100_L001_R2_001.fastq.gz	ac131d43a1882a66355471beeba2d3972f339ab408b5e82188a0b647b8743d6f	1016	20240723T194127_rcunning	1.2193857343463075	1.07557699924387	0.01058582076117092	1.01735498505743	0.010405789795844885	0.0	0.0	0.05822201418644007	0.0001800309653260361	1.0	0.0007921362474345588	0	0.09149173657869154	0	0	0	0	0	0	0	coral_field	Cnidaria	Anthozoa	Scleractinia	Faviidae	Diploria	labyrinthiformis	24.90399933	-80.61685944	20201012	9
201494	KL-CP-38	KL-CP-38_S130_L001_R1_001.fastq.gz	54150f99d6540666f3537ea966fc720ebc041f21242325e35674e89b68b0c80f	KL-CP-38_S130_L001_R2_001.fastq.gz	07f8db89ac1e4d13faeb7556e0026aaf78a7a0829a5fda9572f14fcf8a17ec1b	1016	20240723T194127_rcunning	1.1648405706363758	1.0091230266982694	0.012924287822548187	1.0091230266982694	0.012924287822548187	0.0	0.0	0.0	0.0	1.0	0.0007155315057466124	0	0.09950360001788829	0	0	0	0	0	0	0	coral_field	Cnidaria	Anthozoa	Scleractinia	Faviidae	Diploria	labyrinthiformis	24.90399933	-80.61685944	20201012	14
201492	KL-CP-33	KL-CP-33_S128_L001_R1_001.fastq.gz	3970df520128dcb1c0eaef40d6f15fa25353222b4f29c782734a3aae4ff91d26	KL-CP-33_S128_L001_R2_001.fastq.gz	0c70b4b939e2a1fe7b1e0ce3823d692bf19f8a9d2f461d67ccfbd336c49e231c	1016	20240723T194127_rcunning	1.165536575824749	1.0068131438257921	0.012843917068718217	1.0064545573086452	0.012746120745859955	0.0	0.0	0.0003585865171469553	9.779632285826054e-05	1.0	0.0005867779371495632	0	0.0991328726039901	0	0	0	0	0	0	0	coral_field	Cnidaria	Anthozoa	Scleractinia	Faviidae	Diploria	labyrinthiformis	24.90399933	-80.61685944	20201012	13
201703	KL-376	KL-376_S249_L001_R1_001.fastq.gz	0db2cd50aa7bf544b2a882f79eb743f67781ea99069fce6f8e2935b50ea90711	KL-376_S249_L001_R2_001.fastq.gz	29f73999a4904b5de94554ce501748685473fbc280db88059e26c52f6c433a1d	1016	20240723T194127_rcunning	1.2810823419640776	1.0212269652437602	0.016794961511546535	1.0185444366689993	0.01621180312572895	0.0	0.0	0.002682528574760905	0.000583158385817588	1.0	0.002682528574760905	0.0019827385117797995	0.07219500816421742	0	0	0	0	0	0	0	coral_field	Cnidaria	Anthozoa	Scleractinia	Faviidae	Diploria	labyrinthiformis	24.90399933	-80.61685944	20020926	11
201708	KL-377	KL-377_S261_L001_R1_001.fastq.gz	7eb0d9bf4493376e9390955fc88ce9687db3d696970176536b009678df6a78ea	KL-377_S261_L001_R2_001.fastq.gz	804eb28ca70309099890b1ff69615b351049791d4d8937ac0d9cd6d43b36f61a	1016	20240723T194127_rcunning	1.3427623033626785	1.015586664742387	0.018328763169288498	1.014287776013855	0.017895800259777744	0.0	0.0	0.0012988887285322558	0.00043296290951075193	1.0	0.002742098426901429	0	0.0790878914706307	0	0	0	0	0	0	0	coral_field	Cnidaria	Anthozoa	Scleractinia	Faviidae	Diploria	labyrinthiformis	24.90399933	-80.61685944	20020926	11
201526	KL-CP-68	KL-CP-68_S162_L001_R1_001.fastq.gz	e015e331a52917f9a1735ddca73253b009b4e1589b38f1bd070e7935d6fd6547	KL-CP-68_S162_L001_R2_001.fastq.gz	984314a03b59a41293645c07abe544dc90d69ea54065b8ef6763b4180845af72	1016	20240723T194127_rcunning	1.1761781141373697	1.0140361684340211	0.011572138865666388	1.0137281647379768	0.011484137809653716	0.0	0.0	0.0003080036960443525	8.800105601267215e-05	1.0	0.001144013728164738	0	0.03414440973291679	0	0.005368064416773001	0	0	0	0	0	coral_field	Cnidaria	Anthozoa	Scleractinia	Faviidae	Diploria	labyrinthiformis	24.90399933	-80.61685944	20201012	9
201461	KL-CP-12	KL-CP-12_S97_L001_R1_001.fastq.gz	b35b9abd26d1e4a190be54cdf0f475b23638a44185e94b8d2a44780247e00f6a	KL-CP-12_S97_L001_R2_001.fastq.gz	276e5cb16f820ac2e3acc4ba7a83356beace13556769f0655f563f8dd930e98f	1016	20240723T194127_rcunning	1.2839885098178099	1.0283713060244757	0.01239523078739228	1.0266005587691338	0.012119781214339117	0.0	0.0	0.0017707472553417543	0.00027544957305316177	1.0	0.0009443985361822689	0	0.03836619053240468	0	0.004407193168850588	0	0	0	0	0	coral_field	Cnidaria	Anthozoa	Scleractinia	Faviidae	Diploria	labyrinthiformis	24.90399933	-80.61685944	20201012	13
201555	KL-PR-9	KL-PR-9_S378_L001_R1_001.fastq.gz	66e44cf7ccd0b9546c3dce39cc7448e5a6f3e82cb874f9b59b8d5692e59c58df	KL-PR-9_S378_L001_R2_001.fastq.gz	493cc8c6053e8b7090dac3c1fbc5f708d740bbd3a33a1b11d4f07bda5492bbf0	1016	20240723T194127_rcunning	1.487726714850675	1.0355243420155462	0.011182326469384971	1.0184781126414837	0.010330015000681848	0.0	0.0	0.017046229374062458	0.0008523114687031229	1.0	0.0005113868812218738	0	0.21614618846311195	0	0	0	0	0	0	0	coral_field	Cnidaria	Anthozoa	Scleractinia	Meandrinidae	Dichocoenia	stokesii	24.98698044	-80.41486359	20201012	22
201809	KL-244	KL-244_S371_L001_R1_001.fastq.gz	02277bfce217cc6461a6c295a28f40ccd6be29ad555c5e63ab912a57ff5e40ea	KL-244_S371_L001_R2_001.fastq.gz	fcc689b9521637e0adff8830ae06be89d8b5a74106263e35fbe1684e363eba40	1016	20240723T194127_rcunning	1.2388667331339316	1.0124210701229643	0.018029245596543703	1.0115071452309738	0.01790461947490861	0.0	0.0	0.0009139248919906946	0.0001246261216350947	1.0	0.0010385510136257893	0.005732801595214357	0.06900132934529744	0.0004154204054503157	0	0	0	0	0	0	coral_field	Cnidaria	Anthozoa	Scleractinia	Faviidae	Diploria	labyrinthiformis	24.93535233	-80.54960632	20010623	3.7
201490	KL-CP-31	KL-CP-31_S126_L001_R1_001.fastq.gz	5d0b7db3b90b5defd1ef1dc96245cdf4fa85e00475f1a10595bfb634a8e22dca	KL-CP-31_S126_L001_R2_001.fastq.gz	a87dcc22d6929c04cb4b88c0e9ec7c0fd0b3c724a03a4814e6835090e5a37e6e	1016	20240723T194127_rcunning	1.2218841936346616	1.0371088526343941	0.01618079700454667	1.0368748328430062	0.01611393420700722	0.0	0.0	0.0002340197913880717	6.686279753944904e-05	1.0	0.0008692163680128377	0	0.04392885798341802	0	0.006151377373629313	0	0	0	0	0	coral_field	Cnidaria	Anthozoa	Scleractinia	Faviidae	Diploria	labyrinthiformis	24.90399933	-80.61685944	20201012	11
201707	KL-710	KL-710_S257_L001_R1_001.fastq.gz	4c18efefda7cff0adcd17280d3837f2cd1d576aa859b29349b3951c4a18f2427	KL-710_S257_L001_R2_001.fastq.gz	2736d598c0e6484c4c95aef36343070fd75abb9feaa5d0cd48a52dceebb88b72	1016	20240723T194127_rcunning	1.2819113756613756	1.0257109788359788	0.01281415343915344	1.0244708994708995	0.012483465608465609	0.0	0.0	0.001240079365079365	0.00033068783068783067	1.0	0.001736111111111111	0	0.04580026455026455	0	0.006944444444444444	0	0	0	0	0	coral_field	Cnidaria	Anthozoa	Scleractinia	Faviidae	Mussa	angulosa	24.90399933	-80.61685944	20030930	13
201655	KL-343	KL-343_S72_L001_R1_001.fastq.gz	ac9401d45dac57fd3b7fda5b562447acbbb8f1b07006043d34f74e9a946cc575	KL-343_S72_L001_R2_001.fastq.gz	5ef17f1c154a5cdc67942072e364d5d38b453ceb1ba0b43096d6e454301bd7c6	1016	20240723T194127_rcunning	1.2436199651532234	1.0431826722694817	0.01677428171227495	1.0431826722694817	0.01677428171227495	0.0	0.0	0.0	0.0	1.0	0.0011615592224385911	0	0.08749274025485977	0	0.008950838714085613	0	0	0	0	0	coral_field	Cnidaria	Anthozoa	Scleractinia	Faviidae	Diploria	labyrinthiformis	24.90399933	-80.61685944	20020926	11
201539	KL-CP-81	KL-CP-81_S175_L001_R1_001.fastq.gz	9d7263febc4d9e4bb357998ff9d566ea04f8de97d166e372fcfddf2903c2f010	KL-CP-81_S175_L001_R2_001.fastq.gz	f3e80cec7550972ce53eb02d49c26c09e6edfba84fd444ec056faccbcbba93fe	1016	20240723T194127_rcunning	1.3094714390455242	1.036992601479704	0.016596680663867228	1.0367926414717057	0.01653002732786776	0.0	0.0	0.0001999600079984003	6.665333599946678e-05	1.0	0.0015996800639872025	0	0.022862094247817103	0	0.004799040191961607	0	0	0	0	0	coral_field	Cnidaria	Anthozoa	Scleractinia	Faviidae	Mussa	angulosa	24.90399933	-80.61685944	20201012	12
201654	KL-342	KL-342_S71_L001_R1_001.fastq.gz	5728663ccc3a44e6d8e4f6e144c4e12363cd79f9d31ef472698496e71d1679cf	KL-342_S71_L001_R2_001.fastq.gz	4ba9d571a1f23f3e4d125d4085e7de06be902f79b2d2373aa9b380e2dac693f3	1016	20240723T194127_rcunning	1.2650609756097562	1.0375914634146342	0.019847560975609756	1.0375	0.019817073170731708	0.0	0.0	9.146341463414634e-05	3.048780487804878e-05	1.0	0.0011585365853658536	0	0.0979878048780488	0	0.008384146341463415	0	0	0	0	0	coral_field	Cnidaria	Anthozoa	Scleractinia	Faviidae	Diploria	labyrinthiformis	24.90399933	-80.61685944	20020926	11
201550	KL-PR-3	KL-PR-3_S186_L001_R1_001.fastq.gz	694503f146f42b9f8fa9f29ed18d675c7db06c82f52e2e2a605d377242762bef	KL-PR-3_S186_L001_R2_001.fastq.gz	78cef7be222930013c9867a8d42b3114fed893a571698a780a716a5edc8d68ba	1016	20240723T194127_rcunning	1.2530636690316042	1.0319266562240854	0.009398323044319543	1.0306827605270432	0.009121901778310145	0.0	0.0	0.0012438956970422924	0.0002764212660093983	1.0	0.0003685616880125311	0	0	0	0.004607021100156638	0	0	0	0	0	coral_field	Cnidaria	Anthozoa	Scleractinia	Merulinidae	Orbicella	faveolata	24.98698044	-80.41486359	20201012	24
201530	KL-CP-75	KL-CP-75_S166_L001_R1_001.fastq.gz	019372ad2a79d510a93211f5b39054fd92a247bd3a3f08c31fdb706ad137e995	KL-CP-75_S166_L001_R2_001.fastq.gz	c45083dda4f1d7837c68a8f094d9913faec6e037dd76d9e3749c78aee573edb9	1016	20240723T194127_rcunning	1.31741531114759	1.04327712281749	0.012311595284285928	1.04327712281749	0.012311595284285928	0.0	0.0	0.0	0.0	1.0	0.000522310102969706	0	0	0.00029846291598268916	0.006342336964632145	0	0	0	0	0	coral_field	Cnidaria	Anthozoa	Scleractinia	Merulinidae	Orbicella	faveolata	24.90399933	-80.61685944	20201012	10
201552	KL-PR-5	KL-PR-5_S188_L001_R1_001.fastq.gz	1607d822e072db523aaa9763c8f6a7fdab7624c3f3eccdcc8b87ceb7209be37b	KL-PR-5_S188_L001_R2_001.fastq.gz	61be3eb28370a398e3832d1c6adbde5e3da785b5fd788c05b544f82ecd15f2e5	1016	20240723T194127_rcunning	1.4061696658097687	1.0358183376178234	0.012567837760639817	1.028220508426164	0.011825192802056555	0.0	0.0	0.0075978291916595254	0.0007426449585832619	1.0	0.001199657240788346	0.00034275921165381317	0	0.0019994287346472434	0	0	0	0	0	0	coral_field	Cnidaria	Anthozoa	Scleractinia	Merulinidae	Orbicella	faveolata	24.98698044	-80.41486359	20201012	16
201465	KL-CP-5	KL-CP-5_S101_L001_R1_001.fastq.gz	d624c832343ae4fa9771ddac0454bc3b595bc37f98b9c3c9e4594343c02183f2	KL-CP-5_S101_L001_R2_001.fastq.gz	b6aeed64f42c7380bb6de544bad7ef06fa851243f783db8c589be94e5f9839bb	1016	20240723T194127_rcunning	1.4822999653619675	1.0336681676480777	0.014444059577416003	1.0268791132663664	0.013820574991340491	0.0	0.0	0.0067890543817111185	0.0006234845860755109	1.0	0.00027710426047800486	0	0	0	0	0	0	0	0	0	coral_field	Cnidaria	Anthozoa	Scleractinia	Merulinidae	Orbicella	faveolata	24.90399933	-80.61685944	20201012	11
201451	CR-51	CR-51_S58_L001_R1_001.fastq.gz	aea47306b850e628fe0646c8bc8770c6377396059c87956a349883d2644a6a44	CR-51_S58_L001_R2_001.fastq.gz	47573803f8a35987a06a8b3354a93770c754e13b4508fcc18d1574a70c155a30	1016	20240723T194127_rcunning	1.2866353403999562	1.0408334243980621	0.012311951335008925	1.0357702254762686	0.011874840636724584	0.0	0.0	0.005063198921793611	0.0004371106982843405	1.0	0.0002549812406658653	0	0	0	0.009288602338542236	0	0	0	0	0	coral_field	Cnidaria	Anthozoa	Scleractinia	Merulinidae	Orbicella	faveolata	24.94844437	-80.46238708	20210702	63
201694	KL-403	KL-403_S229_L001_R1_001.fastq.gz	00db09c11ac908212a4cae2f12baf0d76d678879056defa825b3756466161cb5	KL-403_S229_L001_R2_001.fastq.gz	95c093b360ea20e7ed3506761d14d09a7821b995baaef53624ce0e9ae3765f45	1016	20240723T194127_rcunning	1.3897294151876636	1.0336048879837068	0.016584230433517602	1.032150130928135	0.016147803316846086	0.0	0.0	0.0014547570555717194	0.00043642711667151585	1.0	0.0014547570555717194	0	0	0	0	0	0	0	0	0	coral_field	Cnidaria	Anthozoa	Scleractinia	Merulinidae	Orbicella	faveolata	24.90399933	-80.61685944	20020926	11
201474	KL-CP-14	KL-CP-14_S110_L001_R1_001.fastq.gz	b968bb6fd8cc977cbe8ea257a349d8907b8e368f563362f812a5edec43aa1b4b	KL-CP-14_S110_L001_R2_001.fastq.gz	17d5c2e7890f1d88458e7dc74d8ed8164de8f52cca9f8a96c48a235ebd6248d1	1016	20240723T194127_rcunning	1.3491080385571597	1.031229554673529	0.010947790814323724	1.0269551184193308	0.01055524054608104	0.0	0.0	0.004274436254198107	0.0003925502682426833	1.0	0.00043616696471409256	0	0	0	0	0	0	0	0	0	coral_field	Cnidaria	Anthozoa	Scleractinia	Agariciidae	Agaricia	agaricites	24.90399933	-80.61685944	20201012	13
201689	KL-400	KL-400_S217_L001_R1_001.fastq.gz	fc18712dcc2f7337f86aef41d7391ac0fad80514b921f9a6ecf1dea986ed49b8	KL-400_S217_L001_R2_001.fastq.gz	ec8f7d3403cd9c8ba0b4288034f832e20905773e1d54604c4d35845d3a3f3c5d	1016	20240723T194127_rcunning	1.3247167138810199	1.0327549575070822	0.013456090651558074	1.0327549575070822	0.013456090651558074	0.0	0.0	0.0	0.0	1.0	0.002124645892351275	0	0	0	0	0	0	0	0	0	coral_field	Cnidaria	Anthozoa	Scleractinia	Merulinidae	Orbicella	faveolata	24.90399933	-80.61685944	20020926	11
201593	Tri-39	Tri-39_S416_L001_R1_001.fastq.gz	e1de18dd33e02c0a43097f7e9f4a0a568fe3d8859b24387d86622255bc0aef0b	Tri-39_S416_L001_R2_001.fastq.gz	d01ee428ae3ed5b0cd0ac9d56fb5278ef7e5d53d7098080e65bb3857989aad21	1016	20240723T194127_rcunning	1.6559401127746451	1.026929807505347	0.00962473264631538	1.0199300019443904	0.00845809838615594	0.0	0.0	0.00699980556095664	0.00116663426015944	1.0	0.00116663426015944	0	0	0	0.00962473264631538	0	0	0	0	0	coral_field	Cnidaria	Anthozoa	Scleractinia	Faviidae	Diploria	labyrinthiformis	25.00873947	-80.44978333	20210702	10
201567	Tri-5	Tri-5_S390_L001_R1_001.fastq.gz	bb2a8174d6cb98549155e30908773f01d63098cacd0f608788486dc5110a5044	Tri-5_S390_L001_R2_001.fastq.gz	9d686540074f32065f6b7b11eb393de02541469dbcf21a8ca2ad33ecf2f4a591	1016	20240723T194127_rcunning	30.40711111111111	2.119111111111111	0.043555555555555556	1.008	0.013333333333333334	0.0	0.0	1.1111111111111112	0.030222222222222223	1.0	0.008888888888888889	0	0	0	0.020444444444444446	0	0	0	0	0	coral_field	Cnidaria	Anthozoa	Scleractinia	Faviidae	Diploria	labyrinthiformis	25.00873947	-80.44978333	20210702	9
201410	CR-6	CR-6_S17_L001_R1_001.fastq.gz	297cf1bf27d49cacabd5f33280120323e2e8783752ad404bfe93f291eab77a7b	CR-6_S17_L001_R2_001.fastq.gz	ac221bdec2faf1aaa4d1315b97b14e32844e0bc1bc0e4d40d425454c26c557e9	1016	20240723T194127_rcunning	2.260691482953861	1.0517407541260089	0.014636790748102639	1.0163233345380074	0.013130948078544754	0.0	0.0	0.035417419588001445	0.0015058426695578847	1.0	0.0006023370678231539	0	0	0	0	0	0	0	0	0	coral_field	Cnidaria	Anthozoa	Scleractinia	Merulinidae	Orbicella	faveolata	24.94844437	-80.46238708	20210702	52
201810	KL-245	KL-245_S372_L001_R1_001.fastq.gz	addd07acb7d9502ea1e75d3f6cdd33646a13810a81825e24f491049ef1e8eded	KL-245_S372_L001_R2_001.fastq.gz	701153d4dc678ce04e88969467a96ca7e91fc6440b3603bb4589ed2bb515227b	1016	20240723T194127_rcunning	1.3760544370711956	1.0248003599145203	0.015408840400404904	1.0175458328646947	0.01462152738724553	0.0	0.0	0.007254527049825666	0.0007873130131593746	1.0	0.001518389382521651	0	0.002361939039478124	0	0.006804633899448881	0	0	0	0	0	coral_field	Cnidaria	Anthozoa	Scleractinia	Faviidae	Colpophyllia	natans	24.93535233	-80.54960632	20010623	3.1
