sample,sample_uid,PC1,PC2,PC3,PC4,PC5,PC6,PC7,PC8,PC9,PC10,PC11,PC12,PC13,PC14,PC15,PC16,PC17,PC18,PC19,PC20,PC21,PC22,PC23,PC24,PC25,PC26,PC27,PC28,PC29,PC30,PC31,PC32,PC33,PC34,PC35,PC36,PC37,PC38,PC39,PC40,PC41,PC42,PC43,PC44,PC45,PC46,PC47,PC48,PC49,PC50,PC51,PC52,PC53,PC54,PC55,PC56,PC57,PC58,PC59,PC60,PC61,PC62,PC63,PC64,PC65,PC66,PC67,PC68,PC69,PC70,PC71,PC72,PC73,PC74,PC75,PC76,PC77,PC78,PC79,PC80,PC81,PC82,PC83,PC84,PC85,PC86,PC87,PC88,PC89,PC90,PC91,PC92,PC93,PC94,PC95,PC96,PC97,PC98,PC99,PC100,PC101,PC102,PC103,PC104,PC105,PC106,PC107,PC108,PC109,PC110,PC111,PC112,PC113,PC114,PC115,PC116,PC117,PC118,PC119,PC120,PC121,PC122,PC123,PC124,PC125,PC126,PC127,PC128,PC129,PC130,PC131,PC132,PC133,PC134,PC135,PC136,PC137,PC138,PC139,PC140,PC141,PC142,PC143,PC144,PC145,PC146,PC147,PC148,PC149,PC150,PC151,PC152,PC153,PC154,PC155,PC156,PC157,PC158,PC159,PC160,PC161,PC162,PC163,PC164,PC165,PC166,PC167,PC168,PC169,PC170,PC171,PC172,PC173,PC174,PC175,PC176,PC177,PC178,PC179,PC180,PC181,PC182,PC183,PC184,PC185,PC186,PC187,PC188,PC189,PC190,PC191,PC192,PC193,PC194,PC195,PC196,PC197,PC198,PC199,PC200,PC201,PC202,PC203,PC204,PC205,PC206,PC207,PC208,PC209,PC210,PC211,PC212,PC213,PC214,PC215,PC216,PC217,PC218,PC219,PC220,PC221,PC222,PC223,PC224,PC225,PC226,PC227,PC228,PC229,PC230,PC231,PC232,PC233,PC234,PC235,PC236,PC237,PC238,PC239,PC240,PC241,PC242,PC243,PC244,PC245,PC246,PC247,PC248,PC249,PC250,PC251,PC252,PC253,PC254,PC255,PC256,PC257,PC258,PC259,PC260,PC261,PC262,PC263,PC264,PC265,PC266,PC267,PC268,PC269,PC270,PC271,PC272,PC273,PC274,PC275,PC276,PC277,PC278,PC279,PC280,PC281,PC282,PC283,PC284,PC285,PC286,PC287,PC288,PC289,PC290,PC291,PC292,PC293,PC294,PC295,PC296,PC297,PC298,PC299,PC300,PC301,PC302,PC303,PC304,PC305,PC306,PC307,PC308,PC309,PC310,PC311,PC312,PC313,PC314,PC315,PC316,PC317,PC318,PC319,PC320,PC321,PC322,PC323,PC324,PC325,PC326,PC327,PC328,PC329,PC330,PC331,PC332,PC333,PC334,PC335,PC336,PC337,PC338,PC339,PC340,PC341,PC342,PC343,PC344,PC345,PC346,PC347,PC348,PC349,PC350,PC351,PC352,PC353,PC354,PC355,PC356,PC357,PC358,PC359,PC360,PC361,PC362,PC363,PC364,PC365,PC366,PC367,PC368,PC369,PC370,PC371,PC372,PC373,PC374,PC375,PC376,PC377,PC378,PC379,PC380,PC381,PC382,PC383,PC384,PC385,PC386,PC387,PC388,PC389,PC390,PC391,PC392,PC393,PC394,PC395,PC396,PC397,PC398,PC399,PC400,PC401,PC402,PC403,PC404,PC405,PC406,PC407,PC408,PC409,PC410,PC411,PC412,PC413,PC414,PC415,PC416,PC417,PC418,PC419,PC420,PC421,PC422,PC423,PC424,PC425,PC426,PC427,PC428,PC429,PC430,PC431,PC432,PC433,PC434,PC435,PC436,PC437,PC438,PC439,PC440,PC441,PC442,PC443,PC444,PC445,PC446,PC447,PC448,PC449,PC450,PC451,PC452,PC453,PC454,PC455,PC456,PC457,PC458,PC459,PC460,PC461,PC462,PC463,PC464,PC465,PC466,PC467,PC468,PC469,PC470,PC471,PC472,PC473,PC474,PC475,PC476,PC477,PC478,PC479,PC480,PC481,PC482,PC483,PC484,PC485,PC486,PC487,PC488,PC489,PC490,PC491,PC492,PC493,PC494,PC495,PC496,PC497,PC498,PC499
R13,243177,-0.09258551304202532,0.38905679066225435,0.056096660512339136,-0.10996999403298874,-0.09837194461802766,0.009424530703403981,0.04640086003436966,-0.007758027990809932,0.017041755597037783,0.004353942832561038,0.02776683358473794,0.008573816776669983,-0.07121230150725553,0.00020786913347098,-0.0074063963577385445,-0.0033880530110315457,0.004427955434098296,-0.03927911000711631,0.00895269748424717,-0.002635626967290827,0.025730533856834048,0.005265551098754411,0.0025810447017916476,0.004834686361116282,0.0463881542891408,0.005584158692449881,0.03912797262117094,0.00019705875581004783,0.0036594051464858414,-0.04086755944449103,0.007842357421162838,-0.011635786715740653,-0.06450170793289743,0.009859703455854412,-0.041153105914594965,0.05473109042034602,-0.02011146980462019,0.009984571518398244,0.005953134862739312,-0.008963851465917739,-0.011895936347127678,0.01654616602061575,0.01591025860342629,-0.0056242274567013615,-0.02458639848929732,0.006610107377504656,0.04631996317690175,0.044332540557368516,0.008182577536260801,-0.016407340992101522,-0.021925065017735116,-0.01917509174570253,-0.002613050455183376,0.01823967035845658,0.0009230920012762323,-0.004787387381774607,-0.002661242941475712,0.008719422390444967,0.009441850986445326,0.001933860175183489,0.006383657437124754,0.017495020917089536,-0.005026608985770473,0.015896070862926444,-0.00998198891364782,0.006463117899180214,-0.002141529455614684,-0.011173567338312752,-0.005288349675284867,0.024139274154433368,-0.006252925047314925,-0.015354939800229124,-0.034396135722160597,-0.0038006848538390363,-0.003690582005705078,0.009495767202726447,-0.007695423665876802,-0.015385516543102913,-0.012779442689119893,-0.004586972689799568,0.022413903676362402,-0.009053850651816176,-0.010462465955301505,-0.01014643084996788,-0.008438376498163203,-0.009529337845271527,-0.0012126050150340257,-0.016403934443403535,-0.0187927543001287,0.014978821485373882,0.00015284939924646408,-0.0102811919914105,0.02185575922283161,0.010110963657820141,0.005783831542261801,-0.008832103438684385,-0.0034630663725479086,0.0030515697096099303,0.013791237217562724,-0.016403171503630045,0.011423761229152788,0.020007644014318992,-0.010481889397403703,0.010598328315700137,-0.03369688647639285,-0.004655890117810292,-0.010913668470514072,0.014419810059209613,-0.02028651106449038,0.009913897378203565,-0.013610519265618275,-0.0032603430066960176,0.0037035749269306484,0.012545144398869479,0.006233146355052646,-0.005453190453108666,0.008717196487500101,-0.013260510204519134,0.018289078507922944,-0.01046530137011478,0.016553205215947997,-0.008593620557953995,-0.0024413934855857336,0.0003453086595243188,0.002167592129718807,-0.010530314685750315,-0.009166423379560935,0.005212769653610742,0.0035671168773092517,-0.011150717541114163,-0.013356168023407368,0.009976401104866023,0.004088929608424444,0.009250067509825727,-0.00012451690551104928,0.016558755658873145,0.005199527326132623,-0.010364938762509218,-0.006510878419568443,0.015497550699731489,0.0051132540722287935,-0.010862237392723587,0.011062655972279577,-0.005800720236331598,-0.006609244611532189,-0.0025705049560639983,0.0030663452882527553,-0.0004783525281782671,0.001820059507993013,0.0015937969501309763,-0.012579340954080356,0.0021330740538542626,-0.0031570036632082915,0.0032308635641231783,0.007084918363438429,0.00076340878009576,-0.0026887492612481167,-7.224120495714045e-05,-0.0017192996637900382,-0.004032872706672897,0.0036109763365433454,-0.002901288042139443,0.003254130869265026,-0.003855557580190143,-0.006146461899938542,-0.005368772093144983,0.00045678467561417285,0.004818131086975453,0.001522387539559648,-0.0014934768630803998,0.0008269431103423411,0.004105150705971916,-0.0010267346022653772,-0.0023604072468454145,-0.004205282605888384,0.007013238566280307,-0.0031899740832782614,0.0027122517944431317,0.001585548802898082,-0.0013964814538180727,-0.008772574312007151,0.0007475029934199405,0.002116501139252383,-0.006075857363880937,0.0017250335509742779,0.005037627376840257,0.007415982073680037,0.0012951085495153081,0.008936996329592052,0.0030307274605202816,-0.005442568477262944,-0.004235635912146956,0.007416087688739388,0.0061506246810829205,-0.010843778215304328,0.002131699295663986,-0.001015358484900735,-0.00015031954824367994,-0.001814775988055116,0.0021070260172587414,-0.006502172297326378,-0.0006925586285834749,-0.003937525543585993,-0.0029788364923344166,-0.0003844165427312287,0.0006234027274422641,0.002613962542730019,-0.00021330524563819214,-0.001220726681048951,0.0001992121288224103,-0.0015099239980492095,0.0011728900698206091,0.002107500164146403,0.0004966641462162822,-0.0006113956299555424,0.0005961468193551233,0.0051067970000508245,0.0007468642831510819,-0.002278349812841154,1.5200416467843132e-05,-0.0015956599722149341,0.0027217756321393635,-0.0006129811803074148,0.0016864326044947347,0.001380917993688241,0.0017039779043190855,-0.0017707448945404993,-0.000653659858082822,0.0012724665738546176,-0.0017785910818481551,0.0005619383755860612,6.425542906695868e-05,-0.0013934959183776892,-0.0009655519852146574,0.0016013984282868918,-0.0024654330117436112,9.365099666510978e-05,-0.003013036757774784,-0.0011295747707364715,-0.0010895027755631124,0.001105831955249584,0.0006112254215321968,-0.00014035783836329735,0.00041949956066877014,0.0003280860937540857,0.002032205985247952,0.00036811378783594854,0.0020105300804173615,-0.0019031533057225528,7.004762119761424e-05,9.495796206774492e-05,-0.0021425349032781955,0.0013916085603762971,0.0009010709005015078,-0.00010294004760267548,0.001319288094817938,-0.0006297702304017722,0.00014039294842120798,0.002162895305254858,-0.0007968299069581729,-0.0019047043012636808,-6.383803589779034e-05,-0.0005976201936768795,-2.9695415926129858e-05,-0.0005057438935169144,0.0012132327592185514,0.0010912437372578936,0.000749922967122875,-0.001272940854233014,0.0008793538169352661,-8.90510302759823e-05,-0.0011048611157205076,-0.000703437210766328,4.375833443532786e-05,0.00026929730823364926,0.00045389716020514747,-0.00021180680545155708,0.00019271219002847223,0.00021334230384820356,-0.0002094900474458649,-0.0006499308511160124,3.851868965383059e-06,0.00028186672616302855,-7.529399262165239e-07,-2.1982318428197974e-05,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
R15,243179,-0.22223890357591625,-0.23329867173088695,-0.013104420465925349,-0.10415523509005725,-0.09024324849613473,0.05637073613124402,0.005057908325925679,-0.031173787159686533,-0.11485530671194769,0.00423442852000888,0.007298117535465707,-0.002314053958916182,0.004084001649606898,-0.0017402050260643363,0.022901416443129423,-0.02295862343416006,0.0032110697519882026,-0.049558963228363194,0.010657574843547825,-0.00953442252772402,0.024944468301458873,-0.0070355344462536586,-0.005716233146513913,0.00044631836171960313,-0.015639020344895005,-0.0014923722333980846,-0.006014721699192037,0.0017041518235074236,-0.03862261892981897,-0.006728594054521848,0.0013774178320486328,-0.015413685395388876,-0.0011996992139422093,-0.005339677996534691,0.016553065259223388,0.0009824850554313218,0.015195658098704106,0.0015645724068649516,-0.010467616965804737,0.0013217719375606533,-0.0022857303874458876,-0.0010804147584073083,-0.008445301296876508,-0.0035226393009964805,-0.00012518344127321752,0.0007292005945091467,0.004321750863995311,0.00783745700904006,0.0033410677215660023,-0.004708378189768737,0.0016383236036889356,0.009253694278895785,0.0020555286317320465,-0.007896291012278142,0.0006912659410979043,0.0005411923543193986,-0.0003264615654869065,0.0014363162900366635,-0.0013527736301406656,-0.0018992662976720126,-0.00425821193268742,-0.0036058802783614386,0.005761894538251234,0.00355208860895441,-0.0002304271890352041,0.0005952481842014581,-0.0007109956442220999,-0.0067606444227430755,0.003968403939242708,-0.0008147129553865514,0.0002421303564442776,-6.068416255261159e-05,0.0012504179062421226,0.0008907703477031691,0.001111032097976991,-0.0002884580636592954,-0.0012660720315338335,0.001458711676006104,-0.0012081040934712167,-0.0007034616327354808,0.006236738600751364,-0.0030827239433124628,-0.0036382391920749867,-0.00287663677641331,-0.004840761118993183,-0.0018467433765383947,-3.0581066567196045e-06,-0.0024636131499188017,-0.0007398918602855426,0.00274119500750426,-0.0037580704448489234,0.0016199834998719867,-0.005095012289261561,0.0008719767294265417,0.0005308716455915551,0.002200714690171299,0.0033762062680505935,0.006399366208621291,0.006260162914198154,-0.003994744919380499,-6.337069094346078e-06,0.00021439189371958654,-0.0016606592477672623,0.003879665930985946,-0.0016553681684236526,0.0027014524874466386,-0.001184702695572226,-0.0015522346391766586,0.0013974236655719733,7.230036404921533e-05,-0.0032763236264457545,-0.00011072499729299533,-0.006239574443555752,0.003055267597483062,0.0016269335671314684,-0.002191472796267687,-0.0055929409330591545,0.004395943806089826,0.004171122040139999,0.005819798183850596,0.00432351141116565,0.0019211739807604268,0.0029813216971908327,-0.0005469109233451393,-0.004496048580320604,-0.002542957156935016,0.0003037881745108716,-0.002046265159519015,0.00586345430249203,-0.006729865354128976,0.004057597494862116,-0.00630933199677626,-0.0025383313402610017,-0.004945200514517394,-0.0009539722696296956,-0.006235999222558938,0.0012889361901788116,0.005286829693892266,0.0027766333227955582,0.009849669758386546,-0.0043039360908833785,0.007031796824656036,-0.007589017119674124,-0.002828264909806476,0.00018946706199155975,0.0038211495559780802,0.0006894098370668703,-0.0021123532924876456,1.0624439987424102e-05,0.002019756106995674,0.004710616747032374,-0.0016456016209795096,0.0022830257914490336,0.0016874528898025477,-0.0006417550521604236,-0.004063054740433758,-0.002071742496366616,-0.0016233670591237189,0.0028205059593467336,-0.0033261440124450494,-0.00287676065414437,0.0005722726469097089,-0.0012213446390959381,-0.004872238165173214,0.004914656507129637,-0.003972786792014152,-0.0027933261774324538,0.002923180758581147,0.008166738935255,0.005190777024903272,0.0045282692108847755,0.0013429669031859333,0.01001946586829076,-0.002443818816030915,-0.0036113351192249925,-0.0023492577463299813,-0.0032689913522489823,0.0025416316363127945,-0.004241455725166921,-0.0005330400878919977,0.0010863171478346359,0.00398678326002006,-0.0009705806994798155,0.003922432085641098,-0.0001617257727945198,0.0027330485077106076,-0.00144441106129486,-0.002951030743318287,0.0014113419869122743,0.006827447425627974,-0.005994779534652238,-0.006523163938586635,-0.0008553930829141347,0.0023477947079288113,-0.0037717443308896573,0.002487228426867277,-0.00018184072314409667,-0.0017334942660782728,0.0034883528857980587,0.0038559293198191934,0.004143299633306166,-0.002393646848610472,-0.010538172256386723,0.0004154095850961121,0.005875754401857485,-0.003164419175648361,0.0030356660899926724,-0.011747500360047118,-0.004046655551505973,0.004541291207906277,0.0008255095773181145,-0.0007486839757305673,-0.00046133041850052804,0.004712930457104738,0.001827068800205192,-0.009545356908455873,0.004656070749999753,-0.002015945543480277,0.0007273211129324,-0.00044452256595303415,-0.0048243073839516004,0.002827341898223778,-0.003461410881227511,0.00574927981223625,-0.0024595259937992007,0.004509413826705022,-0.003229487426402756,-0.0027723521814563214,-0.0014542062557147569,0.011004247556127509,0.005511939019706076,-7.59752597660568e-05,0.0020051708622715885,-0.0038489954863756026,-0.004294565488515641,-0.002358820609936144,-0.004537840096558912,-0.0061521113864698804,0.0017977984457075008,-0.004693716964445965,-0.0022377949142679677,-0.000502417314329879,0.0027374874725103063,-0.0007408289921098862,-0.0012332427011131017,-0.006197694264241571,0.001946452816476962,-0.006933015659870047,0.0012762093788134849,0.00039472023092557227,0.007787208006596736,0.005943566674333948,0.008070095091703998,8.483251691283269e-05,0.0006643534094581853,0.0022023291551222764,-0.006151178600906435,-0.0013791147904091325,0.0001480959690416391,-0.004639680287092117,0.004998045685902936,-0.0015336365554912087,-0.00031579180592308266,-0.0025710584788064266,0.002565302827800688,0.0012214283844794642,0.003918572248151456,-0.001908806952076252,-0.005285849497941715,-0.0044218641836669455,-0.0008427865147163015,0.0012148802608343441,-0.002942011325531861,-0.00043765310335797916,0.0026341328722733243,0.001819868736881144,-0.0033824650451074476,0.0015999996200436858,-0.0008698153524745109,-0.00014741485210819377,-0.00042886269259997863,0.0019417784200785088,4.117654265146904e-06,5.212151950221278e-05,2.5456067146492046e-05,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
R19,243183,-0.22232421276147157,-0.23403335424227367,-0.013131455498448356,-0.10370232186070336,-0.08990513249474931,0.05679985295953327,0.005168360900719155,-0.03142707397039355,-0.11581408280404967,0.004716156565347794,0.007266901836526224,-0.0009033270063123079,0.0034053817929616953,-0.0016234487858601911,0.02217754739896281,-0.02211305791491677,0.0023986640885712714,-0.04852109363050124,0.010429316119752584,-0.009869603366490244,0.022160894919663034,-0.008640254236584892,-0.005477277385286047,0.00017553120986759464,-0.018790816719003726,-0.00198731743291998,-0.004677501676221641,0.0020121296091562897,-0.04680473966025092,-0.009656226727311904,0.0015849344173626434,-0.01588947569904408,0.002964036080528866,-0.006464756872090251,0.020952462301342272,0.000801315711408025,0.022592089758536455,0.0026361034958585212,-0.016674221124645863,0.0029819252017143005,-0.012350871411545172,0.0008794764106127549,-0.009135350746216377,-0.004127900792101352,0.001737303822209737,0.0014819716127094662,0.007621886864840367,0.014171515454251035,0.002305139983689111,-0.0052761092629949715,0.004598012438310002,0.009438581069032951,0.006692461498913639,-0.01288230053552836,0.001730527106130611,-0.0007679599107260138,0.0016161010401541402,0.00025482805980886795,0.0020393433642840754,-0.005423883525845582,-0.004530127259183059,-0.007366983001980265,0.003930555058483449,-0.0014990899299335229,0.0017833554437387752,0.002883974455742391,-0.0030890170327770917,-0.004626055064499204,0.00103723951313525,-0.0033268703933843837,-0.0004914702872597089,-0.0006084705436494648,-0.002811240006395881,-0.0014126011428048373,-0.0005727010221878146,0.0036398008286715397,-0.0007881424110480867,0.004028481544636224,-0.0047707142985402035,0.002418201424755933,-0.0004404601901363778,8.708557614447296e-05,-0.0020425661280074623,0.0015837055000774175,0.0031576633526250015,-0.0038153151800537806,0.0006129903668481812,0.0040214615758036865,-0.001756244288814312,-0.001906775414670578,0.003108969772344179,-0.006729808855087619,0.002517546993759436,0.000750477933752512,0.004786989205585045,-0.008149216634994284,0.01594639054208865,0.0020886478947574473,0.006438414080490933,-0.0016398572937493109,0.004068544618329299,-0.00402469376303155,-0.002244234633194646,0.0038047465086574594,0.007651698859809197,0.0014734710569796262,-0.000449151592793651,0.0023263155247784553,0.0029930793803466106,0.003719114951616452,-0.005605866205631775,-0.004886795431949751,-0.00814051628411794,-0.005205236702826072,-0.0009203633833070203,0.0017787581487300637,-0.0016175209846844632,-0.006408718850265468,-0.004278067015095769,0.007247181805427805,-0.0003071442563991257,-0.00830742801705555,0.006489130152896974,-0.001604978046465135,-0.0038833266429264776,-0.008477872258386627,-0.0020802114484894606,-0.002625214926190379,0.019544422624943797,-0.009433313396921062,-0.002068188415219129,0.0027782827656636353,-0.003717609870940655,0.00024386509606095364,0.002016603073679322,-0.0012948058460140763,0.0007942367374003849,0.003918964973739725,0.0027799867101583635,0.005172895941797749,0.0028127656263667172,-0.004427149144942759,0.0014376582128304725,-0.0024019263591457778,-0.0002628438591840877,-0.00043681381356213507,0.005802630346492285,-0.001204128931718998,0.004934852902591294,-0.0030055161566181683,0.0036737890336302754,-0.004008821715253519,-0.005491825440890308,0.00048427814253098564,0.00011257612313240014,-0.0029100466930272345,0.007616388282922035,0.00046557327832507636,0.005017523736807651,0.004714363381526239,-5.525448856924722e-05,-0.0006494655698428871,-0.00031082908896253183,-0.0036245480237974107,0.0030939495721800073,-0.0014434968881875596,0.001884477100958028,0.00331874061369667,0.008974102412450021,0.004430895325654857,-0.00033622466905830717,-0.0008368905821753075,-0.004480170315921391,0.001152387830656346,-0.007151161530601562,0.0016383667307972342,-0.006725116036169228,0.006470526238253966,0.0031725615914503552,-0.0003834975646268496,-0.0008806865020709164,0.0014995891117789394,0.0020274403112356333,-0.0009640838722348207,-0.001702520939038439,-0.001093112251357482,-0.0018218416758614925,0.0011015774766834003,0.001045940446269419,-0.00014892232931759208,-0.00552403890608921,0.002710823007780732,-0.0006625476263537203,0.0017794339771853114,-0.0034412095031349666,0.00013851005447943366,-0.0013604160115753077,0.0029033361786870242,-0.0015024410717295788,0.00026049068093020235,0.0005461392460186031,0.002575697474866645,-0.007624904324616714,0.0010978156501099618,0.0033517932759444527,0.0026517635253898984,0.0009506478197948324,-0.0032560195800123526,0.002746773933014584,0.004008842581710397,0.0001691618005772798,-0.001444412162770356,-0.0008964556261346329,-0.0024633170855911228,-0.0018899251447887636,-0.006553377422961739,-0.0017422536997165625,-0.0018722907480202302,-0.004508403530466426,-0.0019242279477804996,0.0007654717952356506,0.0012077443285458207,0.0027746929365273718,-0.00349866114848905,0.0004146782439674067,-0.001660147683967694,0.0025789522063013864,0.0014303227095316619,0.000668155130163439,-0.0014697561611321684,-0.004375705880070909,0.002523532389633259,-0.003065965125645227,0.0009778913330052113,-0.000682574085159882,-0.00331632031773459,0.003351087197207366,-0.0021673536427388993,0.0033660155930643324,-0.00315393433609762,-0.0015441734433715305,0.0036514928549486393,0.006450797655487363,0.0008110173774784768,-0.0003844652283042349,0.00326036561861107,0.00025286168862559205,0.004248822970125315,-0.0008433551220509634,0.0018956086214405921,-0.0031887589230405067,-0.0013462862974052978,-0.0036227467180249737,-0.0008896134423544408,-0.0007792052587846876,-0.0012056041943169485,0.003990184469384339,0.0007330884152916761,-0.0010354077961441939,-0.0016494325964036458,0.0005367457609639952,-0.00045144048309402203,-0.00010802381180563243,0.0023055500357664536,-0.0003687607900337991,0.0006678535898662712,0.0009249094580030394,0.0008302882448581733,-0.0014197590302235605,0.0021132921417969805,-0.0018240636418395669,0.0002592813404002071,0.0026325929499589535,0.0009430387119067315,-0.0032490299334154405,-0.003231463326414637,-0.0005807376511546031,0.0013036960286578955,-0.004303480355684279,-0.00013518553503580734,0.00011758867348840393,-0.0005431038573413709,0.001884805731663285,-0.00012770672498729283,-0.00032582744865400587,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
