Y1411	24.473902	-81.913396	0	3593.626561
Y1404	24.480528	-81.89828	0	4190.181477
Y1408	24.477975	-81.898473	0	3910.805707
Y1409	24.476177	-81.894269	0	3651.444822
Y1413	24.473451	-81.881378	0	2885.355689
Y1337	24.630866	-81.236125	0	4190.665553
Y2371	24.51489	-81.683338	0	3478.623625
Y1369	24.550643	-81.704762	0	7913.680948
Y1368	24.550964	-81.703015	0	7886.208339
Y1366	24.554331	-81.683661	0	7712.800196
Y1354	24.569302	-81.652483	0	8633.360563
Y1359	24.55972	-81.66851	0	7902.792138
Y1367	24.552507	-81.69243	0	7731.592575
Y1365	24.555466	-81.680155	0	7727.970704
Y1373	24.547201	-81.573434	0	4172.453887
Y1399	24.482481	-81.705192	0	554.195995
Y1405	24.479391	-81.889289	0	3858.568786
Y1383	24.521181	-81.662215	0	3604.075196
Y1371	24.54814	-81.579868	0	4537.095657
Y1374	24.542955	-81.603175	0	4595.234858
Y3002	25.02018	-80.4403	0	4101.643997
Y3003	25.01005	-80.45784	0	4432.541119
Y2028	26.673288	-80.018876	0	492.875415
Y1029	26.692013	-80.018273	0	39.921734
Y2027	26.680962	-80.018589	0	412.36684
Y1032	26.626696	-80.022913	0	244.905358
Y2029	26.618243	-80.022862	0	256.426826
Y1014	26.996457	-80.066185	0	31515.476466
Y1015	26.993748	-80.063346	0	31174.190757
Y2014	26.990482	-80.064511	0	30835.235937
Y2015	26.987401	-80.06513	0	30508.46259
Y1016	26.960586	-80.053543	0	27395.707262
Y1248	25.214018	-80.284719	0	6714.511929
Y1243	25.222442	-80.28016	0	6936.107096
Y1246	25.216437	-80.287412	0	7095.309763
Y1237	25.241554	-80.265153	0	6503.588862
Y1239	25.237566	-80.267198	0	6496.68902
Y1171	25.618678	-80.122327	0	2765.717152
Y1172	25.59683	-80.103989	0	750.821841
Y1236	25.246207	-80.19764	0	396.780785
Y1387	24.510624	-81.583259	0	738.661785
Y2324	24.611443	-81.16576	0	505.478802
Y2325	24.610008	-81.175952	0	604.97848
Y1339	24.625667	-81.110534	0	342.95766
Y3016	25.005284	-80.392652	0	170.512009
Y1336	24.631124	-81.093252	0	392.256232
Y2365	24.520296	-81.595168	0	1986.952039
Y3026	24.63947	-81.06688	0	403.618997
Y2193	25.40225	-80.12931	0	284.655032
Y2216	25.296218	-80.169908	0	228.510026
Y3030	24.63296	-81.08892	0	414.686384
Y3035	24.555505	-81.372444	0	286.912069
Y1211	25.398184	-80.128842	0	465.994469
Y1338	24.626027	-81.108078	0	288.888576
Y1394	24.502281	-81.615878	0	832.730282
Y3017	25.013813	-80.40514	0	1596.133263
Y3018	25.001451	-80.395158	0	75.933723
Y3039	24.600794	-82.948251	0	26170.000286
Y3022	25.141752	-80.259024	0	462.03944
Y3037	24.600507	-82.946378	0	25988.405811
Y2368	24.517894	-81.610793	0	2157.580385
Y3020	25.133317	-80.264046	0	559.546747
Y3019	25.16198	-80.261626	0	1213.298803
Y3024	25.13642	-80.28953	0	1698.097219
Y3027	24.666441	-81.072513	0	3322.705105
Y3033	24.546692	-81.401592	0	1.623694
Y3034	24.5464	-81.40365	0	34.044528
Y3031	24.56251	-81.40542	0	1788.738386
Y3036	24.6811	-82.891	0	26189.897995
Y1203	25.434709	-80.121121	0	92.665928
Y3021	25.153965	-80.267819	0	1071.241615
Y3023	25.139684	-80.294095	0	2279.442737
Y3014	25.42476	-80.12395	0	100.099121
Y1242	25.223225	-80.235072	0	2898.323249
Y1245	25.216457	-80.2394	0	2987.450619
Y2231	25.19178	-80.239529	0	1616.421559
Y1250	25.210477	-80.241923	0	2952.913273
Y1251	25.184299	-80.245882	0	1604.96187
Y1240	25.229641	-80.234114	0	3119.393063
Y1233	25.27223	-80.202487	0	1975.193886
Y1235	25.253249	-80.210376	0	1882.651909
Y1238	25.240287	-80.236689	0	3791.514826
Y1349	24.586609	-81.581264	0	8488.935646
Y2350	24.550486	-81.567166	0	4245.685088
Y1019	26.774863	-80.020016	0	6564.036325
Y1018	26.777038	-80.020804	0	6810.983886
Y1358	24.563149	-81.657418	0	8053.847622
Y1355	24.566721	-81.659293	0	8478.045785
Y1378	24.531295	-81.607998	0	3461.247777
Y2331	24.591843	-81.222371	0	341.749479
Y2327	24.59958	-81.194845	0	156.171609
Y3041	26.76128	-80.02119	0	5079.865337
Y3040	26.76317	-80.02179	0	5295.387987
Y1340	24.625001	-81.231658	0	3448.798737
Y1342	24.609728	-81.219219	0	1479.910901
Y1360	24.55908	-81.41368	0	1616.292378
Y1253	25.165086	-80.274428	0	2408.344174
Y1252	25.183156	-80.251298	0	1943.53263
Y2236	25.145248	-80.256528	0	419.695586
Y1234	25.268842	-80.244713	0	5736.686836
Y1254	25.16316	-80.260284	0	1173.117125
Y1247	25.215874	-80.277443	0	6275.570771
Y1362	24.556831	-81.671523	0	7659.546145
Y1046	26.245205	-80.066552	0	380.406636
Y1432	24.671565	-82.904731	0	26909.764443
Y3032	24.60958	-81.1554	0	53.002126
Y3028	24.63498	-81.080022	0	258.267932
Y2378	24.511502	-81.562898	0	130.909501
Y1385	24.511425	-81.567281	0	287.33156
Y1481	24.632472	-82.857586	0	20731.04586
Y2440	24.601257	-82.97169	0	28298.400127
Y2465	24.601973	-82.984529	0	29502.231937
Y1447	24.596808	-82.956432	0	26696.568462
Y1429	24.577022	-82.942675	0	24495.835001
Y1484	24.623421	-82.860426	0	20551.197
Y2463	24.616076	-82.868678	0	20621.484505
Y2458	24.678248	-82.812986	0	19556.048126
Y1454	24.702022	-82.838608	0	23242.667233
Y2425	24.69242	-82.903646	0	27929.780873
Y1430	24.708719	-82.852406	0	24781.178585
Y1441	24.700342	-82.917898	0	29617.992386
Y1406	24.478853	-81.957971	0	4664.700087
Y1410	24.476077	-81.952584	0	4274.848243
Y2431	24.637815	-82.900644	0	24629.685196
Y2432	24.632545	-82.905125	0	24579.749572
Y1474	24.623056	-82.899713	0	23481.677485
Y3038	24.602393	-82.948687	0	26294.07999
Y1423	24.446781	-81.987152	0	1115.90549
Y1476	24.701692	-82.811636	0	21257.661091
Y1431	24.712057	-82.88398	0	27498.879169
Y1438	24.679424	-82.894358	0	26392.670802
Y1414	24.4735	-81.94992	0	3963.169448
Y1424	24.446569	-81.948382	0	978.773023
Y2376	24.51321	-81.95249	0	8369.161645
Y1152	25.821883	-80.097333	0	368.265737
Y1162	25.775883	-80.097683	0	594.870088
Y1386	24.511268	-81.967169	0	8279.774381
Y1259	25.122498	-80.297262	0	1316.241054
Y1155	25.803467	-80.106433	0	1372.212857
Y1256	25.1397	-80.284461	0	1553.314544
Y1153	25.810267	-80.109367	0	1638.746394
Y1260	25.122149	-80.283636	0	266.252634
Y1257	25.138865	-80.260579	0	485.872104
Y1384	24.518368	-81.99986	0	8459.363404
Y2437	24.631256	-82.842513	0	19295.746746
Y1216	25.358331	-80.189536	0	4447.640343
Y1264	25.077773	-80.335431	0	1409.485363
Y1261	25.113737	-80.30201	0	1055.437956
Y1266	25.057875	-80.327063	0	642.68551
Y1272	25.034041	-80.349	0	345.254179
Y1353	24.573109	-81.597111	0	7728.674879
Y3048	24.845491	-80.623925	0	157.521155
Y1290	24.956768	-80.543987	0	5340.885575
Y1289	24.956928	-80.535959	0	4782.147662
Y1294	24.948398	-80.547657	0	4852.531148
Y1219	25.343443	-80.190463	0	4034.071417
Y2223	25.230899	-80.2655	0	6020.196364
Y1244	25.216861	-80.264633	0	5308.062391
Y1221	25.331346	-80.180972	0	2751.168717
Y1222	25.330564	-80.178783	0	2518.380825
Y1215	25.362722	-80.164378	0	2113.552032
Y3042	25.01011	-80.37548	0	262.807035
Y1274	25.030522	-80.355735	0	101.568917
Y1271	25.039763	-80.370018	0	1644.160233
Y3056	26.713028	-80.005167	0	972.9436
Y2024	26.698508	-80.017711	0	43.021001
Y1026	26.719333	-80.018984	0	591.684005
Y2022	26.716652	-80.019116	0	468.470888
Y3049	24.895397	-80.572374	0	1539.165934
Y3050	24.878513	-80.570256	0	60.396775
Y3051	24.888295	-80.548795	0	564.024345
Y3052	24.98182	-80.421637	0	333.5529
Y3057	24.8323	-80.64075	0	381.715674
Y1275	25.017406	-80.365441	0	423.210491
Y1276	25.017161	-80.372315	0	53.693099
Y3043	25.05228	-80.3353	0	352.092658
Y2407	24.436313	-81.965538	0	21.752871
Y2433	24.615367	-82.926475	0	25132.31104
Y1150	25.831467	-80.110683	0	1616.495021
Y3058	25.8507	-80.0922	0	239.923472
Y3010	25.037273	-80.415602	0	4394.512627
Y3011	25.02163	-80.39648	0	1916.082884
Y1296	24.939607	-80.54889	0	4045.929734
Y1295	24.946467	-80.468819	0	185.869519
Y1293	24.95051	-80.462858	0	230.766077
Y3001	25.134287	-80.329548	0	4645.855337
Y3009	24.98733	-80.46446	0	2685.214295
Y1453	24.638382	-82.86071	0	21297.429469
Y1472	24.627498	-82.877838	0	22158.291658
Y2457	24.65542	-82.93598	0	28600.192321
Y2413	24.610736	-82.970349	0	28662.025048
Y1426	24.721847	-82.82235	0	23636.261878
Y1465	24.590957	-82.954446	0	26227.700763
Y2464	24.664191	-82.775397	0	15720.679522
Y1468	24.657817	-82.812324	0	18095.51376
Y1460	24.665181	-82.783671	0	16390.58037
Y2411	24.676823	-82.92149	0	28687.865102
Y3025	25.128966	-80.294322	0	1570.678476
Y1226	25.319084	-80.20752	0	4764.090245
Y1230	25.296764	-80.22387	0	5116.748658
Y1048	26.232194	-80.07917	0	788.592004
Y1054	26.216862	-80.081794	0	772.242383
Y1068	26.160065	-80.095245	0	1180.364374
Y1229	25.307327	-80.216917	0	4976.131525
Y1228	25.30937	-80.20139	0	3646.530547
Y1225	25.319322	-80.216824	0	5547.411216
Y1223	25.327143	-80.18052	0	2618.491764
Y1069	26.159809	-80.091879	0	843.278293
Y1220	25.340884	-80.191347	0	4048.13786
Y3007	24.63182	-81.09141	0	409.84395
Y3008	24.63991	-81.0667	0	445.16049
Y1070	26.156776	-80.090793	0	687.323124
Y3004	24.9354	-80.5495	0	3662.632044
Y3006	25.07793	-80.37773	0	4784.138555
Y1427	24.574269	-82.925526	0	22788.193557
Y1458	24.560794	-82.922673	0	21930.384882
Y1475	24.61599	-82.948211	0	27014.731139
Y1437	24.70216	-82.916937	0	29639.392629
Y1448	24.718957	-82.873705	0	27158.558004
Y1455	24.704028	-82.841622	0	23618.1998
Y1467	24.709355	-82.823281	0	22685.723314
Y1446	24.723774	-82.792551	0	21925.593822
Y2453	24.634586	-82.81449	0	16914.279692
Y1436	24.707412	-82.802784	0	21130.326341
Y2421	24.70027	-82.777069	0	18896.96014
Y1473	24.586051	-82.893884	0	20591.405927
Y2450	24.657628	-82.849968	0	21293.325575
Y1210	25.400336	-80.169476	0	3512.894659
Y1089	26.049997	-80.109086	0	1550.548528
Y1093	26.031808	-80.088236	0	666.540703
Y1212	25.394331	-80.165155	0	2916.535789
Y1083	26.086495	-80.097812	0	846.630292
Y1084	26.082392	-80.103897	0	1442.393963
Y1214	25.371794	-80.151731	0	1081.833202
Y1207	25.40849	-80.166132	0	3455.462774
Y1209	25.403807	-80.164096	0	3111.019863
Y1085	26.07361	-80.108866	0	1861.284155
Y1082	26.086864	-80.08481	0	452.116706
Y1091	26.042677	-80.093649	0	76.946929
Y1159	25.781917	-80.12105	0	2912.471461
Y1160	25.78055	-80.121133	0	2924.963761
Y1205	25.424007	-80.144039	0	1777.298991
Y3059	24.95625	-80.45735	0	300.651168
Y3053	24.922333	-80.5055	0	78.727981
Y3054	24.914017	-80.515217	0	115.153325
Y3055	24.985194	-80.417019	0	358.388255
Y1088	26.050383	-80.098588	0	519.444212
Y1087	26.061245	-80.103003	0	1138.906426
Y1090	26.044072	-80.100135	0	581.800773
Y1092	26.038677	-80.103675	0	897.751776
Y1224	25.319354	-80.183878	0	2711.636424
Y1227	25.311995	-80.217876	0	5258.049877
Y2245	25.07871	-80.376656	0	4742.558844
Y1471	24.595067	-82.974873	0	28291.716922
Y1483	24.601502	-82.986003	0	29614.790535
Y2238	25.134125	-80.329724	0	4648.475414
Y2447	24.640337	-82.852	0	20598.195154
Y2409	24.705563	-82.863188	0	25396.308764
Y1178	25.531118	-80.133944	0	3078.026626
Y1110	25.977708	-80.100142	0	383.395671
Y2434	24.640204	-82.829801	0	18575.238078
Y1197	25.449535	-80.124275	0	486.786505
Y1199	25.444984	-80.139729	0	1904.87483
Y1198	25.446339	-80.150176	0	2965.69974
Y1201	25.437119	-80.14696	0	2518.880741
Y1200	25.439179	-80.137201	0	1581.877221
Y2418	24.592877	-82.873835	0	19348.846845
Y1208	25.407249	-80.157827	0	2617.791696
Y1470	24.639477	-82.814986	0	17221.007114
Y1109	25.980912	-80.10711	0	1080.448252
Y1112	25.976824	-80.103145	0	688.129532
Y1435	24.59275	-82.881084	0	19930.510471
Y1111	25.97768	-80.095647	0	66.145424
Y1113	25.972567	-80.100001	0	390.853453
Y2202	25.349009	-80.189109	0	4083.428097
Y1118	25.964663	-80.107732	0	1175.186387
Y1196	25.45223	-80.184151	0	6440.201088
Y1193	25.4576	-80.153125	0	3501.398758
YMQ23-48	24.44585	-82.01021	0	744.675038
YMQ23-63	24.44447	-81.95454	0	840.609073
YMQ23-6	24.45453	-81.98585	0	1970.20927
YMQ23-7	24.47822	-82.01743	0	3672.368234
Y1194	25.456554	-80.147945	0	2967.852464
Y1195	25.452344	-80.147416	0	2827.831468
YMQ23-4	24.45835	-82.57834	0	2993.297738
YMQ23-3	24.43734	-82.61688	0	1329.189338
Y1063	26.173967	-80.080629	0	52.698177
YMQ23-14	24.52911	-82.5707	0	6096.602028
YMQ23-35	24.47056	-82.59806	0	2550.321708
YMQ23-23	24.44089	-82.37413	0	158.144653
YMQ23-11	24.432	-82.44391	0	281.032553
YMQ23-26	24.45348	-82.29401	0	180.184899
YMQ23-42	24.45498	-82.17336	0	535.04261
YMQ23-31	24.47666	-82.09169	0	2607.691532
YMQ23-16	24.50506	-82.30143	0	5417.419811
Y2426	24.676095	-82.820925	0	20017.800976
Y2461	24.665106	-82.855909	0	22230.242321
YMQ23-44	24.47484	-82.16978	0	1694.45334
YMQ23-46	24.4512	-82.08747	0	201.888578
YMQ23-47	24.48009	-82.1511	0	2533.913062
Y2149	25.779033	-80.112917	0	2108.493878
Y2030	26.608771	-80.023947	0	202.201079
Y2318	24.62715	-81.22955	0	3628.443521
Y2319	24.625007	-81.235465	0	3545.238058
Y2374	24.51403	-81.9253	0	8130.567911
Y1075	26.127957	-80.086491	0	22.089844
Y1064	26.172616	-80.08114	0	27.576911
Y2410	24.65643	-82.85453	0	21631.329928
Y1081	26.091955	-80.104769	0	1551.444125
Y1074	26.131117	-80.086466	0	32.977063
Y1077	26.117132	-80.088075	0	43.532543
Y1078	26.115781	-80.088586	0	2.060751
YMQ23-56	24.48299	-81.95882	0	5126.377644
YMQ23-52	24.45181	-81.95287	0	1637.249957
Y1027	26.70451	-80.029666	0	1280.05148
Y2456	24.681202	-82.786186	0	17841.651334
Y1330	24.682085	-80.972933	0	1450.162762
Y1433	24.589028	-82.903362	0	21581.19579
Y1456	24.678157	-82.917128	0	28358.94735
Y2273	24.95128	-80.53481	0	4265.685201
YMQ23-49	24.4633	-81.98397	0	2935.930587
YMQ23-55	24.47476	-82.08118	0	2436.574788
YMQ23-9	24.42501	-82.46384	0	813.000029
YMQ23-20	24.42868	-82.54236	0	985.833242
Y1002	27.158906	-80.143852	0	50747.008666
YMQ23-2	24.50271	-82.31048	0	5445.101272
YMQ23-34	24.46124	-82.26455	0	108.653854
YMQ23-29	24.44308	-82.34591	0	519.56777
YMQ23-61	24.44821	-82.56074	0	2653.988956
YMQ23-19	24.45658	-82.58872	0	1999.44536
YMQ23-13	24.52776	-82.57036	0	5949.820759
YMQ23-12	24.44746	-82.61051	0	279.259355
YMQ23-66	24.44964	-82.36244	0	574.703144
YMQ23-37	24.43262	-82.43807	0	284.262721
Y1095	26.030545	-80.102737	0	783.413457
Y1096	26.021971	-80.103302	0	829.324865
Y3046	24.60617	-82.97795	0	29109.123951
Y1341	24.618917	-81.380663	0	7172.401494
Y1131	25.925424	-80.114019	0	1740.08787
Y1346	24.594174	-81.375106	0	4401.140168
YMQ23-70	24.45597	-82.56596	0	2816.205272
YMQ23-8	24.43289	-82.46977	0	105.911066
Y1343	24.608305	-81.36344	0	5606.05155
Y1347	24.592633	-81.398366	0	4893.600182
Y1439	24.653793	-82.922125	0	27428.999291
YMQ23-18	24.49991	-82.31919	0	5327.288078
YMQ23-51	24.45606	-82.1902	0	627.068605
YMQ23-22	24.45295	-82.1421	0	327.709307
Y1348	24.588825	-81.390244	0	4311.798344
Y1457	24.597424	-82.958787	0	26940.106106
YMQ23-41	24.45886	-82.20629	0	422.359148
YMQ23-30	24.4793	-82.11885	0	2919.148766
YMQ23-43	24.45097	-82.09677	0	237.848101
YMQ23-58	24.45176	-82.59228	0	1402.933457
YMQ23-54	24.44609	-82.41616	0	995.225029
YMQ23-45	24.45855	-82.2276	0	608.447914
YMQ23-32	24.46532	-82.20272	0	327.932381
YMQ23-24	24.45439	-82.14775	0	218.688475
YMQ23-39	24.45255	-82.12327	0	69.070773
Y1300	24.896738	-80.616409	0	4237.365354
Y1303	24.864652	-80.584491	0	500.116291
Y1306	24.836692	-80.646053	0	296.386786
Y1477	24.611013	-82.95616	0	27422.641837
Y3045	24.61933	-82.91955	0	24812.513749
Y1463	24.58891	-82.94815	0	25555.185171
Y1459	24.630208	-82.859571	0	20810.866955
Y1478	24.610396	-82.926892	0	24861.184587
Y1445	24.718555	-82.833175	0	24114.226792
Y1434	24.713756	-82.892406	0	28294.858431
Y2446	24.669911	-82.820914	0	19592.774618
Y3062	26.714749	-80.017176	0	235.440488
Y1103	25.999832	-80.100473	0	493.61833
Y1086	26.065246	-80.092976	0	187.028037
Y1461	24.634636	-82.826102	0	17960.927558
Y1098	26.01476	-80.105356	0	1036.475208
Y1097	26.016083	-80.100349	0	535.489305
Y1316	24.733652	-80.811124	0	128.412095
Y1351	24.576451	-81.451589	0	4255.258938
Y1102	26.008411	-80.099176	0	416.679614
Y1314	24.747641	-80.76538	0	604.488636
Y1100	26.009706	-80.09756	0	259.861967
Y1466	24.652031	-82.907814	0	26231.768897
Y3063	26.704926	-80.016529	0	14.259476
Y3064	26.69834	-80.01701	0	28.021036
Y1450	24.60476	-82.94535	0	26128.384458
Y1480	24.593823	-82.916765	0	23017.762157
Y1452	24.630655	-82.931154	0	26502.87257
Y3061	26.49015	-80.03772	0	125.781535
Y2417	24.708125	-82.873543	0	26395.358556
Y1041	26.505915	-80.033849	0	374.673654
Y3047	24.72435	-82.81239	0	23193.465023
Y1125	25.946633	-80.112363	0	1622.489893
Y1030	26.65525	-80.022318	0	216.735154
Y1044	26.399953	-80.052278	0	174.86386
Y1031	26.642527	-80.020909	0	377.706456
Y1151	25.824733	-80.107717	0	1374.518675
Y1469	24.703947	-82.823296	0	22260.552931
Y1443	24.696109	-82.931174	0	30546.75422
Y1485	24.708684	-82.791587	0	20524.493419
Y1034	26.590529	-80.025174	0	270.06809
Y1116	25.967328	-80.10072	0	473.112607
Y1115	25.968186	-80.096615	0	62.076791
Y1126	25.942034	-80.10366	0	745.551135
Y1120	25.956994	-80.108789	0	1270.20334
Y2097	25.927695	-80.114722	0	1815.713429
Y1129	25.934821	-80.100468	0	412.52336
Y1033	26.600522	-80.024579	0	210.523334
Y1035	26.584858	-80.025656	0	271.2897
YMQ23-72	24.45042	-81.98044	0	1500.218142
Y1040	26.508617	-80.032823	0	464.906626
YMQ23-15	24.47985	-82.04082	0	3262.545665
YMQ23-1	24.43749	-82.61717	0	1296.166392
Y1332	24.661016	-81.107562	0	3985.675501
Y1317	24.721479	-80.925801	0	3513.367187
Y1144	25.857517	-80.088133	0	641.510992
Y1154	25.807567	-80.109933	0	1705.914373
Y1325	24.694307	-81.040172	0	5226.466474
Y1149	25.834133	-80.092217	0	247.411099
Y1164	25.771333	-80.090233	0	146.191307
Y1156	25.795817	-80.100533	0	807.317925
Y2452	24.598935	-82.974668	0	28456.178561
Y1065	26.171347	-80.094658	0	1286.526352
Y1058	26.200185	-80.085928	0	750.282793
Y1071	26.148303	-80.091334	0	717.386756
Y1059	26.192501	-80.084487	0	539.518129
Y1062	26.181231	-80.087076	0	674.238879
Y1163	25.773183	-80.089217	0	252.194737
Y1167	25.67905	-80.0962	0	393.761671
Y1428	24.646938	-82.856799	0	21350.91228
Y1169	25.642983	-80.10015	0	652.231764
Y1158	25.78545	-80.108083	0	1596.46845
Y1161	25.776617	-80.093433	0	166.50868
Y1168	25.670283	-80.099633	0	727.290158
Y1157	25.78765	-80.116083	0	2391.360421
Y1326	24.693304	-81.020787	0	4244.930861
Y1165	25.736267	-80.114883	0	2308.24958
Y1148	25.847583	-80.095633	0	94.780614
Y1147	25.851367	-80.107057	0	1250.797697
Y1143	25.86625	-80.109467	0	1472.676005
Y1146	25.853167	-80.105083	0	1058.329946
Y1141	25.876217	-80.1078	0	1305.350553
Y1145	25.857283	-80.109033	0	1453.600587
Y1166	25.68875	-80.0966	0	434.552713
Y1127	25.939799	-80.102427	0	620.981508
Y1139	25.890833	-80.099183	0	397.089703
Y1130	25.926757	-80.110514	0	1392.230583
Y1462	24.586526	-82.957628	0	26309.379298
Y1137	25.910017	-80.103367	0	627.801874
Y1136	25.910483	-80.107667	0	1058.14754
Y1140	25.889733	-80.107833	0	1272.399877
Y1449	24.587022	-82.919129	0	22850.434317
Y2448	24.659733	-82.814892	0	18430.504204
Y2436	24.670453	-82.909123	0	27253.315001
YMQ23-38	24.43826	-82.41137	0	114.196478
YMQ23-10	24.41917	-82.47943	0	1067.141834
Y2428	24.603804	-82.948022	0	26311.411273
Y3005	24.99308	-80.46524	0	3257.385849
Y1269	25.044604	-80.406069	0	4607.293267
Y1442	24.567552	-82.923769	0	22320.668886
Y1128	25.939719	-80.089446	0	679.334929
Y1121	25.955998	-80.093815	0	230.886821
Y1123	25.953816	-80.105817	0	966.564212
YMQ23-28	24.45922	-82.25597	0	586.174829
YMQ23-57	24.50277	-82.29808	0	5096.686437
Y1191	25.463196	-80.128375	0	1341.728525
Y1192	25.462411	-80.14586	0	2956.884762
Y1187	25.478133	-80.148519	0	3607.281291
Y1190	25.465032	-80.155994	0	4016.31857
Y1188	25.476893	-80.141032	0	2850.079261
Y1184	25.488817	-80.109287	0	114.984532
Y1117	25.967297	-80.095726	0	27.015413
Y1185	25.486373	-80.151561	0	4027.433795
Y1183	25.501192	-80.13953	0	3149.319138
Y1181	25.514452	-80.124331	0	1856.406907
Y1204	25.424906	-80.143068	0	1720.175005
Y1206	25.409023	-80.163758	0	3246.041463
Y1202	25.436577	-80.13155	0	974.639543
Y1482	24.624188	-82.834759	0	18248.449465
Y1042	26.497742	-80.03687	0	142.527626
Y1451	24.611745	-82.962521	0	28022.392852
Y1043	26.425216	-80.049564	0	563.414568
Y1124	25.953738	-80.093333	0	283.684888
Y1122	25.955133	-80.099814	0	368.566727
Y1328	24.688638	-81.03623	0	4493.092067
YMQ23-27	24.45817	-82.16579	0	74.230532
YMQ23-73	24.47318	-82.02544	0	2837.008274
YMQ23-36	24.47469	-82.15716	0	1857.966568
Y1073	26.136559	-80.090425	0	519.837292
Y1076	26.120339	-80.095551	0	730.857397
Y1135	25.918606	-80.106582	0	977.648862
Y1133	25.920891	-80.111058	0	1432.972873
Y1321	24.713215	-80.972845	0	4655.374654
YMQ23-33	24.46832	-82.04002	0	1994.356642
YMQ23-40	24.47601	-82.20581	0	1462.593953
Y2454	24.609187	-82.873842	0	20491.739535
Y1282	25.007207	-80.429811	0	2317.821648
Y2442	24.700188	-82.832412	0	22641.174895
Y1479	24.67028	-82.892027	0	25701.050971
Y1273	25.031783	-80.382071	0	1885.752586
Y1292	24.950852	-80.554364	0	5404.435287
Y1291	24.953482	-80.548103	0	5362.998359
Y1297	24.938758	-80.491385	0	440.077141
Y1301	24.896626	-80.544725	0	116.943838
Y1299	24.903587	-80.550152	0	822.653538
Y1302	24.887316	-80.562716	0	256.282118
Y1311	24.774405	-80.740565	0	706.143076
Y1310	24.778596	-80.735328	0	866.346614
Y1305	24.836788	-80.726193	0	5527.163518
Y1108	25.982198	-80.096112	0	18.323108
Y1119	25.959267	-80.111269	0	1522.006528
Y1107	25.985908	-80.112068	0	1584.595739
Y2322	24.61494	-81.393075	0	7174.571661
Y1134	25.919512	-80.107074	0	1030.645661
Y1132	25.921767	-80.106558	0	984.037354
Y1105	25.991671	-80.09504	0	103.483886
Y1106	25.986811	-80.112061	0	1583.9737
Y1039	26.523441	-80.033158	0	336.340646
Y1036	26.57132	-80.026273	0	261.660309
Y1327	24.68991	-81.029962	0	4305.325925
Y1333	24.652135	-81.025861	0	349.682728
Y1315	24.73763	-80.899276	0	4255.140565
Y2313	24.664491	-81.075356	0	3274.350084
Y1329	24.684363	-81.047441	0	4472.215043
Y1331	24.667395	-81.066333	0	3184.14955
Y1319	24.717523	-80.960544	0	4653.999633
Y2304	24.710477	-80.948574	0	3372.121007
