sample,sample_uid,PC1,PC2,PC3,PC4,PC5,PC6,PC7,PC8,PC9,PC10,PC11,PC12,PC13,PC14,PC15,PC16,PC17,PC18,PC19,PC20,PC21,PC22,PC23,PC24,PC25,PC26,PC27,PC28,PC29,PC30,PC31,PC32,PC33,PC34,PC35,PC36,PC37,PC38,PC39,PC40,PC41,PC42,PC43,PC44,PC45,PC46,PC47,PC48,PC49,PC50,PC51,PC52,PC53,PC54,PC55,PC56,PC57,PC58
KL-33,201672,-0.06906021324392331,-0.1208411875857209,0.03715985284486931,0.022544156254985973,0.036061306441449614,0.016284824772640996,-0.011604473952012657,0.003203665125009743,-0.0009095693885188406,-0.006072833836191612,0.0025511899674558634,0.02834445109527285,0.018561705820463386,-0.0033267873625948442,0.018087079198253458,-0.004604091551014403,-0.004987480057575834,-0.002582180083563574,-0.0037836639872314264,-0.008607159360598221,-0.008061320914118524,-0.0034797923716316957,0.0005586291433731363,-0.004378720951301794,0.0009007018426029259,-0.010200302853617902,-2.2185432426225644e-05,-0.007108961104643283,0.001140196246431304,0.0015558142038727826,0.0012673675383373236,0.0001639127723090141,-0.001165710205958984,0.0004243447993104049,0.00038181349031522803,-0.00043321142095126877,2.9470589790185383e-05,-8.698372487810369e-05,-0.0002817971229815662,3.405213858904965e-05,-8.996415906512681e-05,3.962011381883904e-06,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
KL-45,201676,-0.036225278893573694,-0.08297158561463584,0.00659527533965134,0.015999971723312984,-0.000990220320633947,-0.0009644218894540511,-0.001440227132640193,0.002868717935781894,0.007850069430517996,-0.029311874130975725,-0.00553679959607827,0.007669679479082183,-0.00044052636857345735,-0.008589491294728305,-0.011150267142857334,0.011637337648802662,0.00726939311683212,-0.0003417005563023939,0.0046352034900530095,0.005932181399038877,0.010301193817357711,-0.008140117096573408,-0.003573543319348954,0.0034784215621034556,-0.0026043728737359237,0.002757398916369202,0.007633266416524081,0.0017983281033551726,-0.008879056261541347,0.0009916756050780775,0.004026041366988628,-0.001248700834766115,-0.005319433819274235,-0.0013696280777041982,1.2303039450979781e-05,-0.0002210567364182177,-0.00022920292664768466,-0.0003840847152134552,-0.0001551495006504806,-7.000987341513847e-05,-3.746314893954128e-05,-3.8464779906142e-06,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CR-26,201419,-0.12488711993915244,0.11171911457949228,0.016125557732045916,0.06555313398833655,-0.023008945004805922,-0.02340326948570559,-0.031111855688389266,-0.043023386998515954,-0.00011395471225322187,3.808484014784098e-05,0.00018246538059431364,-0.00116349291349205,0.0023707847300956583,-0.007430353303566489,-0.004456458572579369,-0.00549785551471809,-0.001245642167924677,-0.0025173095227230416,0.00039839423924423856,-0.0010813291795669475,0.003076567068071273,-0.0015924011916668688,0.003966325616070559,0.010288667311304006,0.012502381666248081,-0.0020577312594897545,0.0030680926271777643,0.000973209775639927,0.004781026785881518,-0.00307318974683223,0.0010974074821331118,6.77884093129463e-05,-0.0009315854472840406,-1.854485378387176e-05,-0.0001915143633796299,-7.906970560587218e-05,3.89844238945895e-05,-5.108878636849157e-06,-6.442804446364677e-05,2.038782144673763e-05,-1.605738852863126e-05,1.085819468671182e-06,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Tri-59,201624,0.01498809430511551,-0.01191053766892702,-0.1485910399624157,-0.01394982375525574,0.032957339523483724,-0.042191753496952734,0.005058504669637862,-0.0018718040323698856,-0.01127386247718771,-0.0021458696900376797,-0.003530649259202751,0.0007877423190311355,-0.0062121087685540815,0.0005846126190929927,0.0022894568953319076,-0.0015959029065195074,-0.004027464976057687,0.0011200820007016411,0.001523977264732124,0.0009641288228941429,0.002226827571321715,0.0014686745833247172,-0.002717818534196175,-0.0003725568821111393,0.00031471952763557546,-0.0003714631126279113,-0.0021290195072899655,0.0003299707759127351,-0.0008747129344769293,-0.0021367864042629073,-0.0006403120628174301,0.0018765496534505917,0.0013352048474233615,0.0015661128879197322,0.0010261218220821472,-0.0026057930136222027,0.0004405993473996692,0.0004300082858816144,-0.0005803064472867986,5.100359567080384e-05,-0.00031882033236430783,3.382676782935269e-05,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Tri-29,201591,0.012464786728470716,-0.007736211557048922,-0.116288098325616,-0.008506275223209037,0.027547672909988274,-0.03574809132909624,0.014533182313678285,-0.007714410362955555,-0.009976239713040418,-0.004696822840672552,-0.006720700209187468,0.0042001884647180025,-0.005002684194722396,0.0009590549284829433,0.0003319530885319986,-0.0027745206839994672,0.0011803646910079557,-0.0006130653585341768,-0.004925111072267041,-0.0009147203599523457,-0.00284015266211879,0.0009954151388546653,0.0027537977911832635,-0.00033433370083898784,-0.00024511547285329077,-5.735642474905686e-06,0.0014145051474200396,-0.0003224243079443721,0.0014592208796375958,0.0021426634597931007,0.000677932251214982,-0.002493175159847504,-0.001827892544270658,-0.001922133436095473,-0.001326724558667057,0.003305277409216033,-0.0006549555639396408,-0.0005363032452217079,0.000782455005433872,-2.5207461531099516e-05,0.0004145005038993857,-4.700750792318313e-05,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CR-10,201414,-0.005082927869017685,-0.024108235972683786,-0.006086115115934426,-0.0020723459096584195,-0.010742136897251323,-0.01552630179914643,-0.0013111761806161406,0.003030538732747523,0.002197004386128564,0.0059004300555494,0.005244570619611269,0.0006887421859706314,-0.0038218410686833215,-0.00030995939412312693,-0.0002583218287682276,-0.0017480801158806947,0.0005071520903630097,-0.0006561186701355873,-0.006214083531535686,-0.003677128182287132,0.000725335584978821,0.0029303859599103662,-0.005563175395411102,-0.0005505759417538216,-0.0035703030034117994,-0.0016885832518309491,0.006978587748209889,0.004510678391169195,0.0017767977458901126,-0.005076590043036411,0.0031873211256900438,-0.0031987232175572323,0.004725122903350462,-0.0038713560279984086,-3.1158396847788106e-06,-0.0013043277716333244,0.0007413391619553707,-0.001323470904099284,-3.258053117745914e-05,-8.126894492099328e-05,-0.00029591961054936227,5.5604120367036525e-06,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CR-18,201422,0.007202590420031355,-0.0007871712200654897,-0.047923202821324604,0.004481380475903355,-0.00688191984186259,0.02407023985563491,-0.03252165253831898,0.01940349483320588,0.012407843477906817,0.00914400178618622,0.011693755256889975,-0.012597233425854629,0.0002966064496881824,0.0033816404403651103,-0.0017074312134191336,0.003466367152014341,-0.0127319518263333,0.006214730415655551,-0.0013403107863505799,0.01044699606737169,0.01201895237509821,-0.011209746570052097,-0.0023095830247994806,0.005524360728558661,-0.006079801003878768,-0.0015870074675576936,-0.0017260692419074474,0.002407621811480093,-0.0022970176150792056,-0.002742728056302381,-0.00048053204627951856,0.004437206590611048,0.000626174885239446,0.0012739174721747805,0.00034983126068629643,0.0009802141649762556,-0.000513611326764068,-7.199366776827522e-05,-0.0002469779770336636,-3.213014682074549e-05,-7.79397926192727e-05,3.2820667212918166e-06,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CR-55,201444,0.10979906164020163,0.01943437971722351,0.020205427676843024,0.00111711458666183,0.0036784711986239537,-0.0012800256944760096,0.0013156553714008317,-0.0006088943885468655,-0.006352595734931433,-0.0013568958575261364,-0.00918551735507817,-0.005562341275824336,0.007922748034213653,0.0025763211747345575,0.0038628467293527753,-0.0006279168513412909,-0.0023453254417656125,0.0004800871500818044,0.000536079582008378,-0.001585899965985277,0.006828409217012934,-0.0017916069020276141,0.0008475340032902633,-0.005676703590289878,0.002438432220280062,-0.00018037586838643948,0.0006921891490241817,0.00023138065568288396,0.001573073419116531,0.0025679091722059836,0.00044831629779640324,0.00016241234551982213,0.0007538026962385517,-0.003381721344139922,-0.0033492006331389745,0.002406644802085147,-0.0014627435851824677,0.0014388432137101503,-0.00151166667372113,-0.0006508300390209637,-0.0004975294553844061,9.38837914262913e-05,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CR-57,201454,-0.025721553007311725,-0.07390419385781521,0.0015273574091276701,0.015364295813891668,-0.004203452835038407,-0.002625103650854283,-0.0032682643734434857,0.0046518769386165336,0.015584140540852054,-0.020681153192711178,0.0032883622435416495,0.0001365254563175309,0.0047568568929762575,-0.0033533122430438474,0.0012677625917731031,0.003438775057150417,-0.006585787556263738,0.0022361582382176394,-0.001129699353330476,0.005335183157399267,0.003968339756244103,-0.0024809240747509067,-0.0022650488925061627,0.003840340502560577,-0.002581892987134903,-0.007813121105744066,-2.1977934865411148e-05,-0.0008251616067918165,0.005416918749127197,0.003616637486848962,-0.0007496466576484124,-0.002358175290852919,0.004019388181825307,0.0004032572580070366,8.525762562579978e-05,-2.84932062937065e-05,0.00037134310252862697,0.00015115017956511374,0.000467706254602006,8.182794320991347e-06,2.6439786653055913e-05,-9.40317597190487e-06,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
KL-89,201737,0.10635577105087779,0.018986165554185835,0.02038590472934491,0.001387814617305352,0.00270340985398453,-0.0011246119185642453,0.0005881185209306141,2.9399813275389962e-05,-0.004947648118942827,-0.00023729113102987777,-0.009606977758171186,-0.0030572013052265136,0.005755303378495207,0.0015737542957171512,0.003040938856453698,-0.0005919705591742396,-0.0017202365443562684,0.0005013472798826404,-0.0013695731797649122,-0.002307770800234119,0.0012486288465557876,-0.0022283104041788053,-0.006623324226595269,0.0015124364384118145,0.0020184212645294832,0.003026323133780773,-0.0013408601451826293,-0.001152487272556127,0.0011475662087080563,0.002236029285875251,0.00034059677960199584,7.022870540571387e-05,-0.0008463926817151101,0.0012938905536112356,0.002939696969697192,4.071165781444272e-05,0.00020329099452242295,-0.00027017437551078027,-0.00036082255435247664,0.00042156510246002684,-0.0007869580509766054,-8.202176670336398e-05,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
KL-86,201745,0.10442721659156451,0.018556566308013972,0.019135130621656733,0.001078614640990454,0.003153021220765532,-0.002159350868041606,0.0008522381844650096,-0.00024781816624759346,-0.007665028221326905,-0.0016466271629578572,-0.00814042635587917,-0.004478222825197727,0.004767128871942566,0.0018246867522928546,0.0017946121693128867,-0.0006292817644204506,-0.0007372573545627049,0.00021062288201441633,-0.0007566968704193273,-0.00016089390159806683,-0.0031385510233243536,0.0012102773435015185,-0.003161588709849261,0.005411541873804612,-0.000981791276992518,-0.0022758976687878053,-0.0017374308647856414,-0.002775006914807946,-0.0016939925266849123,-0.0008582245697203144,-0.0012113382299428997,-0.001577818696645009,-0.0003200617707076792,0.00025504444840260395,0.0013125230398446362,-0.0009799624775415632,-0.005308108980884835,-0.0013684708843826874,0.0002337286729728616,-0.0003887848309206571,0.00021863612908540754,3.7105956757322536e-05,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
KL-90,201746,0.108011537039212,0.01921049139744457,0.020806680916649105,0.0014014308348190164,0.0027857642115500375,-0.0010967148941341425,0.0005679986851622728,8.226090633395475e-05,-0.004833320977526642,-0.000360378731771863,-0.010004504525560495,-0.0039104457752634405,0.007426481960875933,0.0017027346163776844,0.003845077979701182,-0.0004706437883341378,-0.0020990240127053083,0.00037703324791820905,0.0005677719574690151,-0.00046381711697265145,0.00397538784375351,-0.00014371472201125314,0.0005706329640195838,-0.0013621605920052814,0.0005560675754624861,-0.0007196475043216037,0.0002629933398846458,-0.0003525113243151328,-0.0019071945530314102,-0.0023908961432703704,-0.00280649476018852,-0.002824508811626515,-0.00032365989727351787,-0.00030109102272858,-0.0007248079938061735,-0.0008009491801811719,-6.058451850505179e-06,0.00196843707376026,-0.0003567447508170486,0.0015257320058052724,-0.0003684853374136045,-0.00017967144572257753,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
KL-91,201750,0.09209897065036067,-0.03139971428754374,0.04922779982188985,-0.00886017033466202,-0.01706449288685782,-0.037766337426472264,-0.010974560509365022,0.011694514212859792,-0.017742956285340873,-0.003114764469602881,-0.001790873395112855,-0.010174450139707119,0.006641825026544168,-0.002044080717468985,-0.0014591594957256606,0.001381801838032786,0.0030729087040364247,-0.0020671528394839776,0.0055061003596900675,0.010909605724277488,-0.00681672095873109,0.00821993559096627,0.016421810645539797,0.0019564688821066675,-0.005139082522447969,-0.0026546246353018367,0.0011795122908889164,0.0028636695929533935,0.0012468820518007364,0.0007289580821422499,0.0022812884950077195,0.001893763403829969,-0.00015104117910655723,0.00020528170868439811,0.00033183458776911185,0.0002144100461640531,-0.00015987468453047268,6.0260491987883006e-05,-0.0001764831312003916,2.118131788683331e-05,-9.916175789080298e-05,-3.3478185886255004e-06,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
KL-103,201758,0.16478062588396652,0.028252601969409083,0.03315563265894291,0.0015990835516059856,0.008582533659856378,0.01351366413436553,0.010324796188431174,-0.009147387811791712,0.021605338826610487,0.0015218922675679048,0.019401069255505304,0.010320092520472357,-0.011591917739966474,-0.001933195571224399,-0.0010026516746271727,5.3032577233198114e-06,-0.0023810354388601445,0.0006159209647619751,0.0031450254054157414,0.00041821008952444577,0.009508837351486514,0.00011422046526540975,0.005740292212764022,-0.009331091485778082,0.0013469557775277069,-0.001607833312679484,0.0023134252265839352,0.0008538953197032516,-0.0019291794265628849,-0.005143483368258668,-0.0038819592647723012,-0.003498710832640642,0.00019559131590495772,-0.00045744645130091084,-0.001336398877453445,-0.000918518875482987,-0.0006266766365762825,0.0002364153999360479,0.00016590956082727443,5.983339864494401e-05,0.0001526014955577016,2.6196523472375713e-06,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
KL-115,201761,0.10980017952509921,0.019151579753653402,0.020799637387914276,0.0011903054286538607,0.0022211738671763675,-0.0017846532499057792,-0.0001997674912195317,0.0007750472237873071,-0.006782472336170403,-0.00027572629524469356,-0.012293000502435663,-0.00561261987238231,0.010119949407391486,0.0019469752893577538,0.004014327745334226,-0.00024894397880028855,-0.0011643238541967857,0.00010272753457030208,-0.00026054328821426595,-0.000550333120902031,-0.00017774686499131631,-0.001231334062430598,-0.004405767294217762,0.006505823570338689,-0.0002746118910528244,0.00036829703151898313,-0.0016750008660673483,-0.0023061772365111795,-0.002775140861619342,0.005463161972177936,0.004506548079961231,0.006973612463351009,0.0033395455267110825,-0.0011593006718077445,-0.0034589550953210836,-0.0018735332813432186,0.0010539368895075832,0.00010150818052833091,0.0007525229622072486,0.00014650041235427864,0.0005754455043069788,-5.458730186666717e-07,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
KL-104,201762,0.11056802965440758,0.01940378133414705,0.021483740624508137,0.0012851027918549624,0.002575765566340007,-0.0017840823168807289,0.00018037155833567695,0.0005398635890095895,-0.005185241724843319,-0.0004580984955459396,-0.010611032455257987,-0.005462333923705382,0.009853839048755388,0.0017071972448794235,0.004616115873991123,-0.00018645173409695875,-0.0021496429451341934,8.90374045988765e-05,0.0030522177944023476,0.002547699115778413,0.006704674470167405,0.00253945119324923,0.01182823788863614,-0.006315197137411793,-0.0015764561612426316,-0.002845406348165485,0.0031010535619757544,0.004245544492053893,0.0003452069168754704,-0.0014751226677089428,0.0016541807755880672,0.0013039014874527378,0.00041666446158597026,0.002007027628648015,0.0005864559505370096,-0.001337620101920611,0.0006329525347644887,-0.001434889819451747,0.0006640268328155295,-7.16219677770117e-05,4.483730605148604e-05,-1.1881947927656168e-05,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
KL-107,201765,0.10942027458733102,0.019464914861336658,0.021104723060891464,0.0014518560436941282,0.002947916423881815,-0.0008139927235580931,0.0007577535370337487,-4.944523804458995e-05,-0.004278412940497471,-8.039729563291453e-05,-0.010340286593354408,-0.00397429455107175,0.008014832203267203,0.0019655878985483017,0.004427047241404393,-0.0005333634799721103,-0.0027068668069276294,0.0007011624356559058,0.00014643383092642374,-0.0021816149401381905,0.007729297881045204,-0.0028081768435110994,-0.0009027171221727787,-0.006262804422878083,0.003127400720005334,0.002508135372790178,0.0010476517582363827,0.0014069223897339488,0.001898533236006614,0.00044012293220894793,-0.0013673945137336742,-0.002408179751317091,-0.001024420905060018,0.001108259732793319,0.002805504535941724,0.000673245633894817,0.0011073226233219307,-0.000916294346581962,0.0007544083310383642,-0.000667007605224412,0.0007501751989277993,9.290759722038617e-05,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
KL-108,201766,0.14809863725337616,0.02538140695222601,0.02613678889784425,0.0001042843020898711,0.008811194516748826,0.006548381540990085,0.009086421999615527,-0.00774528361898955,0.016039589332995385,0.0006160121006376319,0.01717763104253998,0.011893868490055354,-0.015910277698612182,-0.0015730283361971424,-0.0033476669318875337,-0.0006979755250036675,-0.0013317192867202156,0.0006332109212570248,-0.003537092562240104,-0.003837769127987512,0.001588123625815391,-0.002960677987600712,-0.002544616383555214,-0.004050185882533851,0.0012709754516677704,0.006266294393737718,-0.0010496892428878228,0.0023499540865345235,0.007045641753085452,0.0056535574534972875,0.004570927917205802,0.003861635650708166,-0.0010601201202025655,0.0004214496708893304,0.0011668764754824389,0.0011758068842061382,0.0015423118933041893,-0.00011214383146876449,-0.00016926802532989558,8.647812137481457e-06,-0.00010203793328681454,-8.336887360304154e-06,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
KL-118,201774,0.13944505758117512,0.023484692755943063,0.028200052193928203,0.0004270433172102476,0.005996707876551506,0.00913915187146542,0.0066742069603620184,-0.006612969063016089,0.012601296306726063,-0.0012957369222650389,0.02295043661036458,0.012641015614283248,-0.02297446006518805,-0.003985935008684826,-0.008918622272211017,-0.0003550436986172405,0.0044593027657115775,-0.0006063409170809242,-0.002075655866186566,0.0037114038764072973,-0.016125076321205637,0.004771724087553604,-0.0032260667722060704,0.009556989987999975,-0.0022743383075583957,-0.0012825039313975556,-0.0010590422081274361,-0.0008892749992331301,-0.0007093972588669791,0.0002947116006187329,0.0007586063787511695,0.0006035583171437729,0.0006357550125395973,0.0001886104384108312,-0.0002044351501681075,-0.000828210173875527,-0.0014019626491362305,-8.142055230856394e-05,1.6209493934848314e-05,3.5983275709699026e-05,-8.172093509952554e-06,-2.454483777833052e-06,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CR-20,201424,0.0049351920544053055,0.002421758509250488,-0.029453905422860766,0.004202137845271994,-0.0047341597295214935,0.006731145523207229,0.005652834935124505,-0.0035468430806680847,0.00943689125062233,0.0038874060444916915,0.002678251483891687,-0.0019389221190792161,0.006876838449073042,-0.0001981939091573707,0.0009204714330873786,0.0013909348167422306,0.0005394935685367829,0.00014036402709108423,0.01187045424222454,-0.008885286106630272,-0.0029976642598948215,-0.001402812594862892,0.0004708713605621765,0.0016091142763690793,-0.0009804607293319766,-0.00046654418414227207,-0.004203834009035862,0.0034968631346013967,-0.00035569120842236763,0.00014622848335426068,0.0015344193870629411,-0.0012451427056098183,-0.00015711669541190458,0.0018726968095809,-0.0007379341862695877,3.122998304651416e-06,-0.0002642586554481935,0.00019922501946687365,0.00010154784693157155,4.507638127692064e-06,-0.0006770155545203068,0.00032449018260092085,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CR-43,201432,0.004702241177905721,0.0030206227835809178,-0.0271744639383062,0.004317583635368835,-0.003070036048187378,0.005247701298556962,0.005186354636121284,-0.0032104730107375434,0.007951515068048413,0.0028323200234142234,0.0021538125788941732,-0.0011952518065931025,0.004793954755395565,-0.00014110452778509508,0.0008345522809753331,0.0007620284760535186,-0.0003428641556760895,0.00048158286629534594,0.009833372361908885,-0.0068702166611775955,-0.00238400873515527,-0.0008350985199732001,-1.4525023581854408e-05,0.001084308333202182,-0.0006406025800855318,-0.00042462059070833957,-0.0035471133975851802,0.002837354879117116,0.0003357746337421104,-0.00017148131787739028,0.0009203625469351591,-0.0010615515887537194,-0.00014533819682228643,0.0013218688124743817,-0.0005688322184602137,-0.0009361103492037617,0.00010817151120086314,0.0006756257354686386,-0.001019706628900801,-0.0017032707591439719,-0.00014321894910251004,-0.0003075306228190208,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CR-36,201439,0.004937783230244808,0.002401644771001708,-0.029463298571688994,0.00427267024012573,-0.004711085988085338,0.006620110706748384,0.005506172124701304,-0.0034102011136490757,0.009722044443267809,0.003966429636506142,0.0031454682361368043,-0.001998428661504144,0.00731077790844638,-0.00036030989458547445,0.0009236202496517362,0.0015332252926212485,0.0011076889771539907,-0.0002371196820342032,0.010177231578889542,-0.007788293724644672,-0.002892514345437011,-0.0007219073437049712,-0.00028295552109641763,0.00114394458191732,-0.0004372097604036812,-0.0018148868880874605,-0.004540675131440711,0.005260414834712742,-2.1066340179688327e-05,0.0003284771274847229,0.0017424814074493684,-0.002104464281117936,0.00039932932117638505,-0.001014671603031897,0.0004270787046838842,-0.0006010127789960123,0.0004863773150582127,-0.001062485418979807,-0.00297267248040099,0.0007292388448451451,0.0009135646470875104,6.908581040009997e-05,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CR-41,201441,0.11350566641476627,0.019783495023863906,0.020948637863871605,0.0009496737478366023,0.0037683741578611553,-0.0002564243780845252,0.0021740093503717604,-0.0015375680726215726,-0.003859062675271704,-0.0015121464397301668,-0.0023214519062652083,-0.0021501054224780584,0.0009041721708094408,0.0007860266632860978,-1.1097671757684632e-05,-0.00032815750744270063,0.00023520623484448374,-0.00012054837811603105,5.292135452493693e-05,0.00191760427027948,-0.007227331459401156,0.0038976374635866194,-0.0008632064037605874,0.010815912750610876,-0.004719072825627616,-0.005949199632853484,-0.002811506702581354,-0.005052306150342863,-0.006153079320557701,-0.005921959177451398,-0.0033502725413815776,-0.0021159862654132984,-0.001557158189243508,-0.0004648445596201179,0.0003938979481196221,0.002519789377551889,0.004061439508054388,0.00022055327833667238,-0.0001802573551926047,-0.0004588193024708351,-3.44076385451875e-07,5.630106780759491e-05,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CR-54,201443,0.004805827178612814,0.0028170031682760318,-0.026890010122645157,0.0048440161932718825,-0.004387096726025238,0.006973162780501604,0.004880884734042516,-0.0029356822176733743,0.008815405180285582,0.003636293390122013,0.0030478772992759452,-0.0018292792913403777,0.005717345850504366,-0.001011877556199193,0.0010105169657628704,0.0014609603066745897,3.353237280785967e-06,-0.0006878468951980816,0.010578745280608329,-0.00818510585396706,-0.0021819939959667025,-0.0016984654963619168,0.0007227489566010254,0.0015655463045395666,-0.001084987819224291,2.824113457038619e-06,-0.003068282788207015,0.0026599417281343535,-0.0008189518950873099,0.0009700032050566363,0.0009533548809961437,-0.0012985449259787472,0.0004239610808260014,0.001446505069907483,-0.0015913640325006763,0.0032948779590170783,-0.0004544372884733473,-0.0022101858696368885,0.0014275137895924093,0.0008606088322169383,-0.00037025707538523926,-0.00012870058375991008,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Tri-51,201605,-0.009225679172358347,-0.04046456430602302,-0.007596684264598141,-0.0005699470230985389,-0.01727156307488138,-0.015363061727420602,-0.004618811529116051,0.005780061747608257,0.004856255757178021,0.002516547216064182,0.010554897521298076,3.53966394795769e-06,0.003373398318720356,-0.0028895927308493032,7.553708271497905e-05,-0.0011361812852171852,0.00293202539182648,-0.0011208568885926308,0.0017216482139767839,0.009955277924432265,-0.007369846029353292,-0.008423795827638664,0.00925252311578944,-0.002997225221850157,0.004626164037524683,0.00741862203929135,-0.0033349538307951175,-0.006935790650465972,-0.00111234004189612,-0.0005983518240040258,0.0022210230286753975,-0.0016294836561644933,0.002138519284226998,0.0002716440275954486,0.00031867807197633546,0.0004896306779388775,-0.000241914505535097,0.0007466878222493927,0.0002495296582260044,-1.6914492977689843e-05,6.779201273415053e-05,1.2360464018593943e-05,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
KL-422,201716,-0.013403201886686374,-0.042811538672884036,0.0018863904094316183,0.006264744936982643,-0.007198000879905926,-0.01018392548521288,0.0004550236624639294,0.0018553170157120796,-0.002129862837027105,-0.010130875392000686,-0.0007993025099884373,-0.0034206690110391235,-0.00620731482852426,0.0032677368181812374,-0.0017365681471740817,6.71556003470542e-05,-0.009162625190176212,0.0015513641145550481,-0.0004773334479828556,-0.0037880904387949115,-0.0022181332114301062,0.013316414755054745,0.002797324400731144,0.0021023301590002903,0.0004504828014438312,0.007336252063415726,0.0006259113496554387,-0.0011199853023158763,0.0007128000785951309,0.003836692847743379,0.0010780268277781283,-0.0035129174413400855,-0.003951500102165928,0.002958000771237054,-0.001141841566299179,-0.0012602337338739201,0.00030015731089701815,0.0007699029062338319,-0.0002930655261439537,8.3977947438106e-05,5.334868663565695e-05,3.207630106285094e-05,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
KL-110,201767,0.08805464229702499,-0.02491146512290474,0.04642039987841863,-0.010912971488437208,-0.020947728821996806,-0.03203151991042598,-0.00795981127590151,0.008894888342547105,-0.01859074290508834,0.006785464306542638,-0.009814126420686058,-0.004382492243754407,0.0030193633060970762,0.00031970773351651887,-0.0019875381038141123,0.00017170235662442178,0.0019377773497260057,0.0010688343582450402,-0.006662722278469217,-0.006562212752874783,-0.003465132309873203,-0.009293042995160587,-0.01726245022689588,0.0021335804675112167,0.0030772427158458084,0.005252160494705763,-0.0001855022043161234,0.00018679296247743743,0.0007172959057271778,-0.0009720003851584875,-0.0017960563761480158,-0.002296789472563448,-0.0005152826477847629,0.000348381076017449,5.485982059766697e-05,-0.00015351809292692004,6.220230478479332e-05,4.327589520595247e-05,9.664474259577984e-05,-8.605065304209714e-06,5.243221018195133e-05,3.6597931755770454e-06,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
