sample,sample_uid,PC1,PC2,PC3,PC4,PC5,PC6,PC7,PC8,PC9,PC10,PC11,PC12,PC13,PC14,PC15,PC16,PC17,PC18,PC19,PC20,PC21,PC22,PC23,PC24,PC25,PC26,PC27,PC28,PC29,PC30,PC31,PC32,PC33,PC34,PC35,PC36,PC37,PC38,PC39,PC40,PC41,PC42,PC43,PC44,PC45,PC46,PC47,PC48,PC49,PC50,PC51,PC52,PC53,PC54,PC55,PC56,PC57,PC58
KL-CP-61,201509,0.10853749668889863,0.469806382805255,0.1683661627847782,-0.17164091882682456,-0.13594344647242387,-0.14314730525910355,0.10123706127761244,0.09528975110924182,-0.07622323211859462,0.045135968575343466,-0.004359870507737023,-0.13318514519216146,0.10741725101433786,-0.10044956921539266,0.005523688793164781,0.04733954104819872,0.10976622009225546,0.05841785354403803,0.037339749706297845,0.08930631837945796,-0.09482831423104766,0.07894347756253839,0.03665349609807534,-0.0024532401179636464,-0.013322862645721066,0.22316112327860133,-0.05379176237471697,-0.07105647311129365,0.003971177247671245,-0.0630341492568258,0.005422230058012598,0.01216206901727706,0.009854582004213725,-0.008534398816515774,-0.0030719149694856504,-0.003368718928244025,-0.006778551489375868,0.0012688712986005377,5.872302680167118e-06,0.001949468573821788,-0.00137795620629669,0.0006168550631220828,0.0009627654105547188,0.00021912774559809455,-3.962126215459854e-05,0.00018584911995008575,8.907931958959922e-05,-5.72468631882128e-05,2.5464263190560612e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
KL-CP-51,201510,0.10936955712044405,0.48207506945808826,0.12694425686142213,-0.14342993630699605,-0.11866802607567391,-0.09318311085696307,0.0541900413473996,0.06896093746157353,-0.054589150589528124,0.07110856877332583,0.00832371849221723,0.016477810558258116,0.023319565821992,0.03050837821865947,0.0530124084135791,-0.05309433377192169,-0.09254475265910769,-0.06346557572943877,-0.04756576507225244,-0.18353723717837833,0.22631004347008743,-0.24075892291892834,0.024233465079553793,0.015431276867315847,-0.009188159678900973,0.09109806504440095,-0.009148642530610845,-0.01434550525763795,0.00025323456189875633,0.006100356141445128,-0.009416233905548813,0.006641661057973059,-0.00887448563996682,-0.00499722607688033,0.00724026835263377,-0.004068784777014774,-0.004867127964668727,-0.0001896489064722659,0.00027443302294283473,0.00042958912777495367,-0.00020724231484840443,0.00039369329635210385,0.00025297241174856435,0.00012207521308627773,0.00011677025179081523,0.00027700938170905384,-2.4644253344045236e-05,-0.00011864779213917228,9.752880252692453e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
KL-CP-57,201516,0.09911700147955446,0.3905357707141061,0.1797729331182575,-0.11671187174549537,-0.057982708297351054,-0.08061712747802381,0.10018308905628569,-0.039993239694214165,-0.02720859831145261,0.03424168984984851,0.2520111509521809,0.04665359247173056,-0.359245538416682,0.11311347030674769,-0.12839653353311312,-0.013889183973584714,0.04671039743557982,0.020375533066607436,0.2591674033705181,-0.008215804079915614,0.02279376546957135,0.027691735600309686,0.0014196313867273853,0.002147505425171532,0.006961717068244571,-0.03170828586821605,-0.0006715795154916126,0.002129666389043644,0.002015129621895189,-0.004257555306406772,0.005300256417246618,0.002490580604445533,0.00923451470810452,9.10639492791437e-05,-0.006361129153400778,0.00014362604206127883,0.0007601175961001577,0.0002522246171294851,-0.00013815179311728632,0.0004254777224069248,-0.0006042865346273121,0.00010708729149582241,0.00046174910771486276,-2.4456245035637567e-06,0.00032287010479543167,-0.00012175843076673792,-6.906349864162564e-06,5.668293955638163e-06,-3.0157508658129654e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
KL-CP-73,201520,0.11409798631472043,0.5149447826366902,0.1224590982242661,-0.14930728023132947,-0.1386457305289666,-0.11461543454711758,-0.013782328896443603,0.08683700966293915,-0.031153791823233214,0.02560074362137474,-0.15450828995803992,-0.0373897460720965,0.15003141216370414,0.001168470403597924,0.023537057232018238,-0.016545187411059096,-0.034788389744698944,0.010334783681030834,0.05672565427603201,-0.00799336895937091,0.011097567448385966,0.017613690866534134,-0.020571278843672994,-0.00334528419548076,0.011258348309939686,-0.19481288808836364,-0.005689688587645587,0.022957933327182184,-0.0036149383348160033,-0.17271377417215958,0.00709159028709207,0.0020045509983589956,0.027015355836348072,0.045565443490613214,-0.009802244790455501,-0.006609846287760862,0.009059556667541107,-0.0066248771088461755,-0.0005729399482553682,0.0005031127564935694,0.0003367876097793012,-0.000985249862161586,-0.00015856172710126696,-0.00039708217005084877,0.0011048039794522761,-7.075267643672425e-05,-0.00043828188102512574,0.0002193626057459696,-3.34322318695167e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
KL-CP-63,201522,0.11136957647883186,0.4952451793904766,0.14795248180549206,-0.17244151163056187,-0.1472644270788257,-0.13674021149275015,0.07864687075631793,0.113479290225752,-0.07549863118055578,0.05898097992709096,-0.04930504165633671,-0.1133726937278783,0.14605431064675983,-0.0924306407920661,0.024179441721494298,0.03469337812251202,0.03503838906114371,0.047255611463441295,0.05839193494872477,0.025986564628459448,-0.027507399303217422,0.02403985288503637,-0.02187767762658531,0.006045168529819381,0.0059259113850387915,-0.10223063903786415,0.05832835868981691,0.05236417008772927,-0.0026412104477320057,0.19638391846136785,-0.016200158245753007,-0.01050750234874179,-0.036935273995841136,-0.022523727020640778,0.016437997178808537,0.004069412446757377,-0.0021221469981747474,0.001440383672085763,0.0005704402610774803,-0.0025192399055454727,0.0016297973473453978,0.0005427242590092279,-0.0007035711857188267,-0.00018163610076642566,-0.0004939481663478411,0.00014387806564063679,-0.00010585945688556468,-0.0002785448000836519,0.00016304333919131924,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
KL-CP-65,201524,0.1048003068185662,0.4350541368281772,0.18730385594490526,-0.14702762765199254,-0.09055686389630589,-0.10406008858585039,0.10600929888929983,-0.006145284513404668,-0.04286097752296664,0.04327368469254494,0.11680743076772275,0.04773432520530561,-0.21026997238054299,0.04112128352206386,0.008186268391798002,0.02198083136385265,-0.08902814836160391,-0.03732320348704788,-0.3621294178769876,0.0366001878361772,-0.10654726074827214,0.061920290400673955,-0.016144202488433568,0.006585128554639062,0.009242570618117053,-0.042928957188762544,0.0022365375888943194,-0.005508247631938201,2.244494953781046e-05,-5.7485601110098156e-05,0.006041610523257145,0.0006169226791376322,0.005931247068974938,-0.0005073381158319047,-0.0031937953796478584,7.443438098978428e-05,-0.00012535583128246225,0.000703901555818488,-3.774085633923257e-05,0.0003258835500030006,-0.00044085686223273426,0.00018729648001073048,0.00031367807445858943,0.00013809843114345364,6.965471924060888e-05,-3.501394769943429e-05,4.841270535728524e-05,6.198126925380382e-05,-4.870012640183647e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
KL-PR-6,201543,0.08820970089922822,0.2719548110103034,0.28718772921301317,-0.0578593448352137,0.05685745804733662,-0.014730980007960701,-0.10659160424964464,-0.23196541440949348,0.19061433397387118,0.19893020307835166,-0.36302971859662975,0.3421671323104396,-0.051710126059882316,-0.036217864348480795,0.0012461144390606197,0.003411561703167836,-0.010351912968480858,-0.019669312964732812,0.044128537295614,0.013200765043756611,-0.022570246261694946,0.03599722579511657,-0.012512046353249859,-0.009918129234049108,-0.0024762544661419885,0.03711423840923419,-0.01187083062320085,-0.023166910978611573,0.0018120309430217504,0.032377124337763755,0.00018267764367380432,0.003040842512775899,0.004098475410027559,-0.012388743677987,-0.0067151912463696796,0.002384975537057124,-0.0006995578785559666,0.000522169358090214,-7.949387035275458e-06,0.0004902699760858984,-0.0004416692600392936,-5.6152308747673634e-05,0.0005482729249152946,-0.00039821295641809864,0.00018674872552714163,-0.0002766027750743926,-0.00014424626243409575,-0.00013628777335669454,-5.149798895380074e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
KL-PR-8,201554,-0.19931505511151104,-0.038194077077613554,0.16774155621843737,0.1964282803186969,-0.1433420017575625,0.02081311093787289,-0.16710912188756713,-0.14389902817482153,-0.228299694442017,-0.04378487783960638,0.015631784796715474,0.011210565251317129,-0.03489408784210952,-0.03848657108601121,0.07410969953457297,-0.0064716476037599375,0.057247971144415224,0.003314465619144485,0.030580136785652395,0.05742097672242804,-0.18944275859450266,-0.2512916181593388,-0.03448950513996079,-0.019621970537416045,-0.04444215964194531,-0.014004162357949124,0.07347863630651535,-0.053238138106498606,-0.04657789579979845,-0.0066790848036897684,0.05507353833980897,-0.02599007393758904,0.0022933508139292838,0.014861176533419868,0.0021679145756401848,0.006243707579887384,0.010306927910923476,-0.003151138572526539,-0.0012618574668632613,0.0027168697834505052,-0.0014269977496225283,0.00010462506050494526,0.00031881518964294037,-7.46600992404696e-06,-0.00016116905599631757,-0.0003308735955558772,-0.00017759021356180478,0.0021608561484493267,0.0001629776101359457,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Tri-4,201558,0.09033049573125894,0.27476297776717673,0.33206488507108295,-0.0007472067644255933,0.2477483610213405,0.47865214950668594,0.07657655051541212,0.034142169296389364,-0.031317227570359006,-0.04454385600381363,-0.06670050978481437,-0.06573463730366533,-0.028544525198280293,-0.005179615000544865,-0.02549197881790563,0.019516062713249096,0.06768556921529201,-0.028681143729124278,-0.022198938506887388,0.00345025984354731,-0.013319152397077174,-0.020935972356040576,0.055718648455565296,0.016259788901071315,-0.0027004303322535907,0.05827627962291533,0.08456500379361766,0.19717994586310292,0.01404406243674877,-0.0363587801301599,0.00943079641034151,0.0015675368079646555,0.008375231010793847,-0.008807679119045965,-0.011456530701972554,0.003486209952499167,0.0011961268314060222,2.9180735087281676e-05,-0.00022391117058592582,0.0007119617046449065,-0.0001965128586664867,-0.0012057759691169684,-0.0002482544023309031,-0.00035356758146826535,-0.0002368134676467217,-0.0003422620827916259,-0.00034400859816757713,-7.693262060846458e-05,-0.00016450049170938633,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Tri-7,201572,-0.4036953804737586,-0.197365057212123,0.023500152464106007,-0.16613876422376986,0.078741229927623,-0.023948296104140045,-0.12104275986764458,0.07784911676989067,-0.0190323473162532,0.000836026704949762,0.03057436377812965,0.014877441407566786,-0.006354758315622278,-0.013945962268548058,0.008775704013998074,-0.003835981011494787,0.00014594283673230048,-0.020087677518421127,0.003378762313791782,0.0043698133291452095,-0.016182247178127825,-0.01180313788686604,-0.01985259169815616,-0.011921718243045202,-0.023224013438746784,-0.0011074007028260642,-0.043834849681848725,0.022258046373342374,-0.012082179184765054,0.005689644148761814,-0.03678864465142968,0.009271054733345838,0.003866246696242429,-0.006613714925202331,-0.03581644933562874,0.004832662735698481,0.00035128003371139065,0.005193446624032139,-0.0009385106582266796,0.010550519649295535,-0.010289293441398659,0.0041507642500634165,-0.03685414303585585,0.0013505997594253675,0.0026956234219106118,0.0034526520387933657,0.009212879261833059,0.004754387868235422,0.014691321773890242,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Tri-29,201591,0.03840748611064727,0.08917835386606462,0.09755744416747018,0.3734854885641504,0.45864365718319844,-0.3154283993991604,0.07341482036720695,0.0528712983634828,-0.06222522171490774,0.019486768204132667,0.0035417545197462537,0.0020417056016019315,0.028367601373810166,0.006448729840824622,-0.017106200321483717,0.012056439949362256,-0.007420602697897844,-0.006739386652331208,-0.000551274933874941,-0.008900385677947818,0.0008774767944389493,-0.00030512868714407737,-0.013724251454148502,-0.00078027159016059,-0.0012219813563539195,0.00013305331736186146,0.004258845917200941,0.004916063321026017,-0.00283863497929369,-0.002536948131454288,0.0004748134253155592,-0.003701946756023098,0.00605137313246097,0.002239802342409417,-0.007163455018780614,-0.0011003216493459388,0.0012399454504405873,0.0029182034499973335,0.11539766325713097,-0.0027645646975503553,3.241340769180054e-05,0.003227400967955886,-3.454071389862132e-05,0.0006401223690826511,0.00018491247836488586,-0.0015190835933533587,0.0003058517532171552,-0.00015010949894879482,0.00019088709637770656,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Tri-51,201605,-0.37931535097408964,-0.16039418554410878,-0.050630801747828545,-0.05417456186592122,-0.0018373779905281713,0.012288079882716779,0.0670773360417969,-0.15638402274928317,-0.13563239264628246,0.015638154611777543,-0.037147060714808895,-0.01602327979853844,0.04797553538668548,0.05091777709672576,-0.05855584699626277,0.08445360283610996,-0.017935309076384034,-0.04378712745981584,0.00381541006347913,-0.026910402066537397,0.026135916158452097,0.04405020451162874,0.04424263013991088,0.03174561493319523,0.07191333028676562,0.0025624353600257315,0.08476431378895453,-0.04679474037038221,0.01967781943970394,-0.008230651111253292,0.015255377833514987,-0.003937400357685332,0.015018340943211831,0.012837490152163079,0.01754843966410867,-0.01980029301837304,-0.042828359584659074,0.03519494598701514,-0.003188898103510808,-0.03984105200632441,0.01109225329835054,0.029647879639006714,-0.04694619498001815,-0.010019099165978798,0.001977088838613139,0.004989423677092643,-0.004518459833462706,-0.0057872480842356515,-0.00024358327617549018,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Tri-59,201624,0.04211712167101224,0.09108819879708499,0.10054639780740705,0.37545565986049956,0.4585785895233494,-0.3154462080479367,0.07220085958311954,0.0554051256347107,-0.06076155457074532,0.021458457627873045,0.00446082665004576,0.0028596581419198983,0.030502971408524978,0.009751207766262423,-0.023037037394702222,0.015447868259539862,-0.007764741446806155,-0.0067459140871512025,-0.0017622286524244743,-0.007393224632889791,0.0026840141561855877,-0.00013620402438583833,-0.012233891912025154,-0.005394453643509923,-0.00030272428709337954,-0.00018235612063578841,0.00019140421681835326,0.005713473073545044,0.0010565190207274212,-0.0024681856647071165,-0.0017623067446184669,-0.0024325630813284162,0.0016948276572180672,-0.0019202795213703275,0.001372264647500812,-0.0002356987711441452,0.00531586022475736,0.0015332222151670143,-0.1149071104180997,-3.712258596799109e-05,-0.0011506557264728766,-0.004294465787403475,0.00034295488889972024,0.00039899750333255424,0.00019818282234624555,0.0030399249717428627,0.0003913072929704049,0.00019487198399938777,-0.0005662604099383276,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
KL-348,201652,-0.012131911248854809,0.24282525543651554,-0.1269995719158816,0.03724990699044039,-0.014978773106625466,-0.005012769063339129,0.015040316963582864,-0.0898942653599541,-0.11557718870866979,-0.13170331360151524,0.033457348154695477,0.09528636670805152,0.03867755824415731,0.2520988562404418,0.418973392864586,-0.06912039115691125,0.04659934589006393,-0.02940694924007673,0.03365376728389182,0.06928494049667841,0.05396429688586758,0.1013916134372651,0.023681314387804714,-0.019807792166438777,-0.009706695163779833,0.019246826048972182,-0.0044163551087367334,0.02280300492358712,0.003195340491273714,0.014235836246288843,0.002126758850821866,-0.004802801819196753,-0.0014838360470893841,-0.0058847220348722685,-0.006164837697240704,0.004055056862637688,-0.002308307771391219,0.0040975193615441175,-0.00046478803253073217,0.004009929406898309,-0.0029365626761931243,-0.0006661949891057193,-8.525753917694354e-06,0.0011072433089266214,-0.0002620171313741405,-3.390600269204912e-05,0.0010193688924058956,1.5167772307640466e-05,-0.0004551923942041226,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
KL-025,201669,0.07161409655937359,0.3376103315360457,-0.35748960721597156,0.14072310959567566,-0.014340854885744346,0.07840757657835315,-0.16498160078276058,0.1255645722084111,-0.0003173846356482988,0.18220483535482201,0.0534262100080898,0.03416625372102257,0.03301565629376194,0.009668718446353903,-0.05560997897302963,-0.11306184371248643,-0.01701386580915699,-0.08708979462131,0.01274194719682449,-0.0046752196252504985,-0.07955918542192769,0.0025562247828443715,0.14625121447151385,-0.023000066337283468,0.007004151265029118,-0.04261888820058064,-0.007177934031437734,-0.005915918081617242,-0.007961390115222669,-0.03384140628126989,0.033056060244920825,0.0029729267218016543,-0.03666830791190664,-0.12021708005969978,0.018716162466426326,0.011841121304750653,-0.042674142564667124,0.025372450392799548,0.0017836177705122245,0.00919081667959909,-0.007433726271481691,0.0008674228920703962,0.0007202562745859462,0.0035807472819545045,-0.005998578204394624,0.0010126775391860869,0.002033561169124896,3.331257644779692e-05,-0.00017182295042884248,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
KL-27,201670,0.0854243152809227,0.3999624409386451,-0.28509432417432345,0.10781739024319127,-0.026858605430565837,0.07828372006138368,-0.22155826388129857,0.035382857309571955,0.01799380650294947,0.03578326545580593,-0.002751229478667064,-0.023078390687721096,-0.03863636882328536,0.05893282259706284,-0.023684657634528223,0.12189096025502918,0.11133743071626587,0.06249824548240807,-0.03970768668922969,-0.009005541847749722,0.0733251252446221,0.01723840655980688,-0.2841673195062128,0.005224708522259069,-0.007860989479928412,0.03069922302097451,0.03151327507184541,0.015020735569364924,0.00010351513234776786,-0.03345599131860121,0.0008559420493305317,0.03342519804484615,-0.03128551155518202,-0.04111260079451715,0.02506709322141102,-0.009864683314123603,-0.011198317695791804,0.00216098402267722,0.0006018080272753511,-0.007406413125846505,0.0021874109805126176,0.0022692317507548533,-0.0007194821673451148,-0.0006959006260038839,0.0011754979522960035,0.0004355736893176342,-0.0009227221336676562,-0.0006500085246024439,0.0007054703582015482,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
KL-29,201671,0.08184206070198832,0.36866197839935944,-0.37237567455173193,0.139375328849395,-0.012599609959903417,0.11618789172003584,-0.17431215207545767,0.1066992012488637,-0.009137089445949787,0.24369540049907984,0.09644528009961573,0.06872216561675772,0.023050533367576228,0.01591199804052183,-0.020145406550486224,-0.02617196411238997,0.012112709592323115,-0.017782575686452026,-0.005914927731427636,0.009558800145589465,-0.03515768034589883,0.01864075254440428,0.06403623104258455,0.007547343985695079,0.004247844397009571,0.04050186527846623,-0.00847251056025293,0.025095267876887407,0.007744608490585118,0.03249419493267239,-0.033616191848386684,-0.03978100321527666,0.0026362727338775237,0.12841039514930114,0.010297847342044414,0.002731226831171064,0.05175275795835276,-0.02730805523106407,-0.0008452707981683912,-0.021433797658045203,0.01786229126682338,0.0017064037711303317,-0.0038391374904096546,-0.0058582232866210195,0.0022686340294790037,-0.000614805135421682,-0.0030322045680593246,-0.0007429205195313845,0.0010507556479821501,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
KL-33,201672,-0.08354587210646602,0.23829784439371224,-0.4249095196571193,0.05684206675691754,0.0020095284045292846,0.06655868090607023,0.06557893269186972,-0.10835354099544327,-0.04676547564613906,0.0869354849137725,-0.024887208020168368,-0.013248696711756266,0.016377241904784186,0.023160472575344287,-0.0453072604201556,0.06772669883095231,0.01640676332274156,0.160398355516239,-0.027088438454874013,-0.04039831284761368,-0.005609119045038976,-0.030492610839977105,0.03078658613736611,0.061023540218565174,0.0028071644402032836,-0.011030627722780746,0.018691658930372366,-0.009081780942902589,0.009881639366306413,0.035046256278071064,-0.017691083708449976,0.029156016723254043,0.09704645943094786,0.0189243585854557,-0.0639065844855899,-0.03092986019005097,-0.04405890384698758,0.000635419733371105,-0.0012739446788371147,0.042981895814527694,-0.024100439710316248,-0.002152641921895907,0.012379802378887866,0.005207969454103436,0.0010497983863528438,0.0012371542704356973,0.003265265706674976,0.0017379519401585178,-0.0018849113791111738,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
KL-41,201675,-0.20498403804433865,0.12080690666881803,-0.3545875724865032,-0.05681518287167855,0.013892513921505706,0.018462597522832774,0.2207328858987055,-0.10313392337101786,0.03766175193758466,0.014485882454133877,-0.05582950983880775,-0.0488478485268277,0.0006481520996307546,-0.0012512001066882798,-0.02956069905253193,0.058906434837052934,-0.0021992018585347954,0.028413084188555888,-0.00795256160560298,-0.01459599682180145,0.022968892718914904,-0.016424328770019793,-0.003988869911756073,-0.012634673936844813,0.017317379291426172,-0.0029358795126123998,-0.035794328320342066,-0.0010963040280007855,-0.019497390981476723,-0.0002987153853090365,0.11911159485002047,-0.020629647983010837,-0.022033547486516602,-0.03653935543000797,-0.03693701513465271,0.05964038300253893,0.08687475603501219,0.003126531614678263,0.00011928312650714096,-0.03002503156644643,0.012897257247109625,-0.010914665157059723,-0.014906794158814908,-0.0027456144870259733,0.0023340912503214003,-0.0058753334581309186,-0.0034918552207793625,0.0002921059912296864,-0.0005597830545010147,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
KL-45,201676,-0.1482256371608283,0.10864286196649013,-0.3053151234426127,-0.021793703634685004,0.026243617386466567,0.013055772071835985,0.3270981734464902,-0.20630781669682854,0.02635349101538001,-0.026435428533408134,-0.05400337015521477,-0.02432645618603792,-0.010976261092203149,-0.022435472543139164,-0.049845764477732916,-0.08631755177484297,0.0003662079375644695,-0.0415897415081087,0.008507829146864206,0.0549703505549042,-0.055532208815087795,-0.06005863021908718,-0.03407367771359716,-0.051262175372273185,-0.06034508720652631,-0.0021202805135338643,-0.015064299100316422,0.01924648656948687,-0.011205351070425338,-0.034954303295991807,-0.12207830394969689,-0.0033877434870563336,-0.08082328213228707,0.014883595946772576,0.06324765639532431,-0.020313500522963608,-0.026605861300284934,-0.018100900256579972,0.0021359948039642125,0.0033681433593276684,0.006902807127764537,0.0003962583313590473,4.8633700997939634e-05,-0.0032666019907139085,-0.002651925208936072,0.0022993847398481058,-0.0016260139800950279,-0.001802445643103909,0.0007724446856990689,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
KL-257,201682,0.08972597332284596,0.3662358971942856,-0.06757892125147155,0.025306733998289935,-0.03496672744413889,-0.011263088514043982,-0.1543294355930896,0.02085535370045635,0.0391536819747195,-0.3235590152751532,-0.05176510403571793,0.007084840849979346,0.03955166462045912,0.1156524295538962,-0.10860402869929404,0.0014967469050929667,-0.3487904788979744,0.1149938767435688,0.06060545147451248,0.01941681407277345,-0.08514449369580504,0.008887611224102173,0.0029812382474179626,0.02386076687426042,-0.001989865596899449,0.06643558641960517,0.005640478596941978,0.022123251803517353,0.0019822785337768735,0.01719824282498373,-0.0015780320862546556,0.00634760119979783,-0.011527720269579511,-0.0029476805099211243,0.004958880074088103,-0.0012373627501334554,0.004947013797449114,-0.004071908536548312,0.0002876806866348773,-0.004449459956332452,0.0028855674957883586,0.0001713006707422127,-0.0008632330479935241,-0.0010180105339169373,0.0003455113921872703,-0.0001363075056168181,-0.0012188581044391342,-0.00043820996359210965,0.0003185662413531944,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
KL-422,201716,-0.27813972883037563,-0.10492612703584128,-0.08714650243928157,-0.2014079363713771,0.18862690631155127,-0.030511629848143415,0.04170166805989965,0.0691703206821795,0.18490853724085873,-0.019726777191127347,-0.008551480061584878,-0.007067140987586107,-0.04971274738301137,-0.013011754435778412,0.08365306172411624,-0.09095034971025902,0.03902916447680459,0.1400783438031637,-0.009587202803024398,0.045667773180360284,-0.03505066802743186,-0.10194986355563765,-0.005895732700775299,-0.04388925847249672,0.23238525945016872,0.0029125343785333675,-0.011703271536044687,0.005376193630225364,0.055787642046317414,0.0007386141460086281,0.06233665379761801,-0.00614583548953822,-0.012523183536985043,0.023969639494671707,0.04014792765739243,-0.024622774921709948,-0.024555190053770975,-0.006511979851350007,0.0009764007968969314,0.009602139470135364,-0.00312561141558979,-0.006992800251890757,-0.0008488664125888413,0.0011557886996208207,0.00038679102414163524,0.0010560996829717048,0.0006942793270824286,0.003956753088759263,0.0018066785462729003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
KL-59,201726,-0.004286818797130102,0.20453055719212748,-0.21779657444469427,0.12486601858638606,0.005149224535962339,-0.011732910122648392,-0.09340368258653184,-0.02172047083131373,0.06295600555074418,-0.09799437584960544,-0.09279797841946505,-0.17302586347782176,-0.2561859640343843,-0.31134845386496307,0.18411166318676828,0.16289255235959024,-0.09152999958225842,-0.1112797581487114,0.04406214526672513,0.022302878897484647,0.059866606233573386,0.01441294821974607,0.0568091339015428,-0.023393879406572747,0.006034892226232582,-0.015728870081063454,-0.011274303029988159,-0.005502611601587442,0.008523528832270104,-0.0026357188243564494,-0.015606765592504051,-0.001161971679086062,0.01296525461127015,0.00786083975630345,0.0015990510870317071,-0.0023127180490814998,-0.006747684464241508,0.004357412896283179,-0.0008060383782139442,0.0010536903240007639,-0.0023026632008270624,0.0026033436308045047,0.00236593483946743,0.0008060280518012191,0.0002647650518324187,0.0007088856587442407,0.0014180296163208567,-0.00010890725042823312,5.186217498260409e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
KL-64,201730,-0.37820090127199285,-0.17954549469826675,0.04700995784752566,-0.03437019490577484,-0.02548222747824688,0.0007269028161300358,-0.06756247042352048,-0.026034863874063955,-0.11946313697816266,0.008634203822987343,0.008171403050798724,0.00405344904789859,0.029628241876575354,-0.012467040261119,-0.06455336904146514,0.03475618818326743,-0.035706728049535987,-0.11590294359339114,0.008427955737562337,-0.040584401164754334,0.04878425950148787,0.11190094932988798,-0.0016639456033683466,0.02218733574810809,0.05319889607563049,0.02710183686713531,0.09285162576205445,-0.04389342986733885,0.019597071120152316,-0.0133392930787696,0.048255096414459964,-0.020473748593149012,-0.13145901139486096,0.04601902251471584,-0.05121350293566118,-0.024653957721572847,-0.019091835524046887,-0.02121749184265963,0.0007768984456773684,0.03460229930822252,-0.010804628685222943,-0.02084439732606153,0.015479718611338518,0.004863905719479889,-0.0008921554994231244,-0.003642882315065933,0.0015136166180722869,0.004775267687376684,0.0004358105764049236,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
KL-89,201737,0.49730675023781007,-0.293178640794456,-0.009837069379249209,-0.024144501411839072,-0.02262281255133177,-0.0018590409554034698,-0.0036197360245078217,0.003888016491463362,-0.009258812496227311,0.014214476191147397,-0.010590067667982603,-0.01925466701165193,-0.002927390699180565,0.021200529504339313,-0.0034140142957580994,0.014097466267406452,-0.005013993013586906,0.014860891008681685,-0.00481296724259375,-0.013903068277543265,0.004431212313015122,0.00516237018758452,0.014292015454698194,-0.09410283399506182,-0.009919965669521427,-0.0003886713398504472,0.015129359308523485,-0.0029127725619256606,-0.0022004955470754633,0.002156325895209053,0.005273258055861401,0.008927920643243652,0.00588553729115935,-0.0065581809483110905,-0.006828504579332915,-0.0041683310655517905,-0.007301657206182167,-0.002278619657302666,0.0004392608297990873,0.01166532558803024,0.004262289977760876,-0.0006598376217645845,0.004092480145669116,-0.008981363048171431,0.029859285799290654,-0.003356343248769186,-0.004377626422718684,0.0004497751663407507,2.6650085121421163e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
KL-86,201745,0.4957100909288963,-0.2944163536507111,-0.011004243284899651,-0.022928599668819983,-0.022257558510031306,-0.0029080085787237366,-0.0021696741527227666,0.0025640631210642993,-0.009077951821038929,0.011365175103989272,-0.011799817749333887,-0.019856696470371197,-0.0048551695751848445,0.01768906737385936,0.0022665483566629884,0.007875730370453722,-0.0011040191971740175,0.011899901619641348,-0.002992021523201354,-0.024195068251569536,-0.004923297961603829,0.00613989484114957,0.012087179983828761,-0.06148118951502259,-0.006709062654643127,-0.0011675345014007953,0.008042642136519021,-0.0017647585594361267,-0.0016321997451613714,0.0012030425053883812,0.0008211932541608001,0.003505757650519003,0.000966629516802679,-0.01678818416097139,-0.004840589187429082,-0.057484634532693535,0.029036879378303217,0.016570665315580782,0.00025103515045796123,0.006763497891999894,0.007259509928875141,0.0018655230186601496,0.0003178925976609787,0.008757456670236292,0.03774890326290449,-0.003444836188008619,0.011201548822139168,0.004208543274594937,-0.0035672823273368705,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
