sample,sample_uid,PC1,PC2,PC3,PC4,PC5,PC6,PC7,PC8,PC9,PC10,PC11,PC12,PC13,PC14,PC15,PC16,PC17,PC18,PC19,PC20,PC21,PC22,PC23,PC24,PC25,PC26,PC27,PC28,PC29,PC30,PC31,PC32,PC33,PC34,PC35,PC36,PC37,PC38,PC39,PC40,PC41,PC42,PC43,PC44,PC45,PC46,PC47,PC48,PC49,PC50,PC51,PC52,PC53,PC54,PC55,PC56,PC57,PC58
KL-PR-8,201554,0.003096652712317016,-0.00977135336479666,-0.01276713965155215,-0.002877442403663598,0.002115145967484012,-0.0028455813721992855,0.0011808149642187533,-0.0013043203150485939,-0.0006019245059575366,0.002125723447074243,-0.0008062994903683625,-0.00012486623096434496,0.0018056530204324374,-0.002429771195503287,0.0013444642002316788,0.005152913122426379,-0.0004923628654823757,-0.0019424455853781159,0.0005476284785290247,0.0020964644118900387,0.00043254099281376905,0.0016845231931810433,0.001077776632216761,8.209865405698504e-05,-0.004714093473964325,0.0037538837283171166,-0.006990813254258967,0.005824073861197826,0.0017696890148981637,-0.0027947271012516797,0.00023993702122068264,-0.0022304956367759417,-0.0006755133748877084,0.00027313173839260083,0.0001421898356481801,-4.141039135482709e-05,0.0004045740438389313,6.586433247384826e-05,-8.673531266553696e-05,1.9442013457679308e-05,-3.7823531025483724e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Tri-4,201558,-0.12908242755641935,0.06533603476492626,-0.022779935660148024,-0.05043729628281182,-0.0054591443464377925,0.01786109249408491,0.014008565820457798,-0.000924773727768075,0.0006605951953372925,0.0002728086635233899,-0.0008548683276801321,-0.004843776167222647,0.003143787788518764,-0.0001548765534174156,-0.001909801277865998,0.0011100536462508666,-0.0014807917145879146,-0.001416213902129417,0.0019075409530172152,2.8793482451787702e-06,-0.00014217942093905096,0.0024520192460758083,0.000625349266389753,0.0018498769591623087,0.010430688551829404,0.0009243089336451537,-0.004074770007461491,-0.00021043316289639128,0.00018859242527075152,0.00043281733559999734,0.00031948532013264467,-0.00017692147669755935,2.2262284788537023e-05,-7.174706670840817e-06,1.6541830263336082e-05,-1.377021097638024e-07,0.0001076736279767404,4.70988492179469e-05,-1.9377230121884224e-07,-1.9212327517516588e-07,-3.0488580610389135e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
KL-27,201670,-0.05820616593759172,-0.042711812832511485,0.06502701096038442,-0.0071593459656174524,-0.022014728837912754,-0.0008139715208595656,-0.0029966238273360954,0.0006023176537823392,0.0013332826058359262,0.01736708361922851,-0.01112996451758146,0.0011402210823290057,-0.007247501317984079,-0.001254728602638607,0.003116087689659636,0.0014285950559432467,-0.0002140792838731593,-0.010637276944111528,-0.0008514196496680144,0.0028799053653710384,-0.0011258670940080767,-0.0019625118702513876,0.0005893294264100332,-0.0011839074243466827,0.002057157178813803,7.44015415491072e-05,0.0017726624607150943,-0.00024578186455246015,0.0008789858373744246,-0.0010578880709972743,-0.0002728659243148376,-0.001580087605813243,0.00020635841258675997,0.0008102493442785553,-0.0003814228898331963,1.1378700593665247e-05,-0.0003995387142523465,-0.00024350889769760354,-4.825629811673003e-05,1.3460791263733588e-05,3.837250810970408e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
KL-257,201682,-0.03565357341141639,-0.0025137803291939488,0.006456023168141318,0.0014622482754173068,-0.004330159215952764,-0.013203837478098255,0.010706542994494967,-0.015209276135293713,-0.009130004238971942,-0.009069916304590298,-0.015771080481628296,-0.0016876781895713347,-0.004756041372334555,-0.013215315119621996,0.012978732948478879,-0.0019861682805845777,-0.009589891471513696,-0.005332901636818257,-0.00884679099462738,0.00736273042462713,0.0077468677683273975,-0.004600851604957328,0.0038725709131090897,-0.00279352190062918,0.0008979186437468308,-0.0005350386196060042,0.0009367761107639623,-0.00025686132866404855,0.00044980362918536606,0.0005625301569865135,0.00041067856558754716,0.00011836117200703318,0.00020162282251451574,-0.00038389072029823524,0.00011722672182998807,-7.08591404298543e-05,0.00033102313945777297,0.00015981119013908096,-1.9780654907962475e-06,-7.309158807312773e-07,-9.5409992204797e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
KL-123,201779,-0.12692099499415344,0.05868655909924056,-0.01831429209636517,-0.005865879109777052,0.0007046885174789705,-0.041954605171683604,-0.06205935261657025,-0.007162546773828026,0.003584666998343327,0.0002263430412304896,-0.0007079904343125231,-0.020014221122239693,0.004447809976132377,-2.80132653168742e-05,-0.0009686974147731329,0.0004491659536164583,-0.0006219062972965127,-0.001048920800815784,0.001178927142990755,0.0001714742213129934,0.00021019512071623298,0.00041049411832345733,6.847542981316261e-05,1.1919377605937436e-05,-0.0006760208650608376,-0.00011531138188610925,0.00042537831773595107,7.058695512478204e-05,-7.288633227641292e-05,-3.831610436634665e-05,-5.6112711748742125e-05,0.00010321899567440017,-7.666861660520085e-06,-5.147707889023605e-05,1.9560352750871908e-05,5.99468996417133e-07,-3.9194833993727774e-06,1.2787784783695124e-06,3.2610833289537016e-06,-8.320981629580642e-07,-2.0601887340640244e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
KL-41,201675,-0.0060996127779180944,-0.03564666039222032,0.02556075339044876,-0.00869841882076336,3.500457443712014e-05,0.005790221285482431,-0.005635259804391547,0.006364151053234548,0.01046967991516379,0.006921357537049117,-0.002328482746859695,-0.00012226971732897255,0.005086761630113688,0.001621924112878804,-0.003593637326903174,-0.002438013920263217,0.00018892377875432822,0.004151122899243353,6.856428373939067e-05,-0.0011363968670152589,-0.0023514250168602435,0.003339922955238249,0.0010942764906199862,-0.0007361791812878936,0.0011158694553124046,0.0008248711616102432,0.005137680986835193,0.0013745689973774838,0.0005689348602499047,0.0011947613584337184,0.000781508121764905,-0.0040557282798548465,0.0018188491912811298,-0.00019732387364068294,-1.579318081656157e-05,-8.477230471647244e-05,0.00040572532877139066,0.00023398018373546134,-1.2074935041423016e-05,6.158900614693262e-06,-3.6647541777307283e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
KL-29,201671,-0.06227695527431088,-0.05629224374317729,0.07907577112781349,-0.007456426597300338,-0.03758600809941769,-0.006883009124137965,0.0007747357716762155,0.002675507188879782,-0.01808681243607828,-0.005846049335704972,0.007909986309765771,0.0017053262863391371,0.003413300452024224,0.0006949509536656361,-0.0011157648739275328,0.00028317732620530167,0.0035344341236925527,0.007476141864268931,0.0036583813581012687,-0.006628935995901353,0.0015017640627280789,-0.001132095617226782,0.003245233032800774,-0.002074949598843133,-0.00022218121005003548,0.00038156137730188986,-0.0003419987556094551,0.0005786017320546699,0.00022814740044079467,0.000686516802174918,0.0004470273463991553,0.0003459748750868963,-2.7026752354666118e-05,-0.0003544899352656811,0.00016702736626785574,-2.969189682955685e-05,0.0003060545582223973,0.00014525826664713886,3.0779024949529304e-06,-3.7138216954971973e-06,-1.6779770165956896e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
KL-59,201726,-0.06082050878035538,-0.0009495309779693938,0.010844615332864417,0.017385172691233235,-0.003201652348907777,-0.02546757101409984,0.029624536466162706,-0.024415222270440264,0.04738362409169513,-0.018878140091663796,0.015194107448453488,0.00036554699342043745,0.004356734785735937,0.0016886339109470053,-0.0015726630701808698,0.0009034715715023533,0.0015777070500361443,-0.0005167375210804868,0.0022495358775843086,-0.0011564466000282677,0.0014926901910931505,-0.001152652690566097,0.001913044074164079,-0.0012190195777861887,0.00040944909256527634,-1.3094775469826501e-05,0.0002811424620901052,5.93017631832846e-05,0.0003279017266386831,-0.0002004996853623731,3.498494293660295e-05,-8.801018010234312e-05,-1.267766694250428e-05,5.733709984623448e-05,-4.0220921054377297e-05,6.581817693078779e-07,-7.462171167283929e-06,-2.2792670218820554e-05,-1.0419403727130916e-05,2.1700258052596756e-06,5.698280841914607e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
KL-98,201757,0.007207610489831956,-0.009067957871996622,-0.007213991639251245,-0.004746408387089832,0.00411738934697286,-0.005673431372070756,0.0021166147234964196,0.004631568511574408,0.0047731568340524996,0.0037877723301514726,-0.008213256372832968,0.0007596073751492896,0.013178063963653007,-0.0009885557098154626,-0.002898552382832601,-0.010518864593777353,0.00013113360386563183,0.020218391106253827,-0.012325528622847495,0.007020487592202196,0.0034490335676627,0.001440167297574657,-0.004183597142349675,0.0018227956166489718,0.0005644685406978364,-3.778861610830588e-05,-4.9528233184708695e-05,-0.00032093587606459376,-0.00033830435597102115,-0.0005811485523247611,-0.00015997009176935037,-0.0002182030862821225,0.0002593205292955749,-0.00012752507769528531,5.189989396637648e-05,0.00011540176638354137,3.496959714339687e-05,-1.9060969905710377e-05,-3.36248786981893e-05,1.9449730261476474e-06,1.7094545549416374e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
KL-025,201669,-0.0497107135622015,-0.021265200284276253,0.03959843625770649,0.002401988786164656,-0.026007898848953204,-0.004350501156509659,0.0032694025368971984,-0.00468666297897833,-0.026748666004678248,-0.03648828468637819,0.008136282242646438,-0.001728818681981588,0.006331707066327279,0.0008478305332519188,-0.0025646999648107267,-0.0011390756384311734,-0.00043516865398962964,0.002273250987510546,6.430540932364952e-05,0.0011332430064193767,-0.0015084809517396825,0.002014467370289675,-0.0025154847037087914,0.0018963622480573756,-0.00034869308194909694,-1.4093506323821554e-05,-0.00040603985854736067,-8.08565058111923e-05,-0.00022786539303882333,-0.0005905811393628395,-0.0003789659090762371,-7.901818304016315e-05,-0.00011023744750211832,0.0002449779274476228,-9.503346262439484e-05,1.976350987976657e-05,-0.00023430217516091204,-0.00011351923649765429,-4.601010765570052e-07,2.5429103025366446e-06,9.818532466728862e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
