sample,sample_uid,PC1,PC2,PC3,PC4,PC5,PC6,PC7,PC8,PC9,PC10,PC11,PC12,PC13,PC14,PC15,PC16,PC17,PC18,PC19,PC20,PC21,PC22,PC23,PC24,PC25,PC26,PC27,PC28,PC29,PC30,PC31,PC32,PC33,PC34,PC35,PC36,PC37,PC38,PC39,PC40,PC41,PC42,PC43,PC44,PC45,PC46,PC47,PC48,PC49,PC50,PC51,PC52,PC53,PC54,PC55,PC56,PC57,PC58,PC59,PC60,PC61,PC62,PC63,PC64,PC65,PC66,PC67,PC68,PC69,PC70,PC71,PC72,PC73,PC74,PC75,PC76,PC77,PC78,PC79
KL-CP-27,201487,-0.07450197501708193,-0.06073936480439317,-0.014641559445452142,0.013051082906736325,0.004708554640492873,-0.019227751401038082,0.0023025912489104245,-0.016775472207105867,-0.01343435328485138,0.023652697098979183,-0.017164910192461406,0.031445910529032804,0.0039923313976340455,-0.01587200091622967,0.013766240009461611,-0.023520573326678076,-0.02497032559286926,-0.005993949810693946,0.00538788700529075,-0.015089095550511158,-0.0035984959862079085,0.01651946464214343,-0.013600384721426065,-0.004192389793051216,0.0038236407348358177,-0.006548602702311935,0.01883743187574236,0.010811307245606762,-0.0013243368936009968,-0.007211016033540257,-1.0097850151368445e-06,-0.003831401740112652,0.0021263143591680016,-0.006898956241783005,0.004007322496223196,-0.003670943709996376,-0.004834644382993983,-0.001039001840634148,-0.0006948251289380294,-5.5143442494339906e-05,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
KL-CP-29,201489,-0.07751845739780887,-0.0795894018831457,0.018928361352148173,-0.013343648977690635,-0.023490644669513557,-0.010560470444018246,-0.016779713791246875,-0.025264232944322576,-0.004135429239131818,-0.016123447481937548,0.03152119737451226,0.0007002389062275359,-0.003066384593355713,0.0018333327240487485,-0.006958467344989009,-0.0057551383467000965,-0.00890093617548575,-0.002825440558374996,-0.00749696647456936,0.004363763889398116,-0.005629988120928202,0.0007649569933032618,-0.012034852918305715,0.00352315144420196,-0.0033837680260646705,-0.01272171916900747,0.007487469475186593,0.002485117554835419,0.0012127128760833607,-0.001280158682323496,0.006165431009941376,0.004335421307606354,-0.004396357099192321,-0.004206037613496951,-0.0066133503019159216,-0.0012007915300946183,0.007818225923475999,-0.0028288373241852987,0.00020981778185915397,-0.0022452368466456714,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
KL-CP-31,201490,0.017760326290484373,0.14098464696290383,0.08192848661991861,-0.01733453158683698,0.009526841480769082,-0.03942639053335427,0.017360309149896298,-0.0012651419449569998,0.021968747664436256,-0.05559517417497089,-0.007732698177237175,0.020742249977539505,0.021663836918018035,0.002522269964215034,-0.016320317453611313,0.012102639719244865,0.00917850862713082,0.02100356375338581,0.0012717532228039286,-0.0013831361440496874,0.015770349238746133,-0.0380525312383398,-0.001726695713868656,-0.010289907504632916,0.00989180102463812,-0.004786925467545801,-0.006225148511738527,0.005207123030216695,-0.004550174496684058,0.013543018022378398,0.005163104986223896,0.0004570398769128843,-0.0005650575728515523,-0.0011649617932649806,-0.006461191505771792,-6.719945546362954e-05,0.0035438925395123687,-0.003887029008626676,-0.0004602898071088708,0.00039662748333470774,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
KL-CP-43,201502,-0.02049608279952347,0.07206653938860887,0.012464545851497739,0.029452783328118504,0.0017493670123179196,-0.025376249829411984,-0.01379727698637064,-0.0007322032494106683,0.002145473542341752,0.07202509939231416,0.008514378712645376,-0.02016898736005036,-0.02984334197008046,0.006110697327620825,-0.019357912791603232,-0.014692023718658928,-0.007848606975160852,0.00030866849854832925,0.011467956971844419,-0.014725448565426895,0.005537637934952523,-0.027490092920872494,0.005844103891216631,0.005780437278324685,0.005347668392779422,0.016097534750999013,0.005433687037759727,0.007798203078711968,-0.01454536249787541,-0.008789969132724219,0.005263694596734004,0.00961128220566333,0.004419102788290722,0.00016856351831371253,-0.0014977376101942374,-0.0019348965708537293,-0.0016036578538499752,0.0020726228042660176,0.0007682334376792912,-0.00011463094659044675,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
KL-CP-44,201503,-0.03442935099995529,-0.05398525686538095,-0.07299339780593699,-0.016000923315171226,-0.006029318046501036,-0.004317650371586444,-0.008951723491081066,-0.02964193508098935,0.012214252712325638,-0.02076477231159258,0.034558458490896726,0.05599656499013524,0.03453859741482373,0.014390283160497364,0.00996271417624762,-0.004327665874224952,-0.055545289860024986,0.029691877427948165,0.01523549224732306,-0.01826692312297007,0.018318336007135224,-0.027710892525347017,-0.015281195142450148,-0.012340085288299142,-0.0077020341108254,-0.019307589404825316,0.013085320738849751,0.013750200600546221,0.004466351812704157,-0.01093194381147267,0.0044021388443646675,-0.01343055840179351,0.003381311278391601,0.0018174464328912356,-0.005021619244304893,-0.007577246236186674,-0.0002951707134097929,-0.0013185845522130533,-0.0003407174384893831,-0.00019380284142502614,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
KL-CP-59,201507,-0.03130087043385386,0.04137704949370628,-0.026894191564510367,0.048486566250224725,0.047657384285410304,-0.019041677075227754,0.024459408244902673,0.06633424838779496,0.004669266929413156,0.07989982735987736,0.031443066863829236,-0.04889706622382822,0.0070396762209398766,0.006898346360058584,0.0019441909207237446,0.0007481863764275693,-0.0062270412067859885,0.0290784224689195,0.00652599053211154,0.022633615913350398,0.010758832860497544,-0.0010544306597693007,0.0030716832108100634,-0.012094177791485678,-0.002636977446116878,-0.009434764774799528,-0.008209497421343512,-0.0013515568893179898,-0.011485277029087698,0.01220955241865637,-0.0005728086829063267,0.00020379810174024924,-6.662359212135194e-06,-0.00022499692012665823,-0.0007280152700663518,-0.002427216045873771,8.300681813993224e-05,-0.0015882451330245686,-0.0012647402302806267,-0.000250439315982107,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
KL-CP-53,201512,-0.06451263899009567,-0.02356374546225434,0.012857005356501229,0.004181323830851027,0.043947076931986385,-0.03531168329063783,0.045755418464928754,0.040441306037745595,-0.013823738431070957,0.032528197083343195,-0.01747892138211835,-0.01760296019696568,0.00963335390556205,0.00637328056405282,0.017224769020980763,0.0018349717114440774,0.006052506168718062,0.022347200670705857,-0.007910137859437442,0.004641561315921703,0.007102058261719584,-0.009218123300249783,0.00843736007246638,0.008284828906866729,-0.001731886131987897,0.010360175590829517,-0.002229808044445401,-0.0038386073383980964,0.00034166829087421344,0.001555686667648324,-0.0026759059886363053,-0.006730755896212726,-0.0008505788180215007,-0.0004883308760833613,0.012763488135406365,-0.003255101437069275,0.003629215201863251,-0.0056435697001481645,-0.0019859303893123227,-0.0005390223531857589,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
KL-CP-55,201514,-0.07042060732081745,-0.046718127646896035,0.02897263848815497,-0.01276265726211455,0.0059003852256218955,-0.02639090491687417,0.016490860119026805,0.02192833860191426,0.020165439876624114,-0.026049214729988064,0.029880894681670683,-0.0160290176860274,-0.040733623975660375,-0.009936451540403847,-0.0007861555746893308,-0.010336307132578148,0.008435867830167929,4.233768084666109e-05,-0.012018611905367554,0.013863331798925583,0.0020022770981608,0.01019363540082087,-0.004907785872351137,0.005167726892951899,0.01783793464603143,0.007437657331830712,-0.0076921978581688906,-0.004644546037112464,-0.004037274961842385,-0.0006144748559310329,0.012429072956087169,-0.011227238023196915,0.003984726198928831,0.004648584844544488,-0.011314032891275886,0.0031199743336987724,0.004522095256994052,0.0007163714409894025,-0.0011488735967895452,-0.0006130334169834592,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
KL-CP-57,201516,0.6943611530089772,-0.33177061817205383,0.2117978042792249,0.30721411745346305,-0.01930122693997264,0.08723701241786917,0.1612796910820877,-0.027256348939581673,-0.010410778885099033,-0.012937163057394414,-0.0037712922919425408,0.005216585151508084,-0.004490939124363528,-0.0011305607813912701,-0.004142735950310355,0.005315850219735011,-0.004780977273234057,0.0037367731383100636,0.004401758381487506,0.00034605337939162963,0.0004137595135955086,0.00021869493894818547,-0.002685033296356467,-0.001387599299489973,0.0014957429791653074,-0.00012717072256431038,0.00015179811462263172,-0.00016256856052667532,-0.0009722705508566168,-0.000643703965609226,-0.00016749340507748393,-0.0007597312294730906,-4.822079165493997e-05,-1.9503810293861898e-05,-0.0005506985839733358,-0.00047327092944607786,3.4540429325529823e-05,-0.00011850345619319707,-2.7046846721931787e-05,9.684408370952445e-06,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
KL-CP-58,201517,0.0656823474157996,0.17294572111754541,0.023875040611658415,0.03130034223131885,-0.019026059786707083,-0.0024075374137837455,-0.049647508680386365,-0.08670500205056507,0.0009668923040812691,0.06500099531818375,0.06903417343238047,0.03228332495091238,0.00196438995632098,-0.028127147005617574,-0.0582726132359746,0.04768601819527186,0.009131650523519849,0.04883885700494565,-0.032419332953504236,0.03225927313592153,0.008925481325183228,0.003736257916731775,-0.0013256206609506666,0.01514019019429957,0.036218231668990526,0.017769563012639492,0.027062749330668788,0.014426404205799418,0.016161827864803892,-0.007962258987160959,-0.007125370685527711,0.003578933315954784,0.004024971634606641,0.0009866316762627563,0.0025815391845111025,0.0038376352604854187,0.001248905758753925,0.0007748100405737398,0.00043568066934959287,-0.00016019228104893938,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
KL-CP-73,201520,0.6237260161806707,-0.2404299175525533,-0.07460154002417001,-0.21307927409636696,0.2655967878867695,-0.12004578737366246,-0.2165895382904549,0.004280137808778972,0.010100381197411945,0.003035463524636654,0.007676540087104764,-0.005307259064916996,0.013779260887687002,-0.014512357030394909,-0.005025072052750862,0.0026218180217097327,9.87939891253763e-05,-0.0023975564871651614,0.005749651641987187,0.0006592869119271468,-0.0018609120765584318,-2.3101766204766898e-05,-0.0003325578667902352,-0.00043050266175672855,0.0010615475638976954,0.0020179217430835988,-0.0014827417553370378,-0.0014207835111634897,0.0004707201415144624,0.0011973188600457516,-0.00022914349059802475,-9.01866955953661e-05,-0.0003572119428310995,8.280810828889151e-05,0.0002919880041432825,0.0004450173110594589,0.00012972908258030582,0.00017159950833709405,3.185294304347616e-05,7.623263217061344e-06,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
KL-CP-74,201521,-0.05888327238957735,-0.0339784253329082,-0.01269724551564273,0.014173840612845797,0.007171514292385465,0.06852920972505672,-0.042817292397678015,-0.011621372724614843,-0.0012525039246523,-0.0417989148626201,-0.03817127485378009,-0.03226005701194679,0.03749206256035362,-0.0011215577003848573,-0.012335676000437567,-0.007777986019386735,-0.0010632891713476438,0.0046129435344121495,-0.01235539541486217,0.009087810219895942,-0.01058524247543298,-0.008977457019648298,0.005587052551182584,0.01475688866853208,-0.03083564359396064,0.032986849682462044,0.03556031723730328,0.0018106812579414152,-0.015399034026956512,-0.0016612116806728138,0.012747675450518497,0.00580880059191653,-0.0035656945364140025,-0.0032164873122251902,-0.005270856796732677,-0.0006036323373797397,-0.0012680085410825723,0.0035201440851819208,-0.0010106862950540218,-0.0004276117897340122,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
KL-CP-67,201525,0.03895424054858557,0.1724524909450218,0.03624708600502691,0.027800087977394316,0.00032491947419855115,-0.04300427847856149,-0.007458537604796243,0.012437236675677074,-0.01885929674947891,0.026969623074902666,0.02727490257858658,0.0043729611911609975,0.0018762754041407508,0.0038706910385353445,-5.009609353407114e-05,-0.019998760266341366,0.027053506017233088,0.00020086722464065945,0.025844236352598984,0.00391823485038581,0.010626987653514938,-0.00831221864460351,0.02358184669288561,0.006465934855231417,0.012459053502682529,-0.02497960950914371,0.0166797907226259,0.009838666873024829,-0.0051462168907683015,-0.0024225258843333392,0.002751427544345618,0.010291400992451025,-0.004946240021029652,-0.0005189794124437339,0.0004629863091329,-0.0008762587591729092,-4.4112153773410794e-05,-0.0034239140204390655,0.0010753757706841779,0.0006605103169497663,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
KL-CP-68,201526,0.07143816474008079,0.2007954291800316,0.07878434883392013,-0.023763604482445338,0.011001477070645648,-0.06791848677604614,0.051923586395421016,0.032547608021489025,-0.022123647104874092,-0.032669740641316496,-0.006634552570112539,0.024972274716311218,0.019737065531730724,0.005780497130458671,0.017289137720189942,-0.0027915235364208697,-0.0071725620039141905,-0.030005991744299368,0.012771322900405694,-0.01878994990143081,-0.00721084206322619,0.016059379768989187,0.0008374770731290537,0.025565406247369502,0.008043157892557816,0.008927661177700932,0.002798967345305244,-0.01561167083467897,-0.015411314493572687,-0.005855747234246391,-0.008631252230270434,-0.004112683269362773,0.00518393962648696,0.007636012558267543,0.010061253451558377,-2.513261962655118e-05,0.004875264340511333,0.0007434251864050645,-0.0008238365454354676,-0.0006493509656260029,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
KL-CP-70,201528,-0.07327093660486193,-0.05196169249686757,0.028059471140688,-0.012073534908156778,0.0021786301806836685,-0.022640705513202634,0.010376371520025357,0.017033363240418903,0.014444244523524462,-0.025934538774897067,0.030511706690088763,-0.005579563635068641,-0.022338541854631286,-0.0008327037176798814,0.0007659813582203358,-0.016775786326220534,0.00016938098698378025,-0.002540605756363069,-0.011988577692338843,-0.0007605577018769711,0.007418608438601789,-0.013561643455264222,0.0009374862925972647,0.002106498253366638,0.004353475456727995,-0.002708440975030965,-0.0035636195829120525,-0.007008211188911579,0.0037772962612807625,-0.007534698811560545,-0.01863206931979879,-0.006384962278350565,0.0020817476425969107,-0.00451859836810867,0.003324947467257545,0.0036957761703864914,0.0020894137451797855,0.0011036212273359922,-0.001744558413786054,-0.0005880114295890406,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
KL-CP-75,201530,-0.07552081427959598,-0.07050897543629457,0.016948912713308565,-0.008141783497409022,-0.01825275420581842,-0.03356624947901536,-0.0015127277152809527,-0.00462955346033415,-0.03351865952330205,0.026547121603489775,0.011025198505665872,-0.003902894393069734,0.008439516844847646,-0.002638698648567199,-0.0008465014734831542,-0.007907065894525379,0.0070106996341821074,-0.009777060601052639,-0.0023601745961786915,-0.006549717198128944,-5.106204215751669e-05,0.009949943230896702,0.0031202370093049705,-0.004944499144889143,0.01267113463002976,-0.006415482776021644,0.0060110720566846415,-0.003571407395755391,-0.0067399375979973215,-0.0068725355550343925,-0.005862392232465818,-0.014236180634030045,-2.881526040506271e-05,0.002706623782572898,-0.0019025434141636652,0.0013523459223778453,-0.005115702239583959,0.00025918303178312785,0.001696668531469436,-0.0021604030280789137,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
KL-CP-85,201532,-0.07682692588707858,-0.0801594505738088,0.01978291750976902,-0.013126556087122099,-0.028345818079735515,-0.013919125550173616,-0.01801719671551102,-0.01611517187450205,-0.00183125056930759,-0.015824206294620495,0.025082922316115575,-0.0067819273193859275,-0.002428942631574136,-0.012074700758413322,-0.020662083582323028,-0.0030946787257808014,-0.00217380192001093,-0.003917291733097547,-0.0157709466124976,0.001733107327111225,-0.0011235690096331446,0.004415979869723254,-0.00362800304800596,0.0034344165978583145,0.004595839469343144,-0.013638805645844226,0.003585159145947886,-0.005258998693239242,0.005349099143569438,-0.0027401407200668177,0.01064150282470386,-0.0012582042717465868,0.006538060510714408,0.003166399917761093,0.008313899056743014,0.0035853737709206387,-0.008204028698889037,-0.0010090859868813386,-0.0021779299162456257,0.0019272947017792243,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
KL-CP-76,201534,-0.06364352360239739,-0.05194688424738496,-0.026869354573192,0.006533910603425642,-0.017452019915691702,0.03276546183222487,-0.026826348785740722,-0.009521533027732322,-0.020295670283059244,-0.007579924837060004,-0.04067579867730636,0.017173514082573765,-0.025133027985551344,-0.033972845508946324,0.019144365764100633,0.02072086335431249,-0.0183745299053718,-0.00144818220702392,0.017293221440030565,0.016404670182796028,0.0039025934040599194,-0.023920352759398144,-0.017200566379941253,-0.01168788684789975,-0.0005821783407158898,0.003263349576345151,-0.00726257601216439,-0.012426082043276613,0.011959597364210294,0.0028013713495490707,-0.0020194260461113794,0.011283552609793647,-0.0014714693407686763,0.002717831494508493,0.0032687304644779657,0.004621089458060786,-0.00433274192760123,0.004869336364008514,-0.0016006917414728543,-0.0006439139009176451,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
KL-CP-77,201535,-0.06472045749123373,-0.02238919126062453,0.007348559205718554,0.006834757334327422,0.05172116994037684,-0.028189413236366836,0.046837566037636384,0.03062057409140444,-0.006328655360498906,0.030817618575738105,-0.01356440510434228,-0.017755180048538516,-0.007145516451496672,0.021987588504481948,0.006755867585903195,0.028139763657651633,0.013496862710677049,0.010198656073059484,-8.173782452337827e-06,-0.03522249075712156,-0.008165434654104058,-0.00010225615856154087,0.004454302587523731,-0.0007819516134584811,0.0013729595641696274,-0.014572208862222389,0.014727801316362515,-0.0002714231402639453,0.006210515178673155,0.015592059097562434,0.00422735528447699,-0.007682817761741284,-0.005001838846773251,0.0001969013710513277,-0.00467521407966225,0.008439049210244066,-0.00315627562602607,0.0037167005258016634,0.001097847560295284,0.00028563687279227284,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
KL-CP-78,201536,-0.06547909256133988,-0.03818920848176117,-0.0038143344511942924,0.014628578709041737,0.047628983627904214,-0.019905792805754743,0.03070869564470974,-0.01176242737335509,-0.04021439339879263,0.050838130410214774,-0.033672142666539,-0.03386524806974175,0.041425111690500886,-0.0008069787603052548,0.005024590348987636,-0.0031073921454971057,-0.016256481806901753,0.020436734676079732,-0.030053587419574458,0.00862546843295009,0.002986047132183939,0.01495156160011658,0.020346571961418213,0.006369294520788949,-0.03166318247256035,-0.0283587885573773,-0.001440424694207181,-0.005561620858063521,-0.002224134345909341,-0.008524428176176286,0.007524501742186046,0.008054886142410726,0.008890249328483622,0.01381904316583532,-2.1198237003898474e-05,-0.004497438750205858,0.0013066541112012357,-0.0032552546561838234,0.0007340738896173008,-0.0003283057590067337,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
KL-CP-81,201539,0.017587274010495646,0.14096559491227384,0.024358546590433884,0.02112376803317713,0.0073625011166798,0.011989581140073308,-0.018104976433786692,0.014966636479794264,0.006552579649422241,-0.013766641721011424,0.03742292468895463,-0.019450768118123636,-0.024925713828524192,-0.014216576746557122,-0.013720522868975443,-0.0056746999602352004,-0.0011345696440506372,0.027744463100786616,0.024967478912865045,0.018401693411400546,0.01795761469032237,-0.02660315754894967,-0.0013393582446752194,-0.01527538019087098,-0.011267359536122032,0.019576346729888793,-0.0032940866245017636,-0.013214109305209462,-0.002303096502009566,-0.008187871687353332,-0.010733143777348525,-0.012835802539367303,0.00010884563250263794,-0.007343063681342864,0.0020883217198408187,-0.0011995898064135163,-0.0014938635924457442,0.00010722800969653356,0.00044513309960579503,0.0004009145612108577,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
KL-CP-87,201542,-0.011694370272116878,0.0052674424634889345,0.1423907010345274,-0.07085433424100618,0.009337453882612924,-0.04863072749384693,-0.0006276920702026356,-0.19988716560512582,-0.03300989328424389,-0.018144761194843,-0.0428345331817271,-0.019019497801690766,-0.09235384780448472,0.02270049992363052,0.01771805564364262,-0.0562143501687592,0.029130738430392412,0.007846883879256522,0.028437291268026823,0.01563941119102355,0.0040792118033045974,0.009292871209582653,0.013016366449826742,-0.002621248936048735,-0.012439538854171183,-0.010391310666344494,0.006649913688089594,0.0013309884214806388,0.002832082087241211,-0.0051946421536890105,-0.002823137540980811,-0.0027423911526931713,0.0006785127869047815,-0.0017153389474590356,-0.002141031575084236,-0.001644414510845741,-0.0002163933907879301,-0.00031169079729588995,-0.0004930819283729071,2.8416787214970558e-05,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
KL-PR-3,201550,-0.0772783210652945,-0.07838643179518921,0.01581102874241844,-0.00921712309429241,-0.02236482351982925,-0.009102722517729039,-0.01890405443774895,-0.023483317080670345,0.003214745635091541,-0.014058889532614912,0.016090641170819903,0.003900665892330196,0.002751461500972297,-0.01397262459914313,-0.011446175937325486,0.004608575572391626,0.01961024553641033,0.013463029706382374,-0.0065236233934672745,-0.012214929836826765,0.002374846602372992,0.010084578474691535,-0.012939352885949194,0.02150851845850569,0.0015100608153478154,-0.014136811249002809,-0.0279308699382745,0.00682683170449837,-0.015871725116178913,-0.014861489155732004,-0.013896809058641527,0.0004974573865613317,-0.006025095080877563,0.0024859997911389265,-0.0062955512615001565,0.003917932406661596,-0.003297650900118975,0.0011736209057845622,-0.00010496594765425286,-0.0005269774938242904,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
KL-PR-5,201552,-0.07684944582974289,-0.07750767505871646,0.01963316852925422,-0.013056940124528248,-0.01983351760065102,-0.01114312939574658,-0.014673798458830479,-0.030436028812541975,-0.007951835944689534,-0.014621858440252676,0.025101436759607795,-0.0033758473544419692,-0.010314092673960856,-0.0011233831999162519,-0.012774900255252845,-0.007015989408810465,0.007953122951689866,-0.006015325279025369,-0.012943955835127452,0.008869043145520382,-0.0011676436362807936,0.007878020421656017,-0.0020218876379097493,-0.002716037990666757,0.005210597478831719,-0.010857287951127831,-0.006192257398231467,-0.005374975465537586,-0.004642913910553678,0.009602404103837546,0.008840076838690779,-0.0001801672944883345,0.013244030204503465,-0.005044864493498731,0.0023313004432731826,0.0023135510098870947,0.0010716148980331008,0.003238132838950161,0.006432834910547553,0.0004053495758429342,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
