sample,sample_uid,PC1,PC2,PC3,PC4,PC5,PC6,PC7,PC8,PC9,PC10,PC11,PC12,PC13,PC14,PC15,PC16,PC17,PC18,PC19,PC20,PC21,PC22,PC23,PC24,PC25,PC26,PC27,PC28,PC29,PC30,PC31,PC32,PC33,PC34,PC35,PC36,PC37,PC38,PC39,PC40,PC41,PC42,PC43,PC44,PC45,PC46,PC47,PC48,PC49,PC50,PC51,PC52,PC53,PC54,PC55,PC56,PC57,PC58,PC59,PC60,PC61,PC62,PC63,PC64,PC65,PC66,PC67,PC68,PC69,PC70,PC71,PC72,PC73,PC74,PC75,PC76,PC77,PC78,PC79
KL-CP-31,201490,-0.02552529267304148,-0.0026151328564081953,0.0031854606841203413,0.010653154289324103,-0.015108164179404188,-0.030983377789237453,-0.012864575065070358,-0.0272209421112762,-0.01643790601926036,-0.008408281248379425,-0.009529001838332772,0.0015676104143146439,0.0014321638475990827,-0.005150113725834078,-0.003521868677706061,0.00309014407151989,0.0037589001599047833,0.006878207774075436,0.008015652037274588,-0.007655882041017702,-0.012925100687218869,-0.009313168946941685,-0.010807410804841447,-0.012160721710216097,0.006690098739902856,0.0007167287672159914,-0.005712107040569108,0.005053365108895748,-0.0040470352455343065,0.00012404492833864876,-0.002759688840558747,0.0009060464239842308,0.0021243408703099736,-0.0006197691128811951,0.0009626490013070889,-0.0005910148419176404,0.0007698173545273389,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
KL-CP-43,201502,-0.025540662734255315,-0.000587004636576515,0.0020470473063644657,-0.0070152264559173415,-0.017782479433708056,-0.00748062142071029,-0.023475884656180796,0.006799149819440878,0.01251131070740769,0.0004368327804464001,-0.004586380497909791,0.01821741337473978,0.003483902199598669,0.0037084155978411282,0.005585193007425783,-0.012490022393625348,-0.010908482944416993,-0.003658861265016717,0.005668639765581384,-0.007021067238424822,0.0019073071823786137,-0.013056363703979463,0.004191120888976537,-0.0012881605972078387,-0.0033401486021213023,0.003062822036170623,-0.0003482810267131764,-0.0016875988472153504,0.003368534759351399,-0.0029859809699729167,-0.0022377257431330237,-0.006901761783658144,-0.0007034630441708403,0.00371894650031329,7.57432516628507e-06,0.0002692704166962284,0.0001845607006400384,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
KL-CP-44,201503,-0.008653759377683243,0.0257232404159928,-0.007164756505605165,-0.0068464091416198134,0.013739935667692636,0.08647134575413411,-0.014037565024978677,-0.027751694745142597,-0.0624443392266753,0.013727666928464317,0.01952025947221755,-0.02470558789945785,-0.017266085774676622,-0.00461940253367848,0.008652426017501479,0.000827663714748026,0.009250569212934526,0.0022213315105240315,0.00019505427810758786,0.006183173984005283,0.018843748793135662,-0.0017076356414561747,0.007641581061594379,-0.007332976786128711,-0.0001062459339156931,-0.00016249005671007245,-0.0007223797338238424,-0.0006438429801438651,0.00339979039746301,0.0015285000698190567,0.00035246906829527563,-0.0006049381864318921,-0.0008565825432120071,-2.4829543764007416e-05,-0.0008617558138458029,0.0002575679596460002,0.000558840091619657,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
KL-CP-59,201507,-0.02357528630112123,0.023313997062209015,0.010504519794895506,-0.01133373619650895,0.0012418037298874247,-0.014082154612024467,-0.004323942044270444,0.04213770887568463,-0.022783988947209396,-0.008398634173839372,-0.014091331607384653,0.021278670466267573,0.024916317582628734,-0.0037424886622680485,0.012494993753043323,-0.008156685808318886,0.009296490545377593,-0.011167056663194525,-0.004425885906267568,0.009974204726886203,0.00368028936940963,0.010508959659799064,-0.004870093372625496,0.01162292637551206,0.0028683032457742217,0.0034904368940623658,-0.001866829996083875,-0.0030644450923182245,0.0024148625142863564,-0.0009049378192312958,0.0029567959207168256,0.0021435769273224223,0.0010562686020775946,-0.0008992106731364033,0.001103996552663161,-1.5785430244470665e-05,-9.188498559571422e-05,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
KL-CP-53,201512,-0.02637897214713165,-0.02552854863751702,-0.007481203425476075,0.0016194549429740935,0.0044210510484474505,-0.0038257501384381743,0.01215658066548936,-0.0017003678152513523,0.002966380068449001,-0.01796550465158323,-0.01095422154124744,0.0063452511582464685,0.01820687210271437,0.00123574184024268,0.014546313736887745,-0.009027504156423227,0.0051272101107953825,-0.00225310114787316,0.008966863539960603,0.004947563972081049,-0.002994790276441008,0.005583209980686013,0.0004397578958949956,-0.002934894335210839,0.0030594286552637546,0.001697861822131539,-0.004880953322103348,-0.002011141242620924,9.046446933272185e-05,-0.004236833226813715,0.003256475818797938,-0.0005952465479873158,0.0014479340467737278,-0.0030374336495232815,-0.005645226273361633,0.00016590934060837646,-7.365201812800592e-05,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
KL-CP-55,201514,-0.026278602202457986,-0.01632843902753443,-0.0014547233609366916,0.016507127064379436,0.01487578196313098,-0.018836386592859876,0.013111907990849884,0.015058329569196635,0.016600893949557643,-0.021647113234417033,0.003916921431972588,-0.0017655384854539042,-0.000798758835096971,-0.009817198355992068,-0.012775278643980717,0.0016200393727183369,-0.013719160577525721,-0.0008789581726749569,0.0044182663617692835,0.002391044430078528,0.0050101196538124716,0.006236518465108804,0.002706013820078179,0.003685590793555697,0.00036517016410692233,0.011703385338494628,-0.0072322449761533505,0.00025855084665119243,0.004801219606701945,-0.0008730592800894314,0.0023460286535474367,0.0006679357512559328,-0.0003375504872625736,0.0019130616668093722,-0.00034487697935032684,-0.00014364442362060554,-0.0007812229567455321,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
KL-CP-57,201516,0.7040674818969099,-0.1235214227451767,0.28849914106787694,-0.024431493821423084,-0.01741981635544513,-0.000691538716516754,0.03178951067480745,0.0009388341535056009,-0.00185095484976838,-0.0006930710883919387,-0.003089502251744883,-0.000584815339650659,0.0010570620451534848,-0.00113215775263804,-0.0013132949597678505,0.0018989096988633616,0.0011081722204649388,-0.00035991533582130033,0.00027209163763977255,-9.192452554936994e-05,0.0005564137970758321,-0.00040714926745814736,7.480344731017715e-05,-0.00016421822988247806,4.317219033108745e-05,-0.00010815602418219471,0.0001084624320140879,-0.00016920838503981016,2.6504302740662318e-05,0.00013334815118231784,-0.00018027609947114803,3.888903718851373e-05,-3.346053627273137e-05,-1.7065290558324258e-05,-2.0793757884799493e-05,2.6582414485686198e-05,2.303519393708863e-05,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
KL-CP-58,201517,0.004772592371675328,0.15673155199385033,0.06850838850533876,0.044903082801350504,-0.05240941443598017,0.029643923715551794,-0.06288785486053063,0.016801921484861676,0.035936472016937206,-0.028806075489020106,-0.04433459628949785,0.006126666510588732,-0.010184032942005405,-0.040444960595538815,-0.025435386169777287,-0.008223656746226967,0.020262282911467772,0.015019647230248722,0.0006053736875483915,0.0025315391880674706,-0.0030933261958005303,-0.0034670227637118548,-0.0001824319517422883,-0.008087394562676375,-0.002718566813402029,0.0026823340294433356,-0.001374939899230757,-0.0012434960923391556,0.0022036590864211243,-0.0017432518530909225,0.0003910166132429602,-0.00028133222502121284,-9.140823784678867e-05,0.000741575243405077,0.00019077709543150153,0.00014971774655435146,-9.164633562582655e-05,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
KL-CP-73,201520,0.5994255596691574,0.11994857005689707,-0.33347802631378026,0.07444540982417046,-0.018428215413246643,0.001752215888328641,0.006965378232732478,0.010782733445981688,-0.007559363777475952,-0.010840365065600495,0.0005348531201280961,0.002149745818191955,-0.002615047040742647,-0.0021954030804586153,0.0008579028153757821,-0.0018562248731316918,0.0005429251660053384,-0.0008074560728385518,-0.0010784791694632553,3.3338931597861765e-05,-0.0016409521170601257,0.00030608182772719607,-0.000595306712398273,0.0005471473414436034,0.0003127963192804591,-0.0001741954842419071,-0.0002024785000303953,-0.00019332329233761456,-0.00014131019207118831,6.190385386302902e-05,-1.4781395581287251e-05,-4.7204891378229106e-05,-4.2587739925158786e-05,2.3374412417961998e-05,6.784054205988034e-05,1.2719386618278614e-06,2.1121746464870334e-05,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
KL-CP-74,201521,-0.025908656587392994,-0.03209905643093322,-0.012136693015611981,-0.005249673318025376,-0.017793913102016813,0.011474096953309625,0.024457951262715664,0.0022309424088355475,0.004976360991449027,0.014065209842813255,0.007524753545162753,-0.02548798013950874,-0.017576103375555742,-0.006956772741845362,0.008660289692155146,0.0010470627497658391,-0.0009577730059826728,0.010233386011285308,-0.0037891783744928194,-0.003465673664786467,0.0004021924534414067,-0.001000961187372912,0.007153596523631333,0.0007310019257417583,-0.013059972483283817,0.004987815249096764,0.0015740661878469858,0.003534079940626924,0.004726746082984373,-0.0068925460817921376,-0.003457323029225105,0.0010929518076660608,0.00047822671365732226,-0.0032344350409218387,-0.0013531216247673259,-0.0012134118647427557,-0.001062247533126977,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
KL-CP-67,201525,-0.02373606784268458,0.018247689257988847,0.009683755878191123,-0.0014064713459194435,-0.042218986877465295,-0.0117915554276328,-0.024718225416182207,-0.023712566502649603,-0.013044325899397089,0.013014930607406768,-0.010946366720658914,0.01598843110052824,0.003102597011180364,-0.013809639463055027,-0.0016970914007182491,-0.026086130846407683,-0.0046814469007639605,-0.001008492068679808,-0.012269473151821721,-0.00814058132360676,0.008491358511664137,0.0038566955326227266,0.006134882346418578,-0.003473967891899852,-0.0035759352385675226,0.0010802026157080361,-0.00019502193802241135,0.0027410901560558083,-0.0008595415779799435,0.0025541660455349413,0.0034752777124784006,0.0010919830628363602,0.0013953686693040524,0.0002583085605018405,-0.0020727883641457954,4.473746648893334e-05,-0.0013003426461623735,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
KL-CP-68,201526,-0.02343061428149965,0.020241918739612282,0.01241387545104224,0.015749593238837133,-0.014588453718032515,-0.044563372561834846,-0.006396570830504556,-0.0282346489413924,-0.030217709063180644,-0.017451224437026465,-0.011762443463958133,0.006015392914096641,0.009902742653343871,0.004602511765231957,-0.006071473297473204,0.0076265611875186235,-0.011603865273612632,0.0005198445191284744,-0.00854939111182854,-0.011261209498112048,-0.0031013954650958267,0.012659906588340274,-0.0017762293157773455,-0.0031734637336861163,0.010195532593927232,-0.003393874208910079,0.00799932747657894,-0.004310024260959534,0.008054693439762664,-0.0010825151825363574,0.002454704120876372,-0.0012926088358567896,-0.0028797038282629187,-0.0013081410465993408,0.0013819404974140766,-0.00010390742960759821,0.00021670782455889668,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
KL-CP-70,201528,-0.026765029734394697,-0.02550461348388955,-0.006738334314385042,0.006461643088522558,0.0033094729563462122,0.002770160373099758,0.0129121975506641,-0.004826753651033994,0.0077421789823558206,-0.014024765589349857,-0.007753863041974935,0.0017916842199679557,-0.008442981073743477,-0.007577506729470926,0.00014912775151970954,-0.0027881612347176042,-0.010527891244391867,-0.003146104116433212,0.006056769917554432,-0.00012112579935998144,-0.0024947344896586628,-0.0033833229510949773,-0.0015671017898315678,0.0012608355201749973,0.00019094646829358276,0.005957547500505905,-0.0005488132097962201,0.004790706577820578,-0.0019167221810934255,-0.0004405215617403328,0.007791957336878898,-0.0015637775775850973,0.006565910190375758,-0.0017725575630845294,-0.0003464356471946719,0.001766727348701282,0.0025546560178344433,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
KL-CP-75,201530,-0.025712768723026625,-0.035622315350222346,-0.012167417355791956,0.0017237599843619405,-0.002197214989187658,0.007304709018901059,0.015761349139294143,-0.011534908395768024,0.017717924169252244,-0.010677025044550984,-0.019067961297417165,-0.009043170740209196,-0.003949091231618408,-0.016865452429626893,0.0067453379746240435,0.00572663212296553,-0.00013153117684822863,-0.018323370388720374,-0.005965181829203079,0.0018724722612648466,0.002764926421137983,0.000416699442717616,0.010125784007079777,-4.446215954788018e-05,-0.001185371416127497,0.004520192762313138,0.003643085668606682,-0.002647493742901888,-0.0044861588051628674,0.005304241235089969,0.0024025598323494405,-0.006235028701934767,-0.0018359382971832624,-0.0022312950024037624,0.0016114003097221895,-0.0014273865297835813,-0.002149331187468991,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
KL-CP-85,201532,-0.02607909781961599,-0.02417010306320365,-0.007194210507973981,0.0031370217479867128,0.008160788517472527,-0.005811753431230654,0.018026277702092915,0.006243642609006889,0.020204022543651917,-0.015965607095104157,-0.006229044084130173,-0.004268735771788946,-0.01033032614750747,-0.00015247751150639557,-0.002735885810467234,0.00935953558731395,-0.0014174996833809612,-0.008837045700815917,-0.009515518491295512,-0.0016888549842460508,0.0032938558759036587,-0.006389398568084171,-0.010009749265247043,0.0026417072712799925,0.006475745554683447,0.0027870973779994526,0.00338969051196717,0.001582491975656147,0.00043774585245097257,0.003002504420540838,-0.002716224108833085,-0.009817209910229104,-0.0009519525352698429,-0.002258294233300822,-0.0036169223900499566,-0.0035494994628241495,-0.002274991916256933,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
KL-CP-76,201534,-0.025747690088412132,-0.023474914629558807,-0.007207480451076927,-0.0019532314743256813,0.008862142347821483,0.003495035980591299,-0.003602600655572541,0.008153017599931364,0.0102554453344912,0.004629611205982819,-0.005922163572984668,3.0868022168079685e-05,-0.001978874560704207,0.011440597782958885,0.003005979983240254,0.01716145275007788,-0.0029298015825860893,0.012852496964294368,0.008044208706936942,0.0051085474853385625,0.0010354852299943047,0.002425924117940662,-0.002537782865550918,-0.00026623634320200614,0.0016702406316150453,-0.0029615976762117514,-0.00015525363701322347,-0.0023001061650740353,0.005832559790224819,0.00654003607978034,-0.00368734034285569,-0.002074672887527261,-0.0005114690596854194,-0.0010400494455846615,-0.003267202500084641,0.0005066106622454277,0.0016121217816097296,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
KL-CP-77,201535,-0.026390587026606845,-0.0031988137404232583,0.004073029833003143,0.016172230042300294,0.005724333750343135,0.0006878318435235368,0.0001745169967413325,0.009498680401094447,0.0012264877214049797,-0.009130169809548574,0.006214077576372532,0.016164554721536495,0.020170263276123385,-0.01230492060841275,-0.0024283469496252518,-0.0033655763057117496,0.0055522761625962464,0.0034392905217769426,0.0031232417374373205,-0.0036698040124090066,0.0005456690680217444,-0.0051338466794557435,0.015025653377668667,0.0003143935245277797,-0.007190325844471979,-0.00693172995002754,-0.004395848485287919,0.005775560071238667,-0.004834097929414238,-8.168995582317351e-05,0.0024365598176589553,-9.28283583026711e-05,-0.004111034044171757,-0.002046825932674235,5.112759050777527e-06,-0.0016415116803522648,0.0008137621449492682,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
KL-CP-78,201536,-0.025510628251402045,-0.025801624335116,-0.009668150731144333,-0.002674632449232989,-0.01649182704902161,0.010801883347079344,0.03498979694587895,-0.005625050725992087,0.017104593868686443,-0.0023573859627924036,0.009715437644678056,-0.004771386388908989,0.021142962468911237,-0.007175328984542588,0.025740058484211677,-0.021237815531630632,0.02829938659913895,0.01047025878272286,-0.006460470086317818,0.00301022719272846,0.008247095137372673,0.006308585408067861,-0.004909144716989349,-0.0015174192087084135,-0.0022308733905955667,-0.0026884855199358795,0.0019478409452644467,-0.003667822726207266,-0.0032685060345111283,0.0037502582142111326,-9.788067572518669e-05,-0.0015355883110667074,-0.0008661395753138004,-0.00017775428103470486,0.001944255247405644,0.0004624468974799182,0.0006671501147917427,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
KL-CP-81,201539,-0.024172815318785547,0.03651143683358626,0.0173766426128263,-0.0003481305638366477,-0.019496071297519235,-0.011374840467332075,-0.01331828476455212,0.010498785147908089,-0.02323855309566287,-0.0020459808550576356,-0.00327810396495431,0.009514028509838844,-0.0062431007967274485,-0.0010712109376165909,0.0015457907801604432,-0.0017654757158292915,-0.011333856847505736,0.011925734454455411,-0.0009960135129463688,-0.002557359843097592,0.00322376198441667,-0.004156424691975358,-0.007644196302102562,0.009583056116852345,-0.005879967645011914,0.011216581519481393,-0.006833868731259454,-0.008695369697320654,-0.00440879812873417,-0.0030791026694718584,-0.0012044498138035523,0.0008957804054394974,-0.0041212943038509255,0.001258377368802802,0.0002429655992385098,0.002324834899854216,0.0009224649169582285,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
KL-CP-87,201542,-0.01514980251329963,-0.028543063832343934,-0.004713141530496384,0.056549828953777685,-0.0527001576619608,-0.006114806366038067,0.01868875080000468,-0.09492750085555617,0.04755589865620306,0.025020595410711437,0.04435248813445581,0.0014943897458788357,0.011428102508207246,0.02132160664088281,-0.028262111047284533,-0.009453240848625269,0.00923136839645491,-0.004598034414466745,0.001233256940074832,0.0034114831085821085,-0.0016167458089215892,-0.00043491339141985566,-0.00272111729313946,0.003357734758295474,-0.00823325016371024,0.003807021812321145,-0.0008582399353520828,-0.0037778255331804484,-0.00021451046679857536,0.00032668119840094563,0.0007326311018112123,0.00024672896832577177,-0.0018468651196546636,-0.00049417765552446,-0.00013795395187352855,0.0004677452245761649,0.00011983857530505021,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
KL-PR-3,201550,-0.026051369226870548,-0.031305338508871,-0.010055454020476598,0.0019330748964608649,0.007213051245412927,0.0060272862768724405,0.011260800474132329,-0.004922938375337909,0.012560516114860963,-0.00920794192083183,-0.011982002231927866,-0.0015004564344729598,-0.013500526474250532,-0.006740579372551512,-0.00012993434015095892,0.008788822674948949,0.0030086992483946487,-0.010083825505536772,0.003941808366448276,0.00047169668534395787,-0.0035151387706329434,0.0005806502975713171,-0.004284891411236215,-0.0006094174375886401,0.006550821036631863,0.006983210289415925,0.0036050049910556848,0.0020014883405107425,-0.0018897146333055816,0.00015255354602255574,-0.0029536926996268525,0.002081106882932898,-0.0038243991798691695,0.004325551876361578,-0.004052759184433484,0.000541116173927547,0.0023522614993080164,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
KL-PR-5,201552,-0.02674281441009511,-0.01302218017348928,-0.00023373947802049266,0.01588046516676,0.003911107856000442,0.0058637013338205075,0.0081491966760159,0.0034481019268316477,0.022451491432578716,-0.008149273211872208,0.01240301733033451,0.0038383982600843644,-0.008191280228346622,-0.006366414066123606,-0.0077878536125599255,-0.003541651737330069,-0.0012387364037502347,0.007286517404963677,-0.007021841748506934,0.0038905998134483003,0.004518063799808352,-0.003620829168414256,0.004372858752437194,0.0033159366772484576,-0.004112993728951872,-0.00012332242043136752,-0.002307018327535067,0.00081223345167601,-0.0020311732558224186,0.005003935083206967,-0.002141630848626062,0.0034483528364759853,-0.000952122764858763,0.0006697233743170887,-0.003004951281811917,-0.0036808104037133857,0.001087611524852637,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Tri-2,201556,-0.025217768353835816,-0.032400350357574145,-0.012807684274350391,-0.013127251537405054,0.00240682060018326,0.010275841625403202,0.0038070138546394596,0.002315855986758783,0.005863740956372509,0.0030610568642203784,-0.010512469249714723,-0.015813156167167476,-0.011350189866037365,0.012828788966415514,-0.0016442873111937682,0.00047450791957822746,0.014621878597546734,-0.002083082742774163,0.011930043941031369,-0.006421774168833699,-0.00435326769557407,0.015808728860389927,-0.0015632847399353058,-0.00013321778106131546,0.0009496669796504972,0.004300323326419963,-0.0006240112918994294,0.00021171356103419435,0.0034852688349823416,0.007116151776806806,-0.005208743947928918,0.002323052286831539,0.003018601508866602,0.0019283920521242764,0.0011453334091878378,0.0002005675245961861,-0.0014130737009052884,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Tri-5,201567,-0.018815412143517857,-0.041283565040230986,-0.015913622858848436,-0.0062137862570488395,-0.04632080768831275,0.07237465897414165,-0.0031400845652380066,0.0032696598548436566,-0.029210342277371234,0.042854894611972,0.024540285153970595,-0.019776135677128243,0.03538532697150287,0.0003603500535894624,-0.0076245672677325484,0.011201693970046708,-0.005409829272459925,-0.007756919801121034,-0.012060369236544011,0.0025978282510538413,-0.023103127972804872,-0.008541350833819713,0.003025987084505169,-0.012338315012639827,-0.0022772705256200554,0.004786124319044088,-0.0018619343798034972,0.00038829815889710514,-0.002082442949785069,0.00037569785512418146,0.0011124245494416817,-0.000111643265004555,-0.000768180938952898,-0.00021624364945706972,0.00035430417298991574,-0.0004453730771183284,0.00012420710019901628,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
