sample,sample_uid,PC1,PC2,PC3,PC4,PC5,PC6,PC7,PC8,PC9,PC10,PC11,PC12,PC13,PC14,PC15,PC16,PC17,PC18,PC19,PC20,PC21,PC22,PC23,PC24,PC25,PC26,PC27,PC28,PC29,PC30,PC31,PC32,PC33,PC34,PC35,PC36,PC37,PC38,PC39,PC40,PC41,PC42,PC43,PC44,PC45,PC46,PC47,PC48,PC49,PC50,PC51,PC52,PC53,PC54,PC55,PC56,PC57,PC58,PC59,PC60,PC61,PC62,PC63,PC64,PC65,PC66,PC67,PC68,PC69,PC70,PC71,PC72,PC73,PC74,PC75,PC76,PC77,PC78,PC79
KL-CP-31,201490,0.08432914687994447,0.004871897990180915,0.052205014756598486,-0.005335499679459397,0.02882213586756121,0.008840600531963148,0.012006326916964103,-0.020932981499074736,-0.01167152085927165,0.006284930999742584,-0.0026501884212145315,0.011654049746102868,0.0047840167065181325,-0.008045869951532234,-0.01532566472366035,-0.015380774766205032,0.0030626647327546865,0.005998722857002928,0.00035387877280410404,-0.002267961394922113,-0.006038115227254445,0.002408448328471794,0.0005200708194319205,-0.00018866022042662823,-0.0015136830659915157,-0.004302386051096571,0.000859024007845848,-0.0033774587354432044,0.0007347306416779754,-0.00246758293241253,-0.0016154612688141523,9.382151122024465e-05,-0.0006775072169865088,-0.00010210920169596404,-3.203839234663401e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
KL-CP-53,201512,0.01566054410131478,-0.013955860709462455,-0.004745073530136066,0.03380361865172211,0.0009728256582381362,-0.013148419054927734,0.004333118509712003,-0.0077146901486051835,0.020897558462116567,0.0009470049509237493,-0.023557062782846565,-0.0009536806234094998,2.3156299835775997e-06,-0.0011453270097460647,0.0040568972099426495,-0.008012427437328162,0.0036257140529385194,-0.0032319343764221097,0.004110446752820611,0.0027076610204304235,0.0003412737781422726,-0.004944147161301123,-0.0017634569168208621,0.009321549252833083,-0.0005587386674613254,-0.001977083875943877,0.0018612055110413597,0.001487032347801848,0.0021514980304620356,-0.0009664110250086147,-0.000610149064174387,-0.0003189334830202499,-0.00045003326570673544,6.0459179761077326e-05,0.00044933627191527154,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
KL-CP-57,201516,-0.19037862498592784,-0.7682246724500887,-0.2282738227260944,-0.09618030875826335,0.038830343080017767,-0.013620481610710548,0.03337229764190186,0.008593582082288853,-0.0020962400843270116,0.004568660201324612,-0.0009360641939542223,-0.00046724516148537474,0.006979826615004877,0.0010299388655921578,-0.0011277689857219315,0.0007409161234852809,0.0006117821972075498,0.001050928220280324,0.002331105851650244,6.486619528203471e-05,-0.000992609747852133,4.2366877535525156e-05,0.00024484387593085396,8.146556312043224e-05,-8.942574914165362e-05,7.643814421371496e-05,-6.224614895778373e-05,-0.0001377455151828598,0.00012660797067754002,-5.887699713854356e-05,-0.0001020798028058032,7.3349334032469135e-06,-2.4678512948856486e-05,1.3642170525263514e-05,5.592338224903662e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
KL-CP-58,201517,0.067603497689608,0.0538540381848139,0.03339542085049448,-0.2043799351494667,-0.06286409854050437,-0.0015297342772599828,0.03634828002048145,-0.024633983158656243,-0.009583417164773773,0.028532484213151518,0.012726856277003314,0.01977401196341686,0.009726721649462538,-0.01957162467073411,-0.0076395262684505775,0.0018997502119358941,-0.002122736165152095,0.0074426369371771665,0.007356380243927044,-0.003617871790730675,-0.00045768183427104134,-0.002250551406231741,-0.0011558546958052676,0.0024523699926656565,7.300914070111305e-05,-0.0011109764321804091,-0.0014372626440265813,-0.0006470004934295074,0.0006034063042087389,0.0003595639570405211,-0.00010571724573456462,0.00013618331040977973,-6.120762767071891e-06,-7.468896960048744e-05,6.192710435583717e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
KL-CP-74,201521,0.01907529845253721,-0.00039801722928587075,-0.0038738694144448294,0.03384187536514632,-0.02277573343298992,0.0011727762448632318,-0.021545017031969687,0.013025947777814122,-0.013833833174299542,-0.009007986845803225,0.002551641124643112,-0.015272104598644594,-0.0024679234825414824,-0.01051753179262625,-0.010278661266767988,0.01341384346019498,-0.0011811054580253323,-0.00261055902259405,0.004074141639179623,-0.0039249348593228,-0.001369648866855523,-0.0016493005782178586,-0.004636351290055466,-0.0007624572303268867,-0.00468990698276773,5.93126983664152e-05,-0.004634321603010593,-0.0005027490808001432,-0.003604456897832195,-0.0009222991591186239,-0.000648063929401328,-0.0005232333256519701,-0.0002655076496162408,-0.0013027850960219125,0.0007836461992864489,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
KL-CP-68,201526,0.12991716781981855,0.018306679762515255,0.0761701945914527,-0.023583075094780796,0.04633640023756401,-0.010113765272178159,0.01715677505856299,-0.0042279508224045866,0.019449874286177442,0.013974094772205455,-0.005871512706159908,0.018127349041763354,0.00914812474538718,-0.01184183103508969,-0.008048531008312093,-0.0019561392363760537,-0.008388951684941708,0.00328595685475264,-0.011290008246982468,-0.015080820875218238,0.0023113828698927913,-0.015331346000369847,-0.0015676039663629798,0.0010484405594822215,-0.000934615013268696,0.0022795150168024004,-0.0033010256770519626,-5.356069756893104e-05,-0.0007912212462839033,0.00045142179484296296,0.0007686182037128004,-0.00010349962262258018,0.0003799480705669488,1.140206964356726e-05,0.00015347726399400497,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
KL-CP-75,201530,0.02017569578248368,-0.017457260597925885,-0.00833844741516111,0.03773201030358529,-0.0015192865139124774,-0.014852979469855053,0.00515657152327793,-0.015702866431109814,0.005992229212626261,-0.00138344982991939,-0.0015971677510854686,-0.00524013727203688,0.02140150630636778,0.006266594945176463,0.007372036121433103,0.0011989317039390755,-0.006206232937135334,0.005865903889069819,-0.002815998110320482,-0.0037140409417581073,0.010461859528806421,0.007390387762272892,-0.0048125366762563435,-0.006945745955628533,-0.00032156934544395324,-0.0015056385181946874,-0.0005994709834730904,-0.0015149643250289828,-0.003631147476437168,0.0036804519556776706,0.0013539767439474971,0.001022729722525908,-0.0003585646053064692,-0.0004102115640019006,0.00012045537089975756,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
KL-CP-85,201532,0.008072503169488114,-0.014359458448863398,-0.0003915580716823653,0.03143524384711642,0.0026520777131262933,-0.0033917325476772522,-0.0008001219844150723,-0.02135884410591718,-0.005253574944127259,-0.005369695556112354,0.004990595361641641,-0.00013968850784203357,0.009152182404358838,0.0046965500450847466,0.005174264427308893,-0.001022894720267153,-0.000989864603651204,-0.004105941506474486,0.001986923664995067,-0.0016188202815645568,0.007916465326900081,-0.001120318545533554,0.00023152058778036605,-0.0008883412198809751,0.0021656139453333097,0.001625237463668471,-0.0005884149592054735,-0.00616288791433799,0.0003896923633385015,-9.125053097432741e-05,0.0032074072103602308,0.0011527310448517434,-0.002985966723856404,0.0015714600542271477,0.00026304726931994376,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
KL-CP-76,201534,0.003172580799559067,-0.0008981394140555963,-0.008219817951041885,0.020718733971673862,-0.007118192748241936,0.013284065232150049,-0.0011224780637861048,0.003386345203642131,-0.00880985192746116,-0.0011180989993427623,0.008248756861618696,-0.002795245593157994,0.011706558044819435,-0.004923338681773493,0.00473796257680619,-0.0007430659844879813,0.016221326445001592,-0.0009103006486891936,-0.006962007691216757,-0.006944377792263066,-0.00471140182977832,0.002345599031906635,-0.002622043586492005,0.0037831660921498283,0.0014095580127371759,0.004702642422527047,0.0050399459989607254,-5.1797170008935565e-05,0.005263667973561128,-0.0010190696910803685,0.0019321861979697359,0.001810333867146404,0.0006114220968096373,-0.00033763752052555046,-6.215543238499264e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
KL-CP-78,201536,0.02274036681754605,-0.0019748396280426968,-0.01434595508078898,0.03396135524515907,-0.02563407246271542,-0.01347802380577026,-0.02135970694101589,0.007418370457949091,0.0196786751677583,0.01990328112745437,-0.028279252018279313,-0.0005293466831135418,-0.012432928302619661,-0.011969633784807863,-0.003056655358672235,0.0016710654536439002,0.013772782487195259,0.004667006830037458,0.013358292436823713,0.007522489846665873,0.0038015425059089135,-0.004840913718535358,-0.01176997669517701,0.0017558440624559457,0.0032990080017812748,0.005608742150475738,0.00013884615250006236,0.0002288003650331033,-0.0032629154621821657,0.001801895131293092,0.00045595269470801385,-1.5367328376248228e-05,-0.0004063185334751579,0.00047521667969297436,-0.00029033250022192765,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
KL-CP-81,201539,0.03828003978296103,0.01744404490165733,0.0196581120360695,-0.03385531820130579,0.00978181269187306,0.002536531230907744,0.020755223616504087,0.02636084071554394,-0.010160126002401949,-0.0010954262634559027,0.005652442100360671,-0.0059588146100230605,-0.007251625170604284,-0.023621559180408525,0.0030444408189711915,-0.009165209650301128,0.0001123314745852842,-0.0030358138115362068,-0.006177646457752304,0.01937007838257505,-0.0005587702349949059,0.007248207488440404,0.00657942091872905,0.0012099987450901817,0.003270370521968792,0.0024676903193389214,-0.0022532741345376874,0.0018471668134381351,-0.001226701772600145,-0.0006973833786226269,-0.0002460190947321371,-0.0004899078627699017,-0.00048156849448139,0.00026686099650468005,-1.8364490182465716e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
KL-CP-87,201542,0.15894905674811438,0.0244862321854944,0.07654154815289149,0.005323349381633334,-0.00990610068594431,-0.025086409002235032,-0.05832190809676643,-0.03427607199499087,-0.0038819761696509978,0.04230123877184109,0.017130711427316116,0.014441562200414383,-0.004069102719797395,0.016064528240959566,0.008778456879072236,0.01405168645637481,0.0012455472897091016,0.002862485500990407,0.0021779592336708944,0.004484143558858891,-0.002951460074058271,0.0038053325180648274,-0.001262523722524634,0.0039010349435148954,2.950901708753867e-05,0.00024131069583843034,-0.0016858933099004332,0.0017413252998278194,0.0005868254824247715,-0.00033199015476242304,-5.073645750471135e-05,-0.000264703628415164,-3.700050647658153e-05,0.00014851513463351817,9.912942135320681e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
KL-PR-3,201550,0.008085029015363981,-0.01451382356568137,0.00021072370817421443,0.028578728292409494,0.002708586185478407,-0.005873689930228731,-0.0009512063868700105,-0.019999326309454016,-0.007715230309695835,-0.004702826742271835,0.004980906307198673,-0.0005273742934162788,0.008732178586234821,0.00440947363891324,0.0036618011468902974,-0.0037966843039259303,-0.00031562836346920014,-0.003242548339052717,-0.00014514108472832033,0.0005446241173222246,0.008092324809480234,-0.0034388007451204494,-0.0032689610219866724,0.0010641167211862133,0.0006533143539536296,-0.003196140762625808,-0.003188568687788885,-0.0023828070880246863,0.002231974367003716,-0.0007700172442900629,-0.0040223212852272434,-0.001036660179929119,0.002537759018618679,0.0005624331553218891,-0.00039330618698636346,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
KL-PR-5,201552,0.005842691841887753,-0.0010381587451427404,-0.006657814286094898,0.013760494594548622,-0.009187148481075916,-0.00393456008254912,-0.017068523856594645,-0.006701590254744602,-0.011656549945046118,0.006479912735229186,0.005914864514685961,0.002165608305508868,-0.003123943657785456,-0.0068059971285449215,-0.00013070181423540262,6.426680487603695e-05,0.0015371618608456213,0.005732760503329719,0.006612628468236173,0.002975769128165222,0.005200683974695706,0.001452938162186126,0.003530332448589243,-0.006323461608158052,0.002821742609541737,-0.0006663542568822626,0.00045033612501973195,-0.0012327274602539449,0.0029128297499841443,0.00038653982553395666,0.0006235403353198808,-0.0029130159462528137,0.00026032622213901233,0.002235354425654868,0.0003468878834434341,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
