sample,sample_uid,PC1,PC2,PC3,PC4,PC5,PC6,PC7,PC8,PC9,PC10,PC11,PC12,PC13,PC14,PC15,PC16,PC17,PC18,PC19,PC20,PC21,PC22,PC23,PC24,PC25,PC26,PC27,PC28,PC29,PC30,PC31,PC32,PC33,PC34,PC35,PC36,PC37,PC38,PC39,PC40,PC41,PC42,PC43,PC44,PC45,PC46,PC47,PC48,PC49,PC50,PC51,PC52,PC53,PC54,PC55,PC56,PC57,PC58,PC59,PC60,PC61,PC62,PC63,PC64,PC65,PC66,PC67,PC68,PC69,PC70,PC71,PC72,PC73,PC74,PC75,PC76,PC77,PC78,PC79
KL-CP-31,201490,-0.34507396754746633,0.08506882760201545,-0.11458690879227487,0.02673215256755129,-0.023077527672710558,0.022164992360289126,-0.04512983107269489,0.012435468504743287,-0.019359543458300082,0.006121289103585021,-0.00382371181510448,0.04122848607744991,0.027208832249235215,0.025490250697452577,-0.012590740594533249,0.005217712743885963,-0.02124668975807899,0.019280250425903093,0.00708304764545198,0.030531283414772372,0.005525021428910964,-0.004232356298881474,0.023715844557466774,0.012129610014418432,-0.00017587497708212004,0.005953654284800331,0.0015795712523403993,-0.0023902247659425965,-0.010725704916395313,-0.005124364020250001,-0.002758775524465893,-0.0030562479214953516,-0.0012077457399203484,0.0023424480498551504,0.0004668497152090996,-0.0008867814908321091,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
KL-CP-53,201512,0.01458997974357715,-0.03607989621607196,0.0361698840015152,0.04128938075189621,-0.05352916082433431,-0.06596521546609214,0.03810873179452499,-0.03828604768053653,-0.02914355407588573,0.004003133013472964,0.006924083227914119,0.000992015682456003,0.011578535171262812,-0.005801997053681211,-0.023058481568041852,-4.816661862993721e-05,-0.01800901634300265,0.005292406246916489,-0.009583082576547912,0.00775605108955266,-0.004389040514597164,-0.007458493994433294,0.01073628086879402,-0.0067022247120038835,0.007611823381238519,-0.0032881863448382936,0.013409700518272224,-0.0021231263805948325,-0.0030670637124084158,-0.004702525228793894,0.0023878977438797026,0.002129231197727556,-0.007537202271158645,-0.004676730306190632,-0.0003913291223520162,0.0017982980213889104,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
KL-CP-57,201516,0.11330190707833802,-0.9423058524925566,-0.04341955012560733,0.241324940570513,0.20425610879571632,0.15298800049405328,0.10741988573773165,0.026608810363328968,0.02547119760477357,0.05013651177912231,-0.0037635703607417346,0.057202597879798964,0.029842287079771886,-0.004519296484721965,0.00271094344678605,0.012863708495233151,0.01138355115524775,-0.0003610183867718696,0.0006914249901776093,-0.0006409179734006486,-0.004079478283886469,-0.003711042931419256,-0.0008971948315423845,-0.002286240060170258,-0.0029287647368964487,-0.001053022908781929,-0.0007737823542011946,0.0011434840638045558,-0.00021699819000931399,0.0005134432809237629,0.0004020867814463386,8.767365123543984e-05,4.3022818441424526e-05,8.912566804560932e-05,-3.786770707782975e-05,-6.540248739109121e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
KL-CP-58,201517,-0.20507980331088171,0.08372864898717915,-0.08568560963726206,-0.034449957488793315,0.16071175149278855,0.02306387065208337,-0.00774154927839482,-0.0480652738571111,0.03319614687316071,-0.0329090023459858,0.023492389793115055,-0.001923629626843744,0.03632173908843013,-0.05398824911878326,0.03320990786678045,0.04347559319651074,-0.030923400896754452,0.04344115203810534,-0.02593613618355617,-0.047010075887906844,-0.011812188730863891,-0.019674539844740293,-0.007208924164068489,0.015309657938482846,0.010304675811920138,0.009057988983252118,0.00011539767350823502,-0.0009363013714448589,-0.005258140703995273,-0.0007508061251765162,0.0010300540809886347,-0.002797954988819489,-0.0006667541225952716,0.0006626315130791562,-0.00011729496641756413,-0.0004071917885887239,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
KL-CP-74,201521,0.048124223867229934,-0.011125604776242273,0.13078431252568853,-0.07852510919474245,-0.029037982631642492,0.010365917352920084,-0.04037859262970719,0.033796442605982635,0.043103983926140677,0.02273781608363758,-0.09073871562816022,0.0012972392664451237,0.0025877960192019506,0.011777920491262212,-0.0005750191005794753,-0.010881624962368403,-0.006574577853847261,-0.012709037506200066,0.01631255859439844,-0.004767260009637442,0.01958108568143189,-0.017748263187336716,0.0048235847674023506,-0.00815909348274734,0.002044251707408507,0.015542368218661675,0.020420641717563442,0.01176323279385669,0.003653829173380808,0.0026912686519356016,0.002745680840763232,-0.002745114801560654,4.687565962694365e-05,0.0008268045992567927,-0.0016786771840654516,0.0003079756432720193,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
KL-CP-68,201526,-0.5298549731408767,0.14139435704161965,-0.13697597322468225,0.09184604483518181,-0.06570907864398255,-0.017382490508004285,0.0723765428741058,-0.0062934817695699296,-0.006772891734249548,0.0052950582831609305,0.033575948066992004,0.03518310910939545,-0.02342693276765064,-0.007471405540689255,0.0035197124378106353,-0.021879987064559944,0.02121963387504099,0.0013586731717822689,-0.020810598058067176,0.01985329545687101,0.02859070293686596,0.009486840338233701,-0.0025945959545495023,-0.00023677880837510808,0.0008103071932091877,0.002817775940404698,0.00445105946079994,-0.0053175012421994156,0.002468192897085949,0.006033789108642306,0.0006085972570062618,-0.0002798673900638155,-0.0022112390767747353,0.0010169805510363461,0.00019114612167605988,-0.00016594874576391275,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
KL-CP-75,201530,0.030143620207557544,-0.03815990822575134,0.014829489835154721,0.03430648002402734,-0.017041021399129636,-0.01637622437502061,0.008123885481205073,-0.045355589616511566,0.021653542735758712,-0.001452693029692493,0.015171221754467924,-0.026889084287826076,-0.016715232707460375,-0.00038537796486778767,0.002380965258620575,4.580607537215535e-05,0.013632128143137096,0.002658495267779538,-0.013745845512315932,-0.0022143364940706857,-9.484194454159145e-05,0.00437632534548909,-0.012465403372995103,-0.022186564309396528,0.009251214338975801,0.012081348063817571,-0.007911821474120598,0.001786338861996773,-0.007784121773443389,-0.005832809317694525,-0.008142789580648303,0.000864144116761207,-0.002867920170264082,-0.0028223275232361743,-0.0015262141113416357,-3.8412229565738066e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
KL-CP-85,201532,0.04309173119903366,-0.027363539137212584,0.00761270724702107,0.01503621224402539,-0.005392510958819449,0.040231227067039015,-0.044233155964430226,-0.017597042731967147,0.0026624465520876774,-0.006223198438670363,0.004563015508198697,-0.011072204800585603,-0.014833354464862182,-0.0054249264949534585,-0.008022943375590499,0.003790123691060012,0.005342788118053837,0.013027935885915715,-0.006012253120679603,-0.01058186231001604,0.003772937838264945,-0.002718807940939356,0.00736263116464951,0.006208874852056547,0.0015578162199145129,0.009023576452503889,-0.010244572039446046,-0.006428011125852015,0.001005231514118513,-0.00033947975693220464,0.0005744402366174817,0.0074570955863446,-0.00016984720501038382,0.004662570063628625,-0.0020397276163562697,0.000847979076636612,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
KL-CP-76,201534,0.0676436947206217,0.007217387935286314,0.0785042409088024,-0.041137350317250784,0.003270279061133924,0.04122808175871975,-0.003154702679497052,0.039036901177723966,0.03497826387822893,0.03837210380325819,0.03123989757609797,0.002120537141716819,-0.012034438447398346,0.03825153227713107,-0.0059549464606735774,0.0033390705889472685,-0.008713450750911182,-0.014983452743077063,-0.017904399928836277,0.015405102141893966,-0.028156902891632335,0.002854459478110932,0.01107436395147865,0.01920390986714622,-0.007905204857486938,0.005326068407530377,-0.004959086950581484,-0.00899470061925668,-0.0045628827881098654,0.0006847473748291528,0.008677174330489337,-0.003965792479997518,-0.0023419785018124317,-0.0013605725117714939,-0.0023972026286205915,0.0007284949142747797,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
KL-CP-78,201536,0.04656440661768013,-0.025566809011425676,0.10481494588655435,0.01603012391454123,-0.06486972391315134,-0.0665409870216352,0.03492053296342044,-0.07661869050256825,0.02254551294600217,-0.009049098078010777,0.02448983236800893,0.024050675283073492,0.010315964648811841,-0.0065652968973536705,-0.021732635489444884,-0.010443600849898356,-0.05407017958209034,-0.008985647164645824,0.041234278564694506,-0.010780891478531394,0.010408437805253306,-0.013736809524259317,-0.006198828175216337,0.00734301494154976,-0.00596102654819874,0.013746688938993381,-0.0001693812511279966,-0.01422375213336491,-8.741055595690876e-05,-0.002954969970768836,0.009734676400557836,0.0020168701870465714,0.0013671618490486898,-0.0027201673218335796,0.000527156511729385,0.0003992658763303181,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
KL-CP-81,201539,-0.22245864418255196,0.0767436953078508,-0.056462470886326804,-0.046235953369397065,0.061960614963682464,-0.00604843144956478,-0.002605049514464918,0.03890030745588501,-0.03190546219248789,0.07586849480380498,0.013356012880512238,-0.010764931638078548,0.04608283116394176,0.0038079336632054657,-0.009457131635988056,0.038522307852431874,0.007797156228012939,0.019098948986216155,-3.275875347138389e-05,-0.00348814763396028,-0.005408014706617958,-0.003629715831144262,0.0012153881774383014,-0.015105124428709031,0.01291808782052921,-0.026405983567320657,-0.0012413823183599372,-0.0012069264007753644,0.009259948243862386,-0.006475427148906146,0.0021162369954290487,-0.0031361363814699996,0.000513124273055799,-0.0018969135064432266,-0.00038830090264560817,0.0003777976293996305,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
KL-CP-87,201542,-0.3704992172731296,0.09536618600221347,-0.03100629043680365,0.0414746325311758,-0.10321329418082062,0.019101023937557617,-0.13261747013921335,-0.05186556599717744,0.1244793422334296,-0.033076072257917956,0.07615069309375233,0.0032683019823420826,0.008895790414985064,0.0011550911573550446,0.031536845925769746,0.033917408952091235,-0.001366164220423006,-0.03944648200868476,0.02551494371694017,-0.00387274993773906,-0.015105081367355767,0.008724567955342584,-0.009204841149578522,-0.015162149438344411,-0.0037504276491891766,-0.009801926926257337,-0.0004980748302326825,0.0032084376917161763,0.0015140883419808944,-0.0007010197667470766,0.00027628429669305084,-1.761927643668668e-05,0.0003402912422440775,7.724012801597476e-05,2.4584666407760198e-06,0.00025132463788919403,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
KL-PR-3,201550,0.0473405817082958,-0.023149651416803023,0.018818976572883384,0.012759190987958293,-0.009218881491503374,0.03897776486723947,-0.042198964597199955,-0.011788187056680057,0.0067790662506592575,-0.009559139103226637,0.009111100845299286,0.0007161804082701383,-0.011462360400147037,-0.004357706207670267,-0.0025778827998100672,0.005116772087529303,-0.014129764909720167,0.014108453072403097,-0.0005392938073187734,-0.00313455070792941,0.015529147096757536,-0.009480561872401778,-0.010007026981647512,-0.001624049098693707,-0.01702763232266305,-0.01508081279051719,0.002093355907740009,0.003252345857811769,-0.014463857009557773,0.013057309901238543,-0.011396166167506602,0.0015237787663619471,-0.001074982767685173,-0.0020730214975429313,-0.0003774235642264452,-0.0005993056920761731,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
KL-PR-5,201552,0.048193380897648685,-0.02164955224691659,0.01779985540746123,0.01469653122284706,-0.0123673735541176,0.04166562144186295,-0.04361745564452102,-0.016539643371236645,0.01088122891298483,-0.007519705292909379,0.010583357432447508,-0.00534297015837223,-0.010182507202152616,-0.014691680870186847,-0.0019036402840036052,0.011478030488194468,0.0028621178886477083,-0.0023603843104985315,0.006733334642573056,-0.009003527461762997,0.00290133303865608,0.00617143189594253,-0.005992018731413803,-0.002759188174116714,-0.011452654463446657,-0.0015707850241352466,-0.0008407386080093492,7.393579949484372e-05,0.0017185945715516146,-0.010988951467887913,0.006544858586854427,-0.0056178452789342175,-0.0013094606523542608,-0.003315449998149502,-0.0022009186399387292,-0.004086258232839434,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
